Gene,Confidence,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YGL098W,0.126392,2,1199,3143,104,0.7070593525179856,0.0016652789342214821,0.018867924528301886,0.2761400276370336,0.7238599723629664
YPL047W,0.126392,2,1198,3144,104,0.7072841726618705,0.0016666666666666668,0.018867924528301886,0.2759097190234915,0.7240902809765085
YIL085C,0.126392,2,1197,3145,104,0.7075089928057554,0.0016680567139282735,0.018867924528301886,0.2756794104099493,0.7243205895900506
YCR092C,0.126392,2,1196,3146,104,0.7077338129496403,0.001669449081803005,0.018867924528301886,0.2754491017964072,0.7245508982035929
YMR120C,0.126392,2,1195,3147,104,0.7079586330935251,0.001670843776106934,0.018867924528301886,0.275218793182865,0.724781206817135
YJR159W,0.126392,2,1194,3148,104,0.70818345323741,0.0016722408026755853,0.018867924528301886,0.2749884845693229,0.7250115154306771
YDR081C,0.126392,2,1193,3149,104,0.708408273381295,0.0016736401673640166,0.018867924528301886,0.2747581759557807,0.7252418240442192
YMR022W,0.126392,2,1192,3150,104,0.7086330935251799,0.0016750418760469012,0.018867924528301886,0.2745278673422386,0.7254721326577614
YOR256C,0.126392,2,1191,3151,104,0.7088579136690647,0.0016764459346186086,0.018867924528301886,0.27429755872869643,0.7257024412713036
YKL181W,0.126392,2,1190,3152,104,0.7090827338129496,0.0016778523489932886,0.018867924528301886,0.2740672501151543,0.7259327498848457
YPL112C,0.126392,2,1189,3153,104,0.7093075539568345,0.0016792611251049538,0.018867924528301886,0.27383694150161214,0.7261630584983878
YJR127C,0.126392,2,1188,3154,104,0.7095323741007195,0.0016806722689075631,0.018867924528301886,0.27360663288807,0.72639336711193
YDR522C,0.126392,2,1187,3155,104,0.7097571942446043,0.001682085786375105,0.018867924528301886,0.27337632427452785,0.7266236757254722
YJL108C,0.126392,2,1186,3156,104,0.7099820143884892,0.0016835016835016834,0.018867924528301886,0.27314601566098573,0.7268539843390143
YMR210W,0.126392,2,1185,3157,104,0.7102068345323741,0.0016849199663016006,0.018867924528301886,0.27291570704744356,0.7270842929525564
YGR123C,0.126392,2,1184,3158,104,0.710431654676259,0.0016863406408094434,0.018867924528301886,0.27268539843390144,0.7273146015660986
YOR021C,0.126392,2,1183,3159,104,0.7106564748201439,0.0016877637130801688,0.018867924528301886,0.27245508982035926,0.7275449101796407
YPR193C,0.126392,2,1182,3160,104,0.7108812949640287,0.0016891891891891893,0.018867924528301886,0.27222478120681715,0.7277752187931829
YIR030C,0.126392,2,1181,3161,104,0.7111061151079137,0.0016906170752324597,0.018867924528301886,0.27199447259327497,0.728005527406725
YMR025W,0.126392,2,1180,3162,104,0.7113309352517986,0.001692047377326565,0.018867924528301886,0.27176416397973285,0.7282358360202672
YEL040W,0.126392,2,1179,3163,104,0.7115557553956835,0.001693480101608806,0.018867924528301886,0.2715338553661907,0.7284661446338093
YKR080W,0.126392,2,1178,3164,104,0.7117805755395683,0.001694915254237288,0.018867924528301886,0.27130354675264856,0.7286964532473514
YHR016C,0.126392,2,1177,3165,104,0.7120053956834532,0.0016963528413910093,0.018867924528301886,0.2710732381391064,0.7289267618608936
YBR182C,0.126392,2,1176,3166,104,0.7122302158273381,0.001697792869269949,0.018867924528301886,0.27084292952556427,0.7291570704744358
YGL038C,0.126392,2,1175,3167,104,0.7124550359712231,0.0016992353440951572,0.018867924528301886,0.2706126209120221,0.7293873790879779
YEL069C,0.126392,2,1174,3168,104,0.7126798561151079,0.0017006802721088435,0.018867924528301886,0.27038231229848,0.72961768770152
YIL005W,0.126392,2,1173,3169,104,0.7129046762589928,0.001702127659574468,0.018867924528301886,0.2701520036849378,0.7298479963150621
YCR032W,0.126392,2,1172,3170,104,0.7131294964028777,0.0017035775127768314,0.018867924528301886,0.2699216950713957,0.7300783049286044
YJR158W,0.126392,2,1171,3171,104,0.7133543165467626,0.0017050298380221654,0.018867924528301886,0.2696913864578535,0.7303086135421465
YDR490C,0.126392,2,1170,3172,104,0.7135791366906474,0.0017064846416382253,0.018867924528301886,0.2694610778443114,0.7305389221556886
YER013W,0.126392,2,1169,3173,104,0.7138039568345323,0.0017079419299743809,0.018867924528301886,0.2692307692307692,0.7307692307692307
YER106W,0.126392,2,1168,3174,104,0.7140287769784173,0.0017094017094017094,0.018867924528301886,0.2690004606172271,0.730999539382773
YNL097C,0.126392,2,1167,3175,104,0.7142535971223022,0.001710863986313088,0.018867924528301886,0.2687701520036849,0.7312298479963151
YOL156W,0.126392,2,1166,3176,104,0.7144784172661871,0.0017123287671232876,0.018867924528301886,0.2685398433901428,0.7314601566098572
YGL096W,0.126392,2,1165,3177,104,0.7147032374100719,0.001713796058269066,0.018867924528301886,0.26830953477660063,0.7316904652233993
YNL220W,0.126392,2,1164,3178,104,0.7149280575539568,0.0017152658662092624,0.018867924528301886,0.2680792261630585,0.7319207738369415
YHR098C,0.126392,2,1163,3179,104,0.7151528776978417,0.0017167381974248926,0.018867924528301886,0.26784891754951634,0.7321510824504837
YIR026C,0.126392,2,1162,3180,104,0.7153776978417267,0.001718213058419244,0.018867924528301886,0.2676186089359742,0.7323813910640258
YKL099C,0.126392,2,1161,3181,104,0.7156025179856115,0.0017196904557179708,0.018867924528301886,0.26738830032243205,0.7326116996775679
YGR047C,0.126392,2,1160,3182,104,0.7158273381294964,0.0017211703958691911,0.018867924528301886,0.26715799170888993,0.7328420082911101
YLR186W,0.126392,2,1159,3183,104,0.7160521582733813,0.0017226528854435831,0.018867924528301886,0.26692768309534776,0.7330723169046522
YHR050W,0.126392,2,1158,3184,104,0.7162769784172662,0.0017241379310344827,0.018867924528301886,0.26669737448180564,0.7333026255181944
YGL097W,0.126392,2,1157,3185,104,0.716501798561151,0.001725625539257981,0.018867924528301886,0.26646706586826346,0.7335329341317365
YHL039W,0.126392,2,1156,3186,104,0.716726618705036,0.0017271157167530224,0.018867924528301886,0.26623675725472135,0.7337632427452787
YDR099W,0.126392,2,1155,3187,104,0.7169514388489209,0.001728608470181504,0.018867924528301886,0.26600644864117917,0.7339935513588208
YJR013W,0.126392,2,1154,3188,104,0.7171762589928058,0.0017301038062283738,0.018867924528301886,0.26577614002763705,0.734223859972363
YJL134W,0.126392,2,1153,3189,104,0.7174010791366906,0.0017316017316017316,0.018867924528301886,0.2655458314140949,0.7344541685859051
YDR082W,0.126392,2,1152,3190,104,0.7176258992805755,0.0017331022530329288,0.018867924528301886,0.26531552280055276,0.7346844771994473
YGL179C,0.126392,2,1151,3191,104,0.7178507194244604,0.0017346053772766695,0.018867924528301886,0.2650852141870106,0.7349147858129894
YNL313C,0.126392,2,1150,3192,104,0.7180755395683454,0.001736111111111111,0.018867924528301886,0.26485490557346847,0.7351450944265315
YKL166C,0.126392,2,1149,3193,104,0.7183003597122302,0.0017376194613379669,0.018867924528301886,0.2646245969599263,0.7353754030400736
YPL115C,0.126184,2,1148,3194,104,0.7185251798561151,0.0017391304347826088,0.018867924528301886,0.2643942883463842,0.7356057116536159
YML041C,0.125698,2,1147,3195,104,0.71875,0.0017406440382941688,0.018867924528301886,0.264163979732842,0.735836020267158
YGR055W,0.12535,2,1146,3196,104,0.7189748201438849,0.0017421602787456446,0.018867924528301886,0.2639336711192999,0.7360663288807001
YGL255W,0.125329,2,1145,3197,104,0.7191996402877698,0.0017436791630340018,0.018867924528301886,0.2637033625057577,0.7362966374942422
YGL135W,0.125329,2,1144,3198,104,0.7194244604316546,0.0017452006980802793,0.018867924528301886,0.2634730538922156,0.7365269461077845
YDR532C,0.125329,2,1143,3199,104,0.7196492805755396,0.0017467248908296944,0.018867924528301886,0.2632427452786734,0.7367572547213266
YDL014W,0.125329,2,1142,3200,104,0.7198741007194245,0.0017482517482517483,0.018867924528301886,0.2630124366651313,0.7369875633348687
YGR264C,0.125329,2,1141,3201,104,0.7200989208633094,0.0017497812773403325,0.018867924528301886,0.2627821280515891,0.7372178719484108
YPL089C,0.125055,2,1140,3202,104,0.7203237410071942,0.0017513134851138354,0.018867924528301886,0.262551819438047,0.737448180561953
YPL273W,0.125055,2,1139,3203,104,0.7205485611510791,0.0017528483786152498,0.018867924528301886,0.26232151082450483,0.7376784891754952
YDR155C,0.125055,2,1138,3204,104,0.720773381294964,0.0017543859649122807,0.018867924528301886,0.2620912022109627,0.7379087977890373
YPL032C,0.125055,2,1137,3205,104,0.720998201438849,0.001755926251097454,0.018867924528301886,0.26186089359742054,0.7381391064025794
YCL024W,0.125055,2,1136,3206,104,0.7212230215827338,0.0017574692442882249,0.018867924528301886,0.2616305849838784,0.7383694150161216
YIL053W,0.125055,2,1135,3207,104,0.7214478417266187,0.001759014951627089,0.018867924528301886,0.26140027637033625,0.7385997236296638
YMR096W,0.125055,2,1134,3208,104,0.7216726618705036,0.0017605633802816902,0.018867924528301886,0.26116996775679413,0.7388300322432059
YDR168W,0.123846,2,1133,3209,104,0.7218974820143885,0.001762114537444934,0.018867924528301886,0.26093965914325196,0.739060340856748
YLR321C,0.123846,2,1132,3210,104,0.7221223021582733,0.001763668430335097,0.018867924528301886,0.26070935052970984,0.7392906494702902
YLR033W,0.123846,2,1131,3211,104,0.7223471223021583,0.00176522506619594,0.018867924528301886,0.26047904191616766,0.7395209580838323
YER161C,0.12368,2,1130,3212,104,0.7225719424460432,0.0017667844522968198,0.018867924528301886,0.26024873330262555,0.7397512666973745
YPL045W,0.12368,2,1129,3213,104,0.7227967625899281,0.0017683465959328027,0.018867924528301886,0.26001842468908337,0.7399815753109166
YLR438C-A,0.12368,2,1128,3214,104,0.7230215827338129,0.0017699115044247787,0.018867924528301886,0.2597881160755412,0.7402118839244588
YJR126C,0.12368,2,1127,3215,104,0.7232464028776978,0.001771479185119575,0.018867924528301886,0.2595578074619991,0.7404421925380009
YMR104C,0.12368,2,1126,3216,104,0.7234712230215827,0.0017730496453900709,0.018867924528301886,0.2593274988484569,0.740672501151543
YPL232W,0.12368,2,1125,3217,104,0.7236960431654677,0.001774622892635315,0.018867924528301886,0.2590971902349148,0.7409028097650853
YLL035W,0.12368,2,1124,3218,104,0.7239208633093526,0.0017761989342806395,0.018867924528301886,0.2588668816213726,0.7411331183786274
YJR006W,0.12368,2,1123,3219,104,0.7241456834532374,0.0017777777777777779,0.018867924528301886,0.2586365730078305,0.7413634269921695
YKR092C,0.12368,2,1122,3220,104,0.7243705035971223,0.0017793594306049821,0.018867924528301886,0.2584062643942883,0.7415937356057116
YJL111W,0.12368,2,1121,3221,104,0.7245953237410072,0.0017809439002671415,0.018867924528301886,0.2581759557807462,0.7418240442192539
YEL009C,0.12368,2,1120,3222,104,0.7248201438848921,0.0017825311942959,0.018867924528301886,0.25794564716720403,0.742054352832796
YJL165C,0.12368,2,1119,3223,104,0.7250449640287769,0.001784121320249777,0.018867924528301886,0.2577153385536619,0.7422846614463381
YDR108W,0.12368,2,1118,3224,104,0.7252697841726619,0.0017857142857142857,0.018867924528301886,0.25748502994011974,0.7425149700598802
YLR430W,0.12368,2,1117,3225,104,0.7254946043165468,0.0017873100983020554,0.018867924528301886,0.2572547213265776,0.7427452786734224
YDL216C,0.12368,2,1116,3226,104,0.7257194244604317,0.0017889087656529517,0.018867924528301886,0.25702441271303544,0.7429755872869646
YDR439W,0.12368,2,1115,3227,104,0.7259442446043165,0.0017905102954341987,0.018867924528301886,0.2567941040994933,0.7432058959005067
YDL022W,0.12368,2,1114,3228,104,0.7261690647482014,0.0017921146953405018,0.018867924528301886,0.25656379548595115,0.7434362045140488
YDR421W,0.12368,2,1113,3229,104,0.7263938848920863,0.0017937219730941704,0.018867924528301886,0.25633348687240903,0.743666513127591
YPR192W,0.12368,2,1112,3230,104,0.7266187050359713,0.0017953321364452424,0.018867924528301886,0.25610317825886686,0.7438968217411331
YPR175W,0.12368,2,1111,3231,104,0.7268435251798561,0.0017969451931716084,0.018867924528301886,0.25587286964532474,0.7441271303546753
YCR011C,0.12368,2,1110,3232,104,0.727068345323741,0.0017985611510791368,0.018867924528301886,0.25564256103178257,0.7443574389682174
YOR071C,0.12368,2,1109,3233,104,0.7272931654676259,0.0018001800180018,0.018867924528301886,0.25541225241824045,0.7445877475817596
YER162C,0.12368,2,1108,3234,104,0.7275179856115108,0.0018018018018018018,0.018867924528301886,0.2551819438046983,0.7448180561953017
YOR159C,0.12368,2,1107,3235,104,0.7277428057553957,0.0018034265103697023,0.018867924528301886,0.25495163519115616,0.7450483648088438
YGR030C,0.12368,2,1106,3236,104,0.7279676258992805,0.0018050541516245488,0.018867924528301886,0.254721326577614,0.745278673422386
YDL111C,0.12368,2,1105,3237,104,0.7281924460431655,0.0018066847335140017,0.018867924528301886,0.25449101796407186,0.7455089820359282
YPL157W,0.12368,2,1104,3238,104,0.7284172661870504,0.0018083182640144665,0.018867924528301886,0.2542607093505297,0.7457392906494703
YMR028W,0.12368,2,1103,3239,104,0.7286420863309353,0.0018099547511312218,0.018867924528301886,0.25403040073698757,0.7459695992630124
YDR205W,0.12368,2,1102,3240,104,0.7288669064748201,0.0018115942028985507,0.018867924528301886,0.2538000921234454,0.7461999078765545
YOL034W,0.12368,2,1101,3241,104,0.729091726618705,0.001813236627379873,0.018867924528301886,0.2535697835099033,0.7464302164900968
YNL326C,0.12368,2,1100,3242,104,0.72931654676259,0.0018148820326678765,0.018867924528301886,0.2533394748963611,0.7466605251036389
YKR050W,0.12368,2,1099,3243,104,0.7295413669064749,0.0018165304268846503,0.018867924528301886,0.253109166282819,0.746890833717181
YLR136C,0.12368,2,1098,3244,104,0.7297661870503597,0.0018181818181818182,0.018867924528301886,0.2528788576692768,0.7471211423307231
YLR003C,0.12368,2,1097,3245,104,0.7299910071942446,0.0018198362147406734,0.018867924528301886,0.2526485490557347,0.7473514509442654
YNL116W,0.12368,2,1096,3246,104,0.7302158273381295,0.0018214936247723133,0.018867924528301886,0.2524182404421925,0.7475817595578075
YDR243C,0.12368,2,1095,3247,104,0.7304406474820144,0.0018231540565177757,0.018867924528301886,0.2521879318286504,0.7478120681713496
YLR399C,0.12368,2,1094,3248,104,0.7306654676258992,0.0018248175182481751,0.018867924528301886,0.25195762321510823,0.7480423767848917
YHR086W,0.12368,2,1093,3249,104,0.7308902877697842,0.0018264840182648401,0.018867924528301886,0.2517273146015661,0.748272685398434
YFL003C,0.12368,2,1092,3250,104,0.7311151079136691,0.0018281535648994515,0.018867924528301886,0.25149700598802394,0.7485029940119761
YMR298W,0.12368,2,1091,3251,104,0.731339928057554,0.0018298261665141812,0.018867924528301886,0.2512666973744818,0.7487333026255182
YML067C,0.12368,2,1090,3252,104,0.7315647482014388,0.0018315018315018315,0.018867924528301886,0.25103638876093964,0.7489636112390603
YFR021W,0.12368,2,1089,3253,104,0.7317895683453237,0.0018331805682859762,0.018867924528301886,0.2508060801473975,0.7491939198526025
YIL056W,0.12368,2,1088,3254,104,0.7320143884892086,0.001834862385321101,0.018867924528301886,0.25057577153385535,0.7494242284661446
YBR049C,0.12368,2,1087,3255,104,0.7322392086330936,0.0018365472910927456,0.018867924528301886,0.25034546292031323,0.7496545370796868
YDL075W,0.12368,2,1086,3256,104,0.7324640287769785,0.001838235294117647,0.018867924528301886,0.25011515430677106,0.7498848456932289
YKL112W,0.12368,2,1085,3257,104,0.7326888489208633,0.0018399264029438822,0.018867924528301886,0.2498848456932289,0.7501151543067711
YDR403W,0.12368,2,1084,3258,104,0.7329136690647482,0.001841620626151013,0.018867924528301886,0.24965453707968677,0.7503454629203132
YAR014C,0.12368,2,1083,3259,104,0.7331384892086331,0.0018433179723502304,0.018867924528301886,0.24942422846614462,0.7505757715338554
YHR014W,0.12368,2,1082,3260,104,0.733363309352518,0.0018450184501845018,0.018867924528301886,0.24919391985260247,0.7508060801473975
YGR156W,0.12368,2,1081,3261,104,0.7335881294964028,0.0018467220683287165,0.018867924528301886,0.24896361123906033,0.7510363887609397
YGR179C,0.12368,2,1080,3262,104,0.7338129496402878,0.0018484288354898336,0.018867924528301886,0.24873330262551818,0.7512666973744818
YDR440W,0.12368,2,1079,3263,104,0.7340377697841727,0.0018501387604070306,0.018867924528301886,0.24850299401197604,0.7514970059880239
YOR336W,0.12368,2,1078,3264,104,0.7342625899280576,0.001851851851851852,0.018867924528301886,0.2482726853984339,0.751727314601566
YHL036W,0.123679,2,1077,3265,104,0.7344874100719424,0.0018535681186283596,0.018867924528301886,0.24804237678489174,0.7519576232151083
YOR026W,0.123078,2,1076,3266,104,0.7347122302158273,0.0018552875695732839,0.018867924528301886,0.2478120681713496,0.7521879318286504
YNL263C,0.122379,2,1075,3267,104,0.7349370503597122,0.0018570102135561746,0.018867924528301886,0.24758175955780745,0.7524182404421925
YIR017C,0.122379,2,1074,3268,104,0.7351618705035972,0.0018587360594795538,0.018867924528301886,0.2473514509442653,0.7526485490557346
YGL137W,0.122379,2,1073,3269,104,0.735386690647482,0.0018604651162790699,0.018867924528301886,0.24712114233072316,0.7528788576692769
YLR277C,0.122379,2,1072,3270,104,0.7356115107913669,0.00186219739292365,0.018867924528301886,0.246890833717181,0.753109166282819
YMR269W,0.122029,2,1071,3271,104,0.7358363309352518,0.001863932898415657,0.018867924528301886,0.24666052510363887,0.7533394748963611
YDR392W,0.121952,2,1070,3272,104,0.7360611510791367,0.0018656716417910447,0.018867924528301886,0.24643021649009672,0.7535697835099032
YDL074C,0.121132,2,1069,3273,104,0.7362859712230215,0.0018674136321195146,0.018867924528301886,0.24619990787655457,0.7538000921234455
YIL026C,0.121033,2,1068,3274,104,0.7365107913669064,0.001869158878504673,0.018867924528301886,0.24596959926301243,0.7540304007369876
YDR397C,0.121033,2,1067,3275,104,0.7367356115107914,0.0018709073900841909,0.018867924528301886,0.24573929064947028,0.7542607093505297
YMR076C,0.121033,2,1066,3276,104,0.7369604316546763,0.0018726591760299626,0.018867924528301886,0.24550898203592814,0.7544910179640718
YMR087W,0.121033,2,1065,3277,104,0.7371852517985612,0.0018744142455482662,0.018867924528301886,0.245278673422386,0.754721326577614
YNL103W,0.121033,2,1064,3278,104,0.737410071942446,0.001876172607879925,0.018867924528301886,0.24504836480884384,0.7549516351911562
YKL154W,0.121033,2,1063,3279,104,0.7376348920863309,0.0018779342723004694,0.018867924528301886,0.2448180561953017,0.7551819438046983
YNL258C,0.121033,2,1062,3280,104,0.7378597122302158,0.0018796992481203006,0.018867924528301886,0.24458774758175955,0.7554122524182404
YGL229C,0.121033,2,1061,3281,104,0.7380845323741008,0.0018814675446848542,0.018867924528301886,0.2443574389682174,0.7556425610317826
YNL175C,0.121033,2,1060,3282,104,0.7383093525179856,0.0018832391713747645,0.018867924528301886,0.24412713035467526,0.7558728696453247
YJL219W,0.121033,2,1059,3283,104,0.7385341726618705,0.001885014137606032,0.018867924528301886,0.2438968217411331,0.7561031782588669
YOR117W,0.121033,2,1058,3284,104,0.7387589928057554,0.0018867924528301887,0.018867924528301886,0.24366651312759097,0.756333486872409
YOR103C,0.121033,2,1057,3285,104,0.7389838129496403,0.0018885741265344666,0.018867924528301886,0.24343620451404882,0.7565637954859512
YIL061C,0.121033,2,1056,3286,104,0.7392086330935251,0.001890359168241966,0.018867924528301886,0.24320589590050667,0.7567941040994933
YNL221C,0.121033,2,1055,3287,104,0.73943345323741,0.001892147587511826,0.018867924528301886,0.24297558728696453,0.7570244127130354
YBR117C,0.121033,2,1054,3288,104,0.739658273381295,0.001893939393939394,0.018867924528301886,0.24274527867342238,0.7572547213265776
YGL170C,0.121033,2,1053,3289,104,0.7398830935251799,0.0018957345971563982,0.018867924528301886,0.24251497005988024,0.7574850299401198
YLR256W,0.121033,2,1052,3290,104,0.7401079136690647,0.0018975332068311196,0.018867924528301886,0.2422846614463381,0.7577153385536619
YMR219W,0.121033,2,1051,3291,104,0.7403327338129496,0.001899335232668566,0.018867924528301886,0.24205435283279594,0.757945647167204
YGR002C,0.121033,2,1050,3292,104,0.7405575539568345,0.0019011406844106464,0.018867924528301886,0.2418240442192538,0.7581759557807461
YDR465C,0.121033,2,1049,3293,104,0.7407823741007195,0.0019029495718363464,0.018867924528301886,0.24159373560571165,0.7584062643942884
YCR040W,0.121033,2,1048,3294,104,0.7410071942446043,0.0019047619047619048,0.018867924528301886,0.2413634269921695,0.7586365730078305
YHR178W,0.121033,2,1047,3295,104,0.7412320143884892,0.0019065776930409914,0.018867924528301886,0.24113311837862736,0.7588668816213726
YJR050W,0.121033,2,1046,3296,104,0.7414568345323741,0.0019083969465648854,0.018867924528301886,0.2409028097650852,0.7590971902349147
YLL019C,0.121033,2,1045,3297,104,0.741681654676259,0.0019102196752626551,0.018867924528301886,0.24067250115154307,0.759327498848457
YJL010C,0.121033,2,1044,3298,104,0.7419064748201439,0.0019120458891013384,0.018867924528301886,0.24044219253800092,0.7595578074619991
YPL111W,0.121033,2,1043,3299,104,0.7421312949640287,0.0019138755980861245,0.018867924528301886,0.24021188392445877,0.7597881160755412
YOR079C,0.121033,2,1042,3300,104,0.7423561151079137,0.0019157088122605363,0.018867924528301886,0.23998157531091663,0.7600184246890834
YNR056C,0.121033,2,1041,3301,104,0.7425809352517986,0.0019175455417066154,0.018867924528301886,0.23975126669737448,0.7602487333026255
YCR073C,0.121033,2,1040,3302,104,0.7428057553956835,0.0019193857965451055,0.018867924528301886,0.23952095808383234,0.7604790419161677
YHR047C,0.121033,2,1039,3303,104,0.7430305755395683,0.0019212295869356388,0.018867924528301886,0.2392906494702902,0.7607093505297098
YJR041C,0.121033,2,1038,3304,104,0.7432553956834532,0.0019230769230769232,0.018867924528301886,0.23906034085674804,0.760939659143252
YPL058C,0.121033,2,1037,3305,104,0.7434802158273381,0.0019249278152069298,0.018867924528301886,0.2388300322432059,0.7611699677567941
YLR052W,0.121033,2,1036,3306,104,0.7437050359712231,0.0019267822736030828,0.018867924528301886,0.23859972362966375,0.7614002763703362
YOL124C,0.121033,2,1035,3307,104,0.7439298561151079,0.0019286403085824494,0.018867924528301886,0.2383694150161216,0.7616305849838784
YKL125W,0.121033,2,1034,3308,104,0.7441546762589928,0.0019305019305019305,0.018867924528301886,0.23813910640257946,0.7618608935974206
YBL002W,0.121033,2,1033,3309,104,0.7443794964028777,0.001932367149758454,0.018867924528301886,0.2379087977890373,0.7620912022109627
YLR207W,0.121033,2,1032,3310,104,0.7446043165467626,0.0019342359767891683,0.018867924528301886,0.23767848917549517,0.7623215108245048
YGR109C,0.121033,2,1031,3311,104,0.7448291366906474,0.001936108422071636,0.018867924528301886,0.23744818056195302,0.762551819438047
YML127W,0.121033,2,1030,3312,104,0.7450539568345323,0.001937984496124031,0.018867924528301886,0.23721787194841087,0.7627821280515892
YCL066W,0.121033,2,1029,3313,104,0.7452787769784173,0.0019398642095053346,0.018867924528301886,0.23698756333486873,0.7630124366651313
YPL181W,0.121033,2,1028,3314,104,0.7455035971223022,0.001941747572815534,0.018867924528301886,0.23675725472132658,0.7632427452786734
YER068W,0.120928,2,1027,3315,104,0.7457284172661871,0.001943634596695821,0.018867924528301886,0.23652694610778444,0.7634730538922155
YJL153C,0.120928,2,1026,3316,104,0.7459532374100719,0.0019455252918287938,0.018867924528301886,0.2362966374942423,0.7637033625057578
YLR248W,0.120928,2,1025,3317,104,0.7461780575539568,0.0019474196689386564,0.018867924528301886,0.23606632888070014,0.7639336711192999
YLR298C,0.120928,2,1024,3318,104,0.7464028776978417,0.001949317738791423,0.018867924528301886,0.235836020267158,0.764163979732842
YDL150W,0.120928,2,1023,3319,104,0.7466276978417267,0.001951219512195122,0.018867924528301886,0.23560571165361585,0.7643942883463841
YML049C,0.120928,2,1022,3320,104,0.7468525179856115,0.001953125,0.018867924528301886,0.2353754030400737,0.7646245969599264
YAL041W,0.120817,2,1021,3321,104,0.7470773381294964,0.0019550342130987292,0.018867924528301886,0.23514509442653156,0.7648549055734685
YNL317W,0.119494,2,1020,3322,104,0.7473021582733813,0.0019569471624266144,0.018867924528301886,0.2349147858129894,0.7650852141870106
YOR267C,0.119494,2,1019,3323,104,0.7475269784172662,0.0019588638589618022,0.018867924528301886,0.23468447719944727,0.7653155228005527
YDR253C,0.119494,2,1018,3324,104,0.747751798561151,0.00196078431372549,0.018867924528301886,0.23445416858590512,0.7655458314140949
YNR047W,0.119494,2,1017,3325,104,0.747976618705036,0.001962708537782139,0.018867924528301886,0.23422385997236297,0.765776140027637
YOR124C,0.119494,2,1016,3326,104,0.7482014388489209,0.0019646365422396855,0.018867924528301886,0.23399355135882083,0.7660064486411792
YLL034C,0.119494,2,1015,3327,104,0.7484262589928058,0.0019665683382497543,0.018867924528301886,0.23376324274527868,0.7662367572547213
YOR272W,0.119494,2,1014,3328,104,0.7486510791366906,0.001968503937007874,0.018867924528301886,0.23353293413173654,0.7664670658682635
YOL005C,0.119494,2,1013,3329,104,0.7488758992805755,0.0019704433497536944,0.018867924528301886,0.2333026255181944,0.7666973744818056
YMR194W,0.119494,2,1012,3330,104,0.7491007194244604,0.0019723865877712033,0.018867924528301886,0.23307231690465224,0.7669276830953478
YNR038W,0.119494,2,1011,3331,104,0.7493255395683454,0.0019743336623889436,0.018867924528301886,0.2328420082911101,0.7671579917088899
YOR259C,0.118451,2,1010,3332,104,0.7495503597122302,0.001976284584980237,0.018867924528301886,0.23261169967756795,0.7673883003224321
YLR080W,0.118451,2,1009,3333,104,0.7497751798561151,0.0019782393669634025,0.018867924528301886,0.2323813910640258,0.7676186089359742
YLR424W,0.118451,2,1008,3334,104,0.75,0.0019801980198019802,0.018867924528301886,0.23215108245048366,0.7678489175495163
YJR084W,0.118451,2,1007,3335,104,0.7502248201438849,0.0019821605550049554,0.018867924528301886,0.2319207738369415,0.7680792261630585
YDL194W,0.118451,2,1006,3336,104,0.7504496402877698,0.001984126984126984,0.018867924528301886,0.23169046522339937,0.7683095347766007
YEL032W,0.118451,2,1005,3337,104,0.7506744604316546,0.0019860973187686196,0.018867924528301886,0.23146015660985722,0.7685398433901428
YOR231W,0.118451,2,1004,3338,104,0.7508992805755396,0.0019880715705765406,0.018867924528301886,0.23122984799631507,0.7687701520036849
YOR192C,0.118451,2,1003,3339,104,0.7511241007194245,0.001990049751243781,0.018867924528301886,0.23099953938277293,0.769000460617227
YDL065C,0.118451,2,1002,3340,104,0.7513489208633094,0.00199203187250996,0.018867924528301886,0.23076923076923078,0.7692307692307693
YNL207W,0.118451,2,1001,3341,104,0.7515737410071942,0.0019940179461615153,0.018867924528301886,0.23053892215568864,0.7694610778443114
YNL135C,0.118451,2,1000,3342,104,0.7517985611510791,0.001996007984031936,0.018867924528301886,0.2303086135421465,0.7696913864578535
YLR078C,0.118451,2,999,3343,104,0.752023381294964,0.001998001998001998,0.018867924528301886,0.23007830492860434,0.7699216950713956
YJR093C,0.118451,2,998,3344,104,0.752248201438849,0.002,0.018867924528301886,0.22984799631506217,0.7701520036849379
YPL187W,0.118451,2,997,3345,104,0.7524730215827338,0.002002002002002002,0.018867924528301886,0.22961768770152002,0.77038231229848
YDL087C,0.118451,2,996,3346,104,0.7526978417266187,0.002004008016032064,0.018867924528301886,0.22938737908797788,0.7706126209120221
YOR260W,0.118451,2,995,3347,104,0.7529226618705036,0.0020060180541624875,0.018867924528301886,0.22915707047443573,0.7708429295255642
YMR174C,0.118451,2,994,3348,104,0.7531474820143885,0.002008032128514056,0.018867924528301886,0.22892676186089359,0.7710732381391064
YGL104C,0.118451,2,993,3349,104,0.7533723021582733,0.0020100502512562816,0.018867924528301886,0.22869645324735144,0.7713035467526486
YOR095C,0.118451,2,992,3350,104,0.7535971223021583,0.002012072434607646,0.018867924528301886,0.2284661446338093,0.7715338553661907
YMR136W,0.118451,2,991,3351,104,0.7538219424460432,0.002014098690835851,0.018867924528301886,0.22823583602026715,0.7717641639797328
YKL049C,0.118451,2,990,3352,104,0.7540467625899281,0.0020161290322580645,0.018867924528301886,0.228005527406725,0.771994472593275
