Gene,Label,Annos,Score,Background Score,Precision,Recall,False Positive Rate
YER116C,-1,-/-,82.47761181741953,1202.3504010885954,0.07309388783868935,0.4461538461538462,0.43507837917775805
YOL156W,-1,-/-,82.43678893148899,1154.3836903721094,0.07304785894206549,0.4461538461538462,0.43537414965986393
YGL233W,-1,-/+,82.43027079850435,1216.5706305503845,0.07300188797986155,0.4461538461538462,0.4356699201419698
YOL042W,-1,-/-,82.40531074255705,1112.5084853619337,0.0729559748427673,0.4461538461538462,0.4359656906240757
YLR314C,-1,-/-,82.37931614369154,1171.480868279934,0.07291011942174733,0.4461538461538462,0.4362614611061816
YMR135C,-1,-/+,82.3260326012969,1256.1517265886068,0.0728643216080402,0.4461538461538462,0.43655723158828746
YPL178W,-1,-/-,82.29383607953787,1147.985003054142,0.07281858129315756,0.4461538461538462,0.43685300207039335
YJR043C,-1,-/-,82.28280357271433,1157.7318424209952,0.07277289836888332,0.4461538461538462,0.4371487725524993
YDL160C,-1,-/-,82.23312672227621,1235.3455337807536,0.07272727272727272,0.4461538461538462,0.43744454303460517
YDR298C,-1,-/-,82.2050321623683,1187.58505743742,0.07268170426065163,0.4461538461538462,0.43774031351671105
YGR074W,-1,-/-,82.20211586356163,1092.177225805819,0.07263619286161553,0.4461538461538462,0.43803608399881694
YPL179W,-1,-/-,82.1442853063345,1256.7720364257693,0.07259073842302878,0.4461538461538462,0.4383318544809228
YPL124W,-1,-/-,82.08462405949831,1206.8319197371602,0.07254534083802376,0.4461538461538462,0.4386276249630287
YJL085W,-1,-/+,82.05082140117884,1201.7662158161402,0.0725,0.4461538461538462,0.4389233954451346
YGL236C,-1,-/-,82.03518778085709,1204.5444898754358,0.07245471580262336,0.4461538461538462,0.4392191659272405
YAR031W,-1,-/-,82.02119316905737,1249.947381965816,0.07240948813982521,0.4461538461538462,0.43951493640934636
YNL088W,-1,-/-,82.02102268487215,1219.6408127844334,0.07236431690580163,0.4461538461538462,0.43981070689145224
YNL251C,-1,-/-,82.01499862223864,1133.2332286909223,0.07231920199501247,0.4461538461538462,0.4401064773735581
YNR060W,-1,-/-,81.95925068855286,1202.6388399675488,0.07227414330218068,0.4461538461538462,0.440402247855664
YDR376W,-1,-/-,81.94594637304544,1167.0950803235173,0.0722291407222914,0.4461538461538462,0.4406980183377699
YDR121W,-1,-/-,81.93819357454777,1245.5648269876838,0.07218419415059116,0.4461538461538462,0.4409937888198758
YGL071W,-1,-/-,81.92823854088783,1212.4164199456573,0.07213930348258707,0.4461538461538462,0.44128955930198166
YGR227W,-1,-/-,81.89200580865145,1128.1106262728572,0.07209446861404599,0.4461538461538462,0.44158532978408754
YJL090C,-1,-/-,81.87200243026018,1231.094056211412,0.07204968944099378,0.4461538461538462,0.4418811002661934
YNL202W,-1,-/-,81.80428399145603,1234.1670242995024,0.07200496585971446,0.4461538461538462,0.4421768707482993
YLR291C,-1,-/-,81.78223633021116,1048.8084199428558,0.07196029776674938,0.4461538461538462,0.4424726412304052
YML025C,-1,-/-,81.611576333642,1212.9390903636813,0.07191568505889646,0.4461538461538462,0.4427684117125111
YOR329C,-1,-/+,81.59377456456423,1154.6259264871478,0.07187112763320942,0.4461538461538462,0.44306418219461696
YGL229C,-1,-/-,81.58898294717073,1261.4739984795451,0.0718266253869969,0.4461538461538462,0.44335995267672285
YBR136W,-1,-/-,81.58475068956614,1241.6168194413185,0.07178217821782178,0.4461538461538462,0.44365572315882873
YLR277C,-1,-/-,81.57173343747854,1065.3298646956682,0.07173778602350031,0.4461538461538462,0.4439514936409346
YDR115W,-1,-/-,81.55089895427227,1157.1163752228022,0.07169344870210136,0.4461538461538462,0.4442472641230405
YNL222W,-1,-/-,81.37836463749409,1175.2883924990892,0.07164916615194565,0.4461538461538462,0.4445430346051464
YER109C,-1,-/-,81.34225831180811,1173.4153483957052,0.07160493827160494,0.4461538461538462,0.44483880508725226
YIL125W,-1,-/-,81.28425154089928,1192.151686705649,0.0715607649599013,0.4461538461538462,0.4451345755693582
YPR046W,-1,-/-,81.27543335407972,1244.4345331788063,0.07151664611590629,0.4461538461538462,0.4454303460514641
YNR017W,1,+/+,81.02172169089317,1215.7727656662464,0.07208872458410351,0.45,0.4454303460514641
YBR135W,-1,-/-,80.93678147345781,1140.2150913476944,0.07204433497536945,0.45,0.44572611653356997
YOL142W,-1,-/-,80.87416619062424,1148.6473141983151,0.072,0.45,0.44602188701567586
YNR075W,-1,-/+,80.83715184777975,1149.8491618782282,0.07195571955719557,0.45,0.44631765749778174
YDR477W,-1,-/-,80.78645265847445,1190.7077419012785,0.07191149354640443,0.45,0.4466134279798876
YDL055C,-1,-/-,80.62381912767887,1152.0605880990624,0.07186732186732187,0.45,0.4469091984619935
YNL244C,-1,-/-,80.57472156733274,1201.7556780204177,0.0718232044198895,0.45,0.4472049689440994
YCL039W,-1,-/-,80.5448298305273,1305.8062175959349,0.07177914110429448,0.45,0.4475007394262053
YKR095W,1,+/+,80.39662770181894,1219.704993121326,0.07234825260576333,0.45384615384615384,0.4475007394262053
YJL014W,-1,-/-,80.36610189080238,1133.8754501640797,0.07230392156862746,0.45384615384615384,0.44779650990831116
YML059C,-1,-/-,80.23455826938152,1130.8476910367608,0.07225964482547459,0.45384615384615384,0.44809228039041704
YER019W,-1,-/-,80.20771002024412,1151.3325804919004,0.07221542227662178,0.45384615384615384,0.4483880508725229
YCR088W,-1,-/-,80.14243888109922,1157.8325132280588,0.07217125382262997,0.45384615384615384,0.4486838213546288
YMR236W,-1,-/-,80.09275624155998,1111.959725163877,0.07212713936430318,0.45384615384615384,0.4489795918367347
YDR156W,-1,-/-,80.06617238372564,1221.4536425843835,0.07208307880268784,0.45384615384615384,0.4492753623188406
YKR003W,-1,-/-,80.00680212676525,1090.1874807402492,0.07203907203907203,0.45384615384615384,0.44957113280094646
YOR321W,-1,-/-,80.00353706628084,1069.250637538731,0.07199511897498474,0.45384615384615384,0.44986690328305234
YCR048W,-1,-/-,79.8480733036995,1170.873048953712,0.07195121951219512,0.45384615384615384,0.4501626737651582
YDR191W,-1,-/-,79.72927667200565,1252.8925078362226,0.07190737355271176,0.45384615384615384,0.4504584442472641
YLR467W,-1,-/-,79.72258254140615,1141.9825725778937,0.07186358099878197,0.45384615384615384,0.45075421472937
YFL024C,-1,-/-,79.65829051285982,1213.0999239906669,0.07181984175289105,0.45384615384615384,0.4510499852114759
YJR120W,-1,-/-,79.56701060384512,1175.6111751273274,0.07177615571776155,0.45384615384615384,0.45134575569358176
YDR195W,-1,-/-,79.54782994091511,1173.2175466641784,0.07173252279635259,0.45384615384615384,0.45164152617568765
YOR002W,-1,-/-,79.48747853934765,1055.3838733658195,0.07168894289185905,0.45384615384615384,0.45193729665779353
YGR188C,-1,-/-,79.45656561106443,1216.6589870378375,0.071645415907711,0.45384615384615384,0.4522330671398994
YOR359W,1,+/+,79.42267548292875,1188.8086644113064,0.07220873786407767,0.4576923076923077,0.4522330671398994
YOR008C-A,-1,-/-,79.38398014754057,1104.760393768549,0.07216494845360824,0.4576923076923077,0.4525288376220053
YDR296W,-1,-/-,79.31150171905756,1169.9324219822884,0.07212121212121213,0.4576923076923077,0.45282460810411124
YGL090W,-1,-/-,79.2079381197691,1133.3059092313051,0.07207752877044216,0.4576923076923077,0.4531203785862171
YMR207C,-1,-/-,79.20626859366894,1218.7888446450233,0.07203389830508475,0.4576923076923077,0.453416149068323
YJL072C,-1,-/-,79.11714748293161,1092.5127398818731,0.07199032062915911,0.4576923076923077,0.4537119195504289
YOR288C,-1,-/-,79.07145486027002,1140.9023492783308,0.07194679564691657,0.4576923076923077,0.45400769003253477
YDL005C,-1,-/-,79.05643849819899,1264.207954801619,0.07190332326283988,0.4576923076923077,0.45430346051464066
YOR039W,-1,-/-,78.92897683382034,1083.527957379818,0.07185990338164251,0.4576923076923077,0.45459923099674654
YHR116W,-1,-/-,78.90709818154573,1173.2039299607277,0.07181653590826795,0.4576923076923077,0.4548950014788524
YNL318C,-1,-/-,78.90246037393808,1158.3762999549508,0.07177322074788903,0.4576923076923077,0.4551907719609583
YPL228W,-1,-/-,78.88075321167707,1110.8718875721097,0.07172995780590717,0.4576923076923077,0.4554865424430642
YBL013W,-1,-/-,78.69523274153471,1044.2002917453647,0.07168674698795181,0.4576923076923077,0.4557823129251701
YBL063W,-1,-/-,78.68359395116568,1140.6212992146611,0.0716435881998796,0.4576923076923077,0.45607808340727596
YER160C,-1,-/-,78.60872969031334,1072.5391736924648,0.07160048134777376,0.4576923076923077,0.45637385388938184
YOR172W,-1,-/-,78.60035422444344,1203.2663874700665,0.07155742633794347,0.4576923076923077,0.4566696243714877
YOL164W,-1,-/-,78.59238269925117,1197.1090483367443,0.07151442307692307,0.4576923076923077,0.4569653948535936
YOL116W,-1,-/-,78.44049892574549,1171.6124166622758,0.07147147147147147,0.4576923076923077,0.4572611653356995
YLR210W,-1,-/-,78.34114699810743,1192.0789191648364,0.07142857142857142,0.4576923076923077,0.4575569358178054
YOR290C,-1,-/-,78.2035346403718,1164.899844892323,0.07138572285542892,0.4576923076923077,0.45785270629991126
YMR047C,1,+/+,78.04947873950005,1095.4102841764688,0.07194244604316546,0.46153846153846156,0.45785270629991126
YPL098C,-1,-/+,78.02537272125483,1169.1421555280685,0.07189934092270821,0.46153846153846156,0.45814847678201714
YGL251C,-1,-/-,77.95841597020626,1143.2178291678429,0.0718562874251497,0.46153846153846156,0.45844424726412303
YBL100W-A,-1,-/-,77.9264669418335,1063.6150498315692,0.0718132854578097,0.46153846153846156,0.4587400177462289
YGR246C,-1,-/-,77.72853220999241,1186.2356150820851,0.07177033492822966,0.46153846153846156,0.4590357882283348
YLR126C,-1,-/-,77.6852912530303,1033.874364323914,0.07172743574417215,0.46153846153846156,0.4593315587104407
YLR312C-B,-1,-/-,77.62392494082451,1066.7125738412142,0.07168458781362007,0.46153846153846156,0.45962732919254656
YOR231W,-1,-/-,77.58037433773279,1083.289003483951,0.07164179104477612,0.46153846153846156,0.45992309967465245
YGL115W,-1,-/-,77.57714197039604,1164.2634439766407,0.07159904534606205,0.46153846153846156,0.46021887015675833
YNL216W,-1,-/-,77.44148227572441,1184.8946844786406,0.07155635062611806,0.46153846153846156,0.4605146406388642
YGL227W,-1,-/-,77.39430452138186,1178.9280770346522,0.07151370679380215,0.46153846153846156,0.46081041112097015
YGR111W,-1,-/-,77.35684583336115,1027.8355269506574,0.0714711137581894,0.46153846153846156,0.46110618160307604
YMR219W,-1,-/-,77.17750465124846,1097.5697765424848,0.07142857142857142,0.46153846153846156,0.4614019520851819
YER108C,-1,-/-,77.16978368908167,1073.9771982058883,0.07138607971445568,0.46153846153846156,0.4616977225672878
YCL010C,-1,-/-,77.10622545331717,1132.0872004628181,0.0713436385255648,0.46153846153846156,0.4619934930493937
YMR112C,-1,-/-,77.0127862021327,1150.8347129151225,0.07130124777183601,0.46153846153846156,0.4622892635314996
YNL085W,-1,-/-,77.01128394901752,1146.7956401407719,0.07125890736342043,0.46153846153846156,0.46258503401360546
YML057W,-1,-/-,76.96323920041323,1133.5038482621312,0.0712166172106825,0.46153846153846156,0.46288080449571134
YHR138C,-1,-/-,76.87424674630165,1061.3554676026106,0.0711743772241993,0.46153846153846156,0.4631765749778172
YBL071W-A,-1,-/-,76.859699703753,1103.7711460962892,0.07113218731475993,0.46153846153846156,0.4634723454599231
YDL105W,-1,-/-,76.72578766196966,1163.6813367381692,0.07109004739336493,0.46153846153846156,0.463768115942029
YAR019C,-1,-/-,76.60282101482153,1155.5142670720816,0.07104795737122557,0.46153846153846156,0.4640638864241349
YLR429W,-1,-/-,76.46082736551762,1068.193288370967,0.07100591715976332,0.46153846153846156,0.46435965690624076
YDR238C,-1,-/+,76.45312940329313,1126.5814866051078,0.0709639266706091,0.46153846153846156,0.46465542738834664
YER018C,-1,-/-,76.29310867935419,1073.6256217509508,0.07092198581560284,0.46153846153846156,0.4649511978704525
YJL054W,1,+/+,76.22816495597363,1126.2456843331456,0.07147076196101594,0.4653846153846154,0.4649511978704525
YJR126C,1,+/+,76.15857351571321,1113.905633956194,0.07201889020070838,0.46923076923076923,0.4649511978704525
YJR047C,-1,-/-,76.11296306550503,1121.5596771389246,0.071976401179941,0.46923076923076923,0.4652469683525584
YJL113W,-1,-/-,76.10031412541866,1122.658978112042,0.07193396226415094,0.46923076923076923,0.4655427388346643
YNL090W,-1,-/-,76.08282120525837,976.8145527020097,0.07189157336476135,0.46923076923076923,0.4658385093167702
YIL076W,-1,-/+,76.07557841390371,1108.4422108083963,0.071849234393404,0.46923076923076923,0.46613427979887606
YDL130W-A,-1,-/-,75.9926938265562,1103.8558941334486,0.07180694526191878,0.46923076923076923,0.46643005028098194
YDR079W,-1,-/-,75.9135388508439,1232.726298995316,0.07176470588235294,0.46923076923076923,0.46672582076308783
YJR028W,-1,-/-,75.81926894932985,1063.2282408997416,0.07172251616696061,0.46923076923076923,0.4670215912451937
YDR320C-A,-1,-/-,75.80879537016153,1023.7832724973559,0.07168037602820211,0.46923076923076923,0.4673173617272996
YOR126C,-1,-/-,75.80093775689602,1100.0653844624758,0.0716382853787434,0.46923076923076923,0.4676131322094055
YGR247W,-1,-/-,75.79675356298685,1093.0561410039663,0.0715962441314554,0.46923076923076923,0.46790890269151136
YOR188W,-1,-/-,75.6022430434823,1070.9646114185452,0.07155425219941348,0.46923076923076923,0.46820467317361725
YOR367W,-1,-/-,75.51981019973755,1103.991587743163,0.07151230949589683,0.46923076923076923,0.46850044365572313
YIL115C,1,+/+,75.44375021755695,1108.644733786583,0.07205623901581722,0.47307692307692306,0.46850044365572313
YCR055C,-1,-/-,75.44041103869677,1066.2633969783783,0.07201405152224824,0.47307692307692306,0.46879621413782907
YPR088C,1,+/+,75.31954763829708,1115.6685856729746,0.07255705090696314,0.47692307692307695,0.46879621413782907
YDR188W,-1,-/-,75.09336760640144,1118.9186484590173,0.07251461988304093,0.47692307692307695,0.46909198461993495
YGL162W,-1,-/-,74.88105580210686,1167.3932935521007,0.07247223845704266,0.47692307692307695,0.46938775510204084
YHR214C-B,-1,-/-,74.87911668419838,1042.1518575623631,0.07242990654205607,0.47692307692307695,0.4696835255841467
YCR020C-A,-1,-/-,74.79832047969103,1117.5260814800858,0.07238762405137186,0.47692307692307695,0.4699792960662526
YGL249W,-1,-/-,74.43234617263079,1106.9288594648242,0.07234539089848308,0.47692307692307695,0.4702750665483585
YLL016W,-1,-/-,74.3942638784647,1048.771100729704,0.07230320699708455,0.47692307692307695,0.4705708370304644
YDL042C,-1,-/-,74.32860509306192,1089.1732625439763,0.07226107226107226,0.47692307692307695,0.47086660751257026
YKL022C,-1,-/-,74.22869399189949,1164.8638698458672,0.0722189866045428,0.47692307692307695,0.47116237799467614
YBR100W,-1,-/-,74.2074349373579,1032.1839168518782,0.07217694994179279,0.47692307692307695,0.471458148476782
YDR409W,-1,-/-,74.11322178691626,1153.8346877023578,0.07213496218731821,0.47692307692307695,0.4717539189588879
YNL046W,-1,-/-,74.07389310002327,980.6330396831036,0.07209302325581396,0.47692307692307695,0.4720496894409938
YER016W,-1,-/-,73.99497025460005,1087.734364517033,0.07205113306217316,0.47692307692307695,0.4723454599230997
YMR210W,-1,-/-,73.87377665936947,985.6774734705687,0.07200929152148665,0.47692307692307695,0.47264123040520556
YKL200C,-1,-/-,73.77336186170578,1040.6864791288972,0.07196749854904237,0.47692307692307695,0.47293700088731144
YOR088W,-1,-/-,73.69756746292114,1043.160767748952,0.07192575406032482,0.47692307692307695,0.4732327713694173
YML112W,-1,-/-,73.62233026325703,1135.1161917746067,0.07188405797101449,0.47692307692307695,0.4735285418515232
YFR024C,-1,-/-,73.4926375746727,1033.9782323539257,0.07184241019698726,0.47692307692307695,0.4738243123336291
YIL004C,-1,-/+,73.47509856522083,1143.9656531885266,0.07180081065431385,0.47692307692307695,0.474120082815735
YBR119W,-1,-/-,72.78369150310755,1139.3060780242085,0.07175925925925926,0.47692307692307695,0.47441585329784086
YDL059C,-1,-/-,72.42522470653057,1119.2626412957907,0.07171775592828225,0.47692307692307695,0.47471162377994675
YGR059W,-1,-/-,72.31695763021708,1074.552342362702,0.07167630057803469,0.47692307692307695,0.47500739426205263
YEL019C,-1,-/-,72.30587585270405,1059.4187545627356,0.07163489312536106,0.47692307692307695,0.4753031647441585
YEL057C,-1,-/-,72.28305473178625,972.3447474315763,0.07159353348729793,0.47692307692307695,0.4755989352262644
