,Name,+/-,Folds,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
1477,YJR103W YDR023W,0.0,NA,2.4059451320113112e-08,253,1844,1406,72,0.4640559440559441,0.1206485455412494,0.7784615384615384,0.5673846153846154,0.4326153846153846
1478,YBL089W YKR007W,0.0,NA,2.4273045795553116e-08,253,1843,1407,72,0.4643356643356643,0.12070610687022901,0.7784615384615384,0.567076923076923,0.4329230769230769
1479,YNL304W YML058W,1.0,NA,2.4507414764229907e-08,252,1843,1407,73,0.4640559440559441,0.12028639618138424,0.7753846153846153,0.567076923076923,0.4329230769230769
1480,YOL060C YJR118C,1.0,NA,2.518918762461908e-08,251,1843,1407,74,0.4637762237762238,0.11986628462273162,0.7723076923076924,0.567076923076923,0.4329230769230769
1481,YNL054W-B YOL082W,0.0,NA,2.591581527155995e-08,251,1842,1408,74,0.4640559440559441,0.11992355470616341,0.7723076923076924,0.5667692307692308,0.43323076923076925
1482,tR(UCU)Q1 YML058W-A,0.0,NA,2.6097564997940026e-08,251,1841,1409,74,0.4643356643356643,0.11998087954110899,0.7723076923076924,0.5664615384615385,0.43353846153846154
1483,YBL008W YOR162C,0.0,NA,2.633035656174343e-08,251,1840,1410,74,0.4646153846153846,0.12003825920612148,0.7723076923076924,0.5661538461538461,0.4338461538461538
1484,YDL124W YMR226C,0.0,NA,2.642166840871596e-08,251,1839,1411,74,0.4648951048951049,0.12009569377990431,0.7723076923076924,0.5658461538461539,0.43415384615384617
1485,YJL089W YBR188C,0.0,NA,2.742465810001704e-08,251,1838,1412,74,0.46517482517482517,0.12015318334131163,0.7723076923076924,0.5655384615384615,0.43446153846153845
1486,YDL090C YNL322C,0.0,NA,2.7704830429797767e-08,251,1837,1413,74,0.46545454545454545,0.12021072796934866,0.7723076923076924,0.5652307692307692,0.4347692307692308
1487,YNL175C YJR010C-A,0.0,NA,2.852850222723191e-08,251,1836,1414,74,0.46573426573426574,0.12026832774317202,0.7723076923076924,0.564923076923077,0.4350769230769231
1488,YDR204W YDR437W,0.0,NA,2.923747466354598e-08,251,1835,1415,74,0.466013986013986,0.12032598274209012,0.7723076923076924,0.5646153846153846,0.43538461538461537
1489,YOR181W YPR143W,0.0,NA,2.971619927905067e-08,251,1834,1416,74,0.4662937062937063,0.12038369304556355,0.7723076923076924,0.5643076923076923,0.4356923076923077
1490,YKR007W YGL139W,0.0,NA,3.014607230511501e-08,251,1833,1417,74,0.4665734265734266,0.12044145873320537,0.7723076923076924,0.564,0.436
1491,YLR150W YDR188W,0.0,NA,3.0427049324543987e-08,251,1832,1418,74,0.4668531468531468,0.12049927988478157,0.7723076923076924,0.5636923076923077,0.4363076923076923
1492,YOR090C tG(GCC)M,0.0,NA,3.06914955672255e-08,251,1831,1419,74,0.4671328671328671,0.12055715658021134,0.7723076923076924,0.5633846153846154,0.4366153846153846
1493,YGR108W YIL173W,0.0,NA,3.076516819078279e-08,251,1830,1420,74,0.4674125874125874,0.12061508889956751,0.7723076923076924,0.563076923076923,0.4369230769230769
1494,YNL245C YGL210W,0.0,NA,3.092648981350976e-08,251,1829,1421,74,0.4676923076923077,0.12067307692307692,0.7723076923076924,0.5627692307692308,0.43723076923076926
1495,YNR030W YFL030W,0.0,NA,3.1139816059067016e-08,251,1828,1422,74,0.46797202797202797,0.12073112073112073,0.7723076923076924,0.5624615384615385,0.43753846153846154
1496,YBR243C YKL173W,0.0,NA,3.366162815154894e-08,251,1827,1423,74,0.46825174825174826,0.12078922040423484,0.7723076923076924,0.5621538461538461,0.43784615384615383
1497,YGL008C YGR296W,0.0,NA,3.3697599377546794e-08,251,1826,1424,74,0.46853146853146854,0.12084737602311026,0.7723076923076924,0.5618461538461539,0.43815384615384617
1498,YBR283C tI(UAU)D,0.0,NA,3.3855311443176106e-08,251,1825,1425,74,0.46881118881118883,0.12090558766859345,0.7723076923076924,0.5615384615384615,0.43846153846153846
1499,YAL038W snR189,0.0,NA,3.3974203006437165e-08,251,1824,1426,74,0.4690909090909091,0.12096385542168675,0.7723076923076924,0.5612307692307692,0.43876923076923074
1500,snR62 YMR243C,0.0,NA,3.4609016097419953e-08,251,1823,1427,74,0.46937062937062934,0.1210221793635487,0.7723076923076924,0.560923076923077,0.4390769230769231
1501,YHL043W YCR057C,0.0,NA,3.489869371264831e-08,251,1822,1428,74,0.46965034965034963,0.12108055957549445,0.7723076923076924,0.5606153846153846,0.4393846153846154
1502,YLR094C YNR052C,0.0,NA,3.490787747750801e-08,251,1821,1429,74,0.4699300699300699,0.12113899613899613,0.7723076923076924,0.5603076923076923,0.4396923076923077
1503,YKL035W YLL003W,0.0,NA,3.5019581900996855e-08,251,1820,1430,74,0.4702097902097902,0.12119748913568325,0.7723076923076924,0.56,0.44
1504,YDL235C YNL107W,0.0,NA,3.5048248747671096e-08,251,1819,1431,74,0.4704895104895105,0.121256038647343,0.7723076923076924,0.5596923076923077,0.4403076923076923
1505,YDR077W YPR131C,1.0,NA,3.601735087954694e-08,250,1819,1431,75,0.4702097902097902,0.1208313194780087,0.7692307692307693,0.5596923076923077,0.4403076923076923
1506,YNR007C YFL004W,0.0,NA,3.64809977781988e-08,250,1818,1432,75,0.4704895104895105,0.12088974854932302,0.7692307692307693,0.5593846153846154,0.44061538461538463
1507,YGL027C YDR210C-C,0.0,NA,3.650472635285951e-08,250,1817,1433,75,0.4707692307692308,0.12094823415578132,0.7692307692307693,0.559076923076923,0.4409230769230769
1508,YMR299C YGL051W,0.0,NA,3.732304065806602e-08,250,1816,1434,75,0.47104895104895106,0.12100677637947725,0.7692307692307693,0.5587692307692308,0.4412307692307692
1509,YHR214C-C YMR256C,0.0,NA,3.7805445884941946e-08,250,1815,1435,75,0.47132867132867134,0.12106537530266344,0.7692307692307693,0.5584615384615385,0.44153846153846155
1510,YLL060C YER089C,0.0,NA,3.801056891461485e-08,250,1814,1436,75,0.47160839160839163,0.12112403100775193,0.7692307692307693,0.5581538461538461,0.44184615384615383
1511,YAL029C YLR354C,0.0,NA,3.824751004799509e-08,250,1813,1437,75,0.47188811188811186,0.1211827435773146,0.7692307692307693,0.5578461538461539,0.4421538461538462
1512,YNL245C YDL040C,0.0,NA,3.847388541089458e-08,250,1812,1438,75,0.47216783216783215,0.12124151309408342,0.7692307692307693,0.5575384615384615,0.44246153846153846
1513,YGR296W GRD17,0.0,NA,3.898119871337258e-08,250,1811,1439,75,0.47244755244755243,0.121300339640951,0.7692307692307693,0.5572307692307692,0.44276923076923075
1514,YOR362C YCR091W,0.0,NA,3.948306925849465e-08,250,1810,1440,75,0.4727272727272727,0.12135922330097088,0.7692307692307693,0.556923076923077,0.4430769230769231
1515,snR63 YDR210C-C,0.0,NA,3.960593630836229e-08,250,1809,1441,75,0.473006993006993,0.12141816415735794,0.7692307692307693,0.5566153846153846,0.4433846153846154
1516,tL(CAA)G2 YCR033W,0.0,NA,3.980526486202507e-08,250,1808,1442,75,0.4732867132867133,0.12147716229348883,0.7692307692307693,0.5563076923076923,0.4436923076923077
1517,tC(GCA)P1 YDR315C,0.0,NA,3.9855631683849424e-08,250,1807,1443,75,0.4735664335664336,0.12153621779290229,0.7692307692307693,0.556,0.444
1518,YDR072C YKL109W,0.0,NA,4.050049540182954e-08,250,1806,1444,75,0.47384615384615386,0.12159533073929961,0.7692307692307693,0.5556923076923077,0.4443076923076923
1519,YJL108C YOR206W,0.0,NA,4.07731626239638e-08,250,1805,1445,75,0.47412587412587415,0.12165450121654502,0.7692307692307693,0.5553846153846154,0.44461538461538463
1520,YMR055C YGL238W,0.0,NA,4.080335003209257e-08,250,1804,1446,75,0.47440559440559443,0.12171372930866602,0.7692307692307693,0.555076923076923,0.4449230769230769
1521,YHR004C YGL002W,0.0,NA,4.10790050864307e-08,250,1803,1447,75,0.47468531468531466,0.12177301509985387,0.7692307692307693,0.5547692307692308,0.4452307692307692
1522,YCR081W YJR108W,0.0,NA,4.166307832065286e-08,250,1802,1448,75,0.47496503496503495,0.12183235867446393,0.7692307692307693,0.5544615384615385,0.44553846153846155
1523,YML131W YDL040C,0.0,NA,4.243201345843772e-08,250,1801,1449,75,0.47524475524475523,0.12189176011701609,0.7692307692307693,0.5541538461538461,0.44584615384615384
1524,YOR204W YDR311W,0.0,NA,4.2539461730939365e-08,250,1800,1450,75,0.4755244755244755,0.12195121951219512,0.7692307692307693,0.5538461538461539,0.4461538461538462
1525,YBR203W MEL7,0.0,NA,4.293292477086652e-08,250,1799,1451,75,0.4758041958041958,0.12201073694485115,0.7692307692307693,0.5535384615384615,0.44646153846153847
1526,YOR090C YLR221C,0.0,NA,4.308788348339476e-08,250,1798,1452,75,0.4760839160839161,0.1220703125,0.7692307692307693,0.5532307692307692,0.44676923076923075
1527,YHL043W YJL042W,0.0,NA,4.3094214419170385e-08,250,1797,1453,75,0.4763636363636364,0.12212994626282364,0.7692307692307693,0.552923076923077,0.4470769230769231
1528,YNL149C YMR072W,1.0,NA,4.315236523666499e-08,249,1797,1453,76,0.4760839160839161,0.1217008797653959,0.7661538461538462,0.552923076923077,0.4470769230769231
1529,YDR365W-B YDR062W,0.0,NA,4.322873081719081e-08,249,1796,1454,76,0.4763636363636364,0.12176039119804401,0.7661538461538462,0.5526153846153846,0.4473846153846154
1530,snR20 YDR019C,0.0,NA,4.443741374871024e-08,249,1795,1455,76,0.47664335664335666,0.12181996086105674,0.7661538461538462,0.5523076923076923,0.44769230769230767
1531,YLR285W YLL050C,0.0,NA,4.458675917362598e-08,249,1794,1456,76,0.47692307692307695,0.12187958883994127,0.7661538461538462,0.552,0.448
1532,YCL044C YJR065C,1.0,NA,4.479423054704057e-08,248,1794,1456,77,0.47664335664335666,0.12144955925563174,0.7630769230769231,0.552,0.448
1533,YDR364C YHR004C,0.0,NA,4.508661533009217e-08,248,1793,1457,77,0.47692307692307695,0.12150906418422341,0.7630769230769231,0.5516923076923077,0.4483076923076923
1534,YKL138C-A tI(AAU)E1,0.0,NA,4.541319498230223e-08,248,1792,1458,77,0.4772027972027972,0.12156862745098039,0.7630769230769231,0.5513846153846154,0.44861538461538464
1535,YGR100W YJL178C,0.0,NA,4.568773448454522e-08,248,1791,1459,77,0.47748251748251747,0.12162824914173614,0.7630769230769231,0.5510769230769231,0.4489230769230769
1536,YCL050C YMR172W,0.0,NA,4.570839351458744e-08,248,1790,1460,77,0.47776223776223775,0.12168792934249265,0.7630769230769231,0.5507692307692308,0.4492307692307692
1537,YDR019C YLR188W,0.0,NA,4.6169098766313255e-08,248,1789,1461,77,0.47804195804195804,0.12174766813942071,0.7630769230769231,0.5504615384615384,0.44953846153846155
1538,YOL076W YJL054W,1.0,NA,4.6298559652768745e-08,247,1789,1461,78,0.47776223776223775,0.12131630648330059,0.76,0.5504615384615384,0.44953846153846155
1539,tC(GCA)P1 YHR184W,0.0,NA,4.650734553024449e-08,247,1788,1462,78,0.47804195804195804,0.12137592137592138,0.76,0.5501538461538461,0.44984615384615384
1540,tE(UUC)E3 YDR456W,0.0,NA,4.6976197154435795e-08,247,1787,1463,78,0.4783216783216783,0.12143559488692232,0.76,0.5498461538461539,0.4501538461538461
1541,YJR152W YPR156C,0.0,NA,4.7219277377053004e-08,247,1786,1464,78,0.4786013986013986,0.12149532710280374,0.76,0.5495384615384615,0.45046153846153847
1542,YGL163C YGL178W,0.0,NA,4.7405990244442364e-08,247,1785,1465,78,0.4788811188811189,0.12155511811023623,0.76,0.5492307692307692,0.45076923076923076
1543,YBR126C YLL035W,0.0,NA,4.761640681749668e-08,247,1784,1466,78,0.4791608391608392,0.12161496799606106,0.76,0.548923076923077,0.4510769230769231
1544,YNL139C YEL063C,0.0,NA,4.831185762554924e-08,247,1783,1467,78,0.47944055944055947,0.12167487684729064,0.76,0.5486153846153846,0.4513846153846154
1545,tA(UGC)O YHR001W,0.0,NA,4.838674882989835e-08,247,1782,1468,78,0.4797202797202797,0.12173484475110892,0.76,0.5483076923076923,0.45169230769230767
1546,YNL259C YHR036W,0.0,NA,4.8412037045864054e-08,247,1781,1469,78,0.48,0.12179487179487179,0.76,0.548,0.452
1547,YMR053C YER055C,0.0,NA,4.8474404934495396e-08,247,1780,1470,78,0.48027972027972027,0.12185495806610755,0.76,0.5476923076923077,0.4523076923076923
1548,YDR460W YBR101C,0.0,NA,4.8674156261085955e-08,247,1779,1471,78,0.48055944055944055,0.12191510365251727,0.76,0.5473846153846154,0.45261538461538464
1549,YBR203W Q0105,0.0,NA,4.94648979554313e-08,247,1778,1472,78,0.48083916083916084,0.12197530864197531,0.76,0.5470769230769231,0.45292307692307693
1550,YDL051W YLR153C,0.0,NA,4.978956980039584e-08,247,1777,1473,78,0.4811188811188811,0.12203557312252965,0.76,0.5467692307692308,0.4532307692307692
1551,YBL017C YDR283C,0.0,NA,4.987539981016198e-08,247,1776,1474,78,0.4813986013986014,0.12209589718240237,0.76,0.5464615384615384,0.45353846153846156
1552,YOR147W YLL006W,1.0,NA,5.0169170151548315e-08,246,1776,1474,79,0.4811188811188811,0.12166172106824925,0.7569230769230769,0.5464615384615384,0.45353846153846156
1553,YJL076W SME3,0.0,NA,5.0174236321254284e-08,246,1775,1475,79,0.4813986013986014,0.12172191984166254,0.7569230769230769,0.5461538461538461,0.45384615384615384
1554,YKL112W YJR155W,0.0,NA,5.043184714281779e-08,246,1774,1476,79,0.4816783216783217,0.12178217821782178,0.7569230769230769,0.5458461538461539,0.45415384615384613
1555,YNL029C YOL016C,0.0,NA,5.15746556573049e-08,246,1773,1477,79,0.481958041958042,0.12184249628528974,0.7569230769230769,0.5455384615384615,0.4544615384615385
1556,YCR081W YDR311W,0.0,NA,5.248605461360967e-08,246,1772,1478,79,0.4822377622377622,0.12190287413280476,0.7569230769230769,0.5452307692307692,0.45476923076923076
1557,YML047C YHL047C,0.0,NA,5.252942969491414e-08,246,1771,1479,79,0.4825174825174825,0.12196331184928111,0.7569230769230769,0.544923076923077,0.4550769230769231
1558,YGL192W YFR044C,0.0,NA,5.291930449402571e-08,246,1770,1480,79,0.4827972027972028,0.12202380952380952,0.7569230769230769,0.5446153846153846,0.4553846153846154
1559,YFL007W YER073W,0.0,NA,5.333038544108604e-08,246,1769,1481,79,0.48307692307692307,0.12208436724565756,0.7569230769230769,0.5443076923076923,0.4556923076923077
1560,YHR099W YIL010W,0.0,NA,5.4082573086589036e-08,246,1768,1482,79,0.48335664335664336,0.1221449851042701,0.7569230769230769,0.544,0.456
1561,YBL100W-A YGR121C,0.0,NA,5.472341868539843e-08,246,1767,1483,79,0.48363636363636364,0.12220566318926974,0.7569230769230769,0.5436923076923077,0.4563076923076923
1562,YOL100W YBL035C,0.0,NA,5.4956046824372606e-08,246,1766,1484,79,0.48391608391608393,0.12226640159045726,0.7569230769230769,0.5433846153846154,0.4566153846153846
1563,YFL002W-A YBR155W,0.0,NA,5.604167441219943e-08,246,1765,1485,79,0.4841958041958042,0.12232720039781203,0.7569230769230769,0.5430769230769231,0.45692307692307693
1564,YCL044C YJR118C,1.0,NA,5.628794852441388e-08,245,1765,1485,80,0.48391608391608393,0.12189054726368159,0.7538461538461538,0.5430769230769231,0.45692307692307693
1565,YER009W YJR160C,0.0,NA,5.649435408372483e-08,245,1764,1486,80,0.4841958041958042,0.12195121951219512,0.7538461538461538,0.5427692307692308,0.4572307692307692
1566,YHR083W YCL044C,1.0,NA,5.82557753148194e-08,244,1764,1486,81,0.48391608391608393,0.12151394422310757,0.7507692307692307,0.5427692307692308,0.4572307692307692
1567,YER100W tK(CUU)E2,0.0,NA,5.838425920501322e-08,244,1763,1487,81,0.4841958041958042,0.12157448928749377,0.7507692307692307,0.5424615384615384,0.45753846153846156
1568,tG(UCC)O YLR028C,0.0,NA,5.879146414144998e-08,244,1762,1488,81,0.4844755244755245,0.12163509471585245,0.7507692307692307,0.5421538461538462,0.45784615384615385
1569,YEL064C tD(GUC)K,0.0,NA,5.9368407079318786e-08,244,1761,1489,81,0.48475524475524473,0.12169576059850375,0.7507692307692307,0.5418461538461539,0.45815384615384613
1570,YBR002C YDR057W,0.0,NA,5.996897556315162e-08,244,1760,1490,81,0.485034965034965,0.1217564870259481,0.7507692307692307,0.5415384615384615,0.4584615384615385
1571,YKL213C YFR030W,0.0,NA,6.155806886454229e-08,244,1759,1491,81,0.4853146853146853,0.1218172740888667,0.7507692307692307,0.5412307692307692,0.45876923076923076
1572,YMR186W YBR248C,0.0,NA,6.225554471939176e-08,244,1758,1492,81,0.4855944055944056,0.12187812187812187,0.7507692307692307,0.540923076923077,0.4590769230769231
1573,YIL126W YOR209C,0.0,NA,6.23355091988742e-08,244,1757,1493,81,0.4858741258741259,0.12193903048475763,0.7507692307692307,0.5406153846153846,0.4593846153846154
1574,YCR033W YMR101C,0.0,NA,6.269753072274398e-08,244,1756,1494,81,0.48615384615384616,0.122,0.7507692307692307,0.5403076923076923,0.4596923076923077
1575,YHR001W-A YJR041C,0.0,NA,6.31201260148373e-08,244,1755,1495,81,0.48643356643356644,0.12206103051525763,0.7507692307692307,0.54,0.46
1576,YOR003W YGR098C,0.0,NA,6.339401181776338e-08,244,1754,1496,81,0.48671328671328673,0.12212212212212212,0.7507692307692307,0.5396923076923077,0.4603076923076923
1577,YMR033W YIL030C,0.0,NA,6.343815783793616e-08,244,1753,1497,81,0.486993006993007,0.12218327491236855,0.7507692307692307,0.5393846153846154,0.4606153846153846
1578,YNL149C YJR118C,1.0,NA,6.370163418978336e-08,243,1753,1497,82,0.48671328671328673,0.12174348697394789,0.7476923076923077,0.5393846153846154,0.4606153846153846
1579,YOR354C PDR7,0.0,NA,6.374928318564343e-08,243,1752,1498,82,0.486993006993007,0.12180451127819548,0.7476923076923077,0.5390769230769231,0.46092307692307694
1580,YBR252W YDR035W,0.0,NA,6.40175912280938e-08,243,1751,1499,82,0.48727272727272725,0.12186559679037111,0.7476923076923077,0.5387692307692308,0.4612307692307692
1581,YMR120C YPR082C,0.0,NA,6.411094233271797e-08,243,1750,1500,82,0.48755244755244753,0.12192674360260913,0.7476923076923077,0.5384615384615384,0.46153846153846156
1582,YMR120C YGL213C,0.0,NA,6.491580251122286e-08,243,1749,1501,82,0.4878321678321678,0.12198795180722892,0.7476923076923077,0.5381538461538462,0.46184615384615385
1583,YLR007W YER062C,0.0,NA,6.512650685408516e-08,243,1748,1502,82,0.4881118881118881,0.1220492214967353,0.7476923076923077,0.5378461538461539,0.46215384615384614
1584,YOL105C YOR250C,0.0,NA,6.531758600658577e-08,243,1747,1503,82,0.4883916083916084,0.1221105527638191,0.7476923076923077,0.5375384615384615,0.4624615384615385
1585,YJR065C YMR072W,1.0,NA,6.600212287821705e-08,242,1747,1503,83,0.4881118881118881,0.1216691804927099,0.7446153846153846,0.5375384615384615,0.4624615384615385
1586,tS(UGA)P YGR044C,0.0,NA,6.635251992292979e-08,242,1746,1504,83,0.4883916083916084,0.12173038229376258,0.7446153846153846,0.5372307692307692,0.46276923076923077
1587,YKL070W YBR280C,0.0,NA,6.679950104171439e-08,242,1745,1505,83,0.4886713286713287,0.1217916456970307,0.7446153846153846,0.536923076923077,0.46307692307692305
1588,tG(UCC)O YCR028C,0.0,NA,6.799641028010228e-08,242,1744,1506,83,0.48895104895104896,0.12185297079556898,0.7446153846153846,0.5366153846153846,0.4633846153846154
1589,YGL213C YFL023W,0.0,NA,6.878624958517321e-08,242,1743,1507,83,0.48923076923076925,0.12191435768261964,0.7446153846153846,0.5363076923076923,0.4636923076923077
1590,YBL085W YER114C,0.0,NA,6.91485197990005e-08,242,1742,1508,83,0.48951048951048953,0.1219758064516129,0.7446153846153846,0.536,0.464
1591,YPL012W STA2,0.0,NA,6.929666795940648e-08,242,1741,1509,83,0.48979020979020976,0.12203731719616742,0.7446153846153846,0.5356923076923077,0.4643076923076923
1592,YAL056W YOL011W,0.0,NA,6.971864507931969e-08,242,1740,1510,83,0.49006993006993005,0.12209889001009082,0.7446153846153846,0.5353846153846153,0.4646153846153846
1593,YBR123C YBR128C,0.0,NA,7.035477267436363e-08,242,1739,1511,83,0.49034965034965033,0.12216052498738011,0.7446153846153846,0.5350769230769231,0.46492307692307694
1594,snR62 YFL059W,0.0,NA,7.177510497058393e-08,242,1738,1512,83,0.4906293706293706,0.12222222222222222,0.7446153846153846,0.5347692307692308,0.4652307692307692
1595,tE(UUC)E3 YGL197W,0.0,NA,7.211322383682273e-08,242,1737,1513,83,0.4909090909090909,0.12228398180899444,0.7446153846153846,0.5344615384615384,0.4655384615384615
1596,tV(AAC)H YIL010W,0.0,NA,7.27481577200706e-08,242,1736,1514,83,0.4911888111888112,0.12234580384226491,0.7446153846153846,0.5341538461538462,0.46584615384615385
1597,YMR062C YOL016C,0.0,NA,7.338000784784526e-08,242,1735,1515,83,0.4914685314685315,0.12240768841679311,0.7446153846153846,0.5338461538461539,0.46615384615384614
1598,YDR246W YBR195C,0.0,NA,7.343377461666023e-08,242,1734,1516,83,0.49174825174825176,0.12246963562753037,0.7446153846153846,0.5335384615384615,0.4664615384615385
1599,tA(AGC)J YER048W-A,0.0,NA,7.37071275125345e-08,242,1733,1517,83,0.49202797202797205,0.12253164556962025,0.7446153846153846,0.5332307692307693,0.46676923076923077
1600,YJL071W YDL161W,0.0,NA,7.538368862469724e-08,242,1732,1518,83,0.49230769230769234,0.12259371833839919,0.7446153846153846,0.5329230769230769,0.46707692307692306
1601,TSF1 YPR156C,0.0,NA,7.640507959649767e-08,242,1731,1519,83,0.49258741258741257,0.12265585402939685,0.7446153846153846,0.5326153846153846,0.4673846153846154
1602,YLR078C YDR072C,0.0,NA,7.643598110007588e-08,242,1730,1520,83,0.49286713286713285,0.12271805273833672,0.7446153846153846,0.5323076923076923,0.4676923076923077
1603,YOL129W YPL112C,0.0,NA,7.648571198615173e-08,242,1729,1521,83,0.49314685314685314,0.12278031456113647,0.7446153846153846,0.532,0.468
1604,YDR057W YBR288C,0.0,NA,7.658468348381575e-08,242,1728,1522,83,0.4934265734265734,0.12284263959390863,0.7446153846153846,0.5316923076923077,0.4683076923076923
1605,YDL064W YOR192C,0.0,NA,7.666726276056579e-08,242,1727,1523,83,0.4937062937062937,0.12290502793296089,0.7446153846153846,0.5313846153846153,0.4686153846153846
1606,YPR113W YGL244W,0.0,NA,7.674685775782564e-08,242,1726,1524,83,0.493986013986014,0.12296747967479675,0.7446153846153846,0.5310769230769231,0.46892307692307694
1607,YOL060C YOL076W,1.0,NA,7.68285772778654e-08,241,1726,1524,84,0.4937062937062937,0.12252160650737164,0.7415384615384616,0.5310769230769231,0.46892307692307694
1608,YJL071W YLR270W,0.0,NA,7.780734279094759e-08,241,1725,1525,84,0.493986013986014,0.12258392675483215,0.7415384615384616,0.5307692307692308,0.46923076923076923
1609,YDL205C YNL325C,0.0,NA,7.858723449771787e-08,241,1724,1526,84,0.4942657342657343,0.12264631043256997,0.7415384615384616,0.5304615384615384,0.4695384615384615
1610,tL(CAA)G2 YPL196W,0.0,NA,7.879044972014526e-08,241,1723,1527,84,0.49454545454545457,0.12270875763747455,0.7415384615384616,0.5301538461538462,0.46984615384615386
1611,YAL062W YML059C,0.0,NA,7.894237796790549e-08,241,1722,1528,84,0.49482517482517485,0.12277126846663271,0.7415384615384616,0.5298461538461539,0.47015384615384614
1612,YER095W tG(UCC)O,0.0,NA,7.929610745804894e-08,241,1721,1529,84,0.4951048951048951,0.12283384301732926,0.7415384615384616,0.5295384615384615,0.4704615384615385
1613,YKR094C YPR082C,0.0,NA,7.975510385449525e-08,241,1720,1530,84,0.49538461538461537,0.12289648138704742,0.7415384615384616,0.5292307692307693,0.4707692307692308
1614,YML058W YOR147W,1.0,NA,7.978476901371323e-08,240,1720,1530,85,0.4951048951048951,0.12244897959183673,0.7384615384615385,0.5292307692307693,0.4707692307692308
1615,YPR025C YGR038C-A,0.0,NA,7.986454875208437e-08,240,1719,1531,85,0.49538461538461537,0.1225114854517611,0.7384615384615385,0.5289230769230769,0.47107692307692306
1616,YDR170W-A YLR026C,0.0,NA,8.074326274254418e-08,240,1718,1532,85,0.49566433566433565,0.12257405515832483,0.7384615384615385,0.5286153846153846,0.4713846153846154
1617,YKR068C YDR404C,0.0,NA,8.224710512649835e-08,240,1717,1533,85,0.49594405594405594,0.12263668880940215,0.7384615384615385,0.5283076923076923,0.4716923076923077
1618,YBR123C YPR051W,0.0,NA,8.280115793013465e-08,240,1716,1534,85,0.4962237762237762,0.12269938650306748,0.7384615384615385,0.528,0.472
1619,YDL154W tV(AAC)M1,0.0,NA,8.318217226133129e-08,240,1715,1535,85,0.4965034965034965,0.12276214833759591,0.7384615384615385,0.5276923076923077,0.4723076923076923
1620,YOR320C YAL023C,0.0,NA,8.334653500696731e-08,240,1714,1536,85,0.4967832167832168,0.12282497441146366,0.7384615384615385,0.5273846153846153,0.4726153846153846
1621,YCR081W YPL143W,0.0,NA,8.377080007448967e-08,240,1713,1537,85,0.4970629370629371,0.1228878648233487,0.7384615384615385,0.5270769230769231,0.47292307692307695
1622,YKL138C-A YJL101C,0.0,NA,8.453739042124653e-08,240,1712,1538,85,0.49734265734265737,0.12295081967213115,0.7384615384615385,0.5267692307692308,0.47323076923076923
1623,tD(GUC)L1 YKL191W,0.0,NA,8.62809130808273e-08,240,1711,1539,85,0.4976223776223776,0.1230138390568939,0.7384615384615385,0.5264615384615384,0.4735384615384615
1624,YBR070C YIL097W,0.0,NA,8.638811266337143e-08,240,1710,1540,85,0.4979020979020979,0.12307692307692308,0.7384615384615385,0.5261538461538462,0.47384615384615386
1625,YLR361C snR38,0.0,NA,8.691267794347368e-08,240,1709,1541,85,0.49818181818181817,0.12314007183170857,0.7384615384615385,0.5258461538461539,0.47415384615384615
1626,YGR230W YDR254W,0.0,NA,8.757847069773561e-08,240,1708,1542,85,0.49846153846153846,0.12320328542094455,0.7384615384615385,0.5255384615384615,0.47446153846153843
1627,YMR236W YPR082C,0.0,NA,8.818694396950377e-08,240,1707,1543,85,0.49874125874125874,0.12326656394453005,0.7384615384615385,0.5252307692307693,0.4747692307692308
1628,YML126C YDL191W,0.0,NA,8.828186537357396e-08,240,1706,1544,85,0.499020979020979,0.12332990750256938,0.7384615384615385,0.5249230769230769,0.47507692307692306
1629,YLR361C YDR325W,0.0,NA,8.830492959077674e-08,240,1705,1545,85,0.4993006993006993,0.12339331619537275,0.7384615384615385,0.5246153846153846,0.4753846153846154
1630,YOR065W YML073C,0.0,NA,8.976039111985301e-08,240,1704,1546,85,0.4995804195804196,0.12345679012345678,0.7384615384615385,0.5243076923076923,0.4756923076923077
1631,YER073W tG(GCC)M,0.0,NA,9.021970726053041e-08,240,1703,1547,85,0.4998601398601399,0.12352032938754504,0.7384615384615385,0.524,0.476
1632,YHR214C-C YNL125C,0.0,NA,9.024346070418687e-08,240,1702,1548,85,0.5001398601398601,0.12358393408856849,0.7384615384615385,0.5236923076923077,0.4763076923076923
1633,YIL148W YPR016C,0.0,NA,9.17504792141699e-08,240,1701,1549,85,0.5004195804195805,0.12364760432766615,0.7384615384615385,0.5233846153846153,0.4766153846153846
1634,YBR289W YFR031C,0.0,NA,9.192142869096642e-08,240,1700,1550,85,0.5006993006993007,0.12371134020618557,0.7384615384615385,0.5230769230769231,0.47692307692307695
1635,YMR119W YBR162W-A,0.0,NA,9.22938738767698e-08,240,1699,1551,85,0.500979020979021,0.12377514182568335,0.7384615384615385,0.5227692307692308,0.47723076923076924
1636,YOL082W YOR380W,0.0,NA,9.262064537551851e-08,240,1698,1552,85,0.5012587412587413,0.1238390092879257,0.7384615384615385,0.5224615384615384,0.4775384615384615
1637,YPR167C YLR085C,0.0,NA,9.333817985179849e-08,240,1697,1553,85,0.5015384615384615,0.12390294269488901,0.7384615384615385,0.5221538461538462,0.47784615384615386
