Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YLR218C,0,871.9220485091209,27404.51282942295,1.0,0.016574585635359115,0.0
YNL042W,0,866.8184752464294,22859.912971444428,1.0,0.016574585635359115,0.0
YMR258C,0,865.4752686619759,26717.940559267998,1.0,0.016574585635359115,0.0
YDL063C,0,863.2430281639099,27942.08514917642,1.0,0.016574585635359115,0.0
YLR021W,0,861.2790122032166,19899.00229630433,1.0,0.016574585635359115,0.0
YCR082W,0,860.4200240671635,21591.951354322955,1.0,0.016574585635359115,0.0
YPR193C,0,860.20688842237,19777.348769335076,1.0,0.016574585635359115,0.0
YFL006W,0,851.3339842557907,27382.189342558384,1.0,0.016574585635359115,0.0
YDR192C,0,850.0032349824905,18548.162992021535,1.0,0.016574585635359115,0.0
YGR141W,0,848.9812635108829,17424.12723850133,1.0,0.016574585635359115,0.0
YER156C,0,848.5057248473167,27279.16895647347,1.0,0.016574585635359115,0.0
YLR210W,-1,845.7644798755646,23081.264303565025,0.75,0.016574585635359115,0.0003009328919650918
YOR042W,0,845.2453110665083,21684.79112279648,0.75,0.016574585635359115,0.0003009328919650918
YPR139C,0,845.0701939165592,17753.281919996254,0.75,0.016574585635359115,0.0003009328919650918
YHR132W-A,0,843.7601280212402,27438.014092326164,0.75,0.016574585635359115,0.0003009328919650918
YBR007C,0,841.2388793956488,21677.286405880004,0.75,0.016574585635359115,0.0003009328919650918
YDL116W,0,840.978435001336,20198.106322116684,0.75,0.016574585635359115,0.0003009328919650918
YOR006C,0,839.1916016936302,26708.092026382685,0.75,0.016574585635359115,0.0003009328919650918
YDR319C,0,835.98936509341,17070.405429330654,0.75,0.016574585635359115,0.0003009328919650918
YLR273C,0,832.5047075748444,18377.07891927287,0.75,0.016574585635359115,0.0003009328919650918
YKR011C,0,831.4146817848086,20700.853593934327,0.75,0.016574585635359115,0.0003009328919650918
YEL072W,0,830.4625227451324,22804.459874211345,0.75,0.016574585635359115,0.0003009328919650918
YMR073C,0,827.276290372014,17054.041226107627,0.75,0.016574585635359115,0.0003009328919650918
YFL030W,0,823.1821254491806,20907.549851173535,0.75,0.016574585635359115,0.0003009328919650918
YIL003W,0,822.9938694387674,20807.58209680207,0.75,0.016574585635359115,0.0003009328919650918
YFR023W,0,819.6667681932449,19901.825864367187,0.75,0.016574585635359115,0.0003009328919650918
YKL057C,0,818.6412609294057,19154.825618283823,0.75,0.016574585635359115,0.0003009328919650918
YER163C,0,818.1909732222557,25598.2173935771,0.75,0.016574585635359115,0.0003009328919650918
YLR094C,0,818.073238492012,23006.959205299616,0.75,0.016574585635359115,0.0003009328919650918
YLR461W,0,815.0783430635929,19895.341507826,0.75,0.016574585635359115,0.0003009328919650918
YNL155W,0,814.3757873773575,25208.07556257397,0.75,0.016574585635359115,0.0003009328919650918
YDR161W,0,812.6061819791794,26150.42718476802,0.75,0.016574585635359115,0.0003009328919650918
YKR082W,0,812.0746259503067,21203.608032030053,0.75,0.016574585635359115,0.0003009328919650918
YPL124W,-1,810.2637852430344,21941.692172586918,0.6,0.016574585635359115,0.0006018657839301836
YOL143C,0,810.2563751637936,21408.18582318537,0.6,0.016574585635359115,0.0006018657839301836
YGL082W,0,810.1701645851135,25138.426979124546,0.6,0.016574585635359115,0.0006018657839301836
YAR020C,0,808.6358191817999,18954.758320672438,0.6,0.016574585635359115,0.0006018657839301836
YFR002W,0,806.0502403713763,18957.460969931446,0.6,0.016574585635359115,0.0006018657839301836
YER134C,0,804.8929022550583,25562.459032535553,0.6,0.016574585635359115,0.0006018657839301836
YPL125W,0,802.5537922382355,22017.322902277112,0.6,0.016574585635359115,0.0006018657839301836
YLR114C,0,801.8548883497715,17819.640386266634,0.6,0.016574585635359115,0.0006018657839301836
YKR043C,0,800.8793079257011,25276.987056985497,0.6,0.016574585635359115,0.0006018657839301836
YMR129W,0,800.1402691826224,19290.189100458752,0.6,0.016574585635359115,0.0006018657839301836
YFL020C,0,799.6964467465878,19316.813687514514,0.6,0.016574585635359115,0.0006018657839301836
YLR381W,1,798.7455843091011,21013.597973167896,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YLR018C,0,795.8589725494385,19168.764695567545,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YLL063C,0,795.8259472846985,20469.893913194537,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YNL253W,0,795.2241316139698,17271.128714310937,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YJL055W,0,789.7092779278755,24843.085509598255,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YLR271W,0,789.507833302021,25468.86232161522,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YKL104C,0,788.4093063548207,16898.32688332675,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YOR183W,0,788.3647357225418,19665.417288230732,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YNL067W-B,0,786.8265438079834,21706.376780092716,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YPR051W,0,784.4119001626968,19711.21329248231,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YCL005W,0,782.0455864369869,15177.500299860723,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YGR232W,0,781.8251629173756,19134.85451315716,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YOR052C,0,780.3274503946304,20065.987077653408,0.6666666666666666,0.022099447513812154,0.0006018657839301836
YJR135C,1,779.0591885745525,21678.14450365305,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YLL046C,0,778.0358846187592,17961.846041040495,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YOR165W,0,777.957751493901,16037.090183142107,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YPL267W,0,774.9846112728119,19133.56682868302,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YOR154W,0,773.8743023276329,18144.134829349816,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YDR335W,0,773.6866181492805,21712.219484612346,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YDR277C,0,773.0832337364554,16579.67762758117,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YBR151W,0,772.8588317036629,17586.598260926083,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YFR048W,0,771.8102241158485,15801.36480684625,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YDL088C,0,771.0587934106588,17575.50315361144,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YEL035C,0,768.9595512151718,17668.02161196433,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YLR108C,0,768.5441157817841,24207.86559331417,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YPR158W,0,768.4021970629692,17861.859566876665,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YDR504C,0,768.2237532697618,15976.747651678044,0.7142857142857143,0.027624309392265192,0.0006018657839301836
YMR055C,1,766.9917731881142,20791.398304373026,0.75,0.03314917127071823,0.0006018657839301836
YOR163W,0,765.8357654288411,21061.387723187916,0.75,0.03314917127071823,0.0006018657839301836
YER067W,0,764.8556288480759,25678.54210346937,0.75,0.03314917127071823,0.0006018657839301836
YNL334C,0,764.3027487397194,20366.533992301673,0.75,0.03314917127071823,0.0006018657839301836
YPR085C,0,764.0097164660692,19090.36704635434,0.75,0.03314917127071823,0.0006018657839301836
YIR027C,0,763.5595799684525,17133.50264298357,0.75,0.03314917127071823,0.0006018657839301836
