Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YDR004W,-1,-1096.6754522323608,-23364.86537694931,0.060443764345830146,0.8876404494382022,0.7348892878515859
YJR120W,-1,-1096.753089427948,-22795.64293909073,0.060420650095602296,0.8876404494382022,0.7351885098743267
YPL256C,1,-1096.839231967926,-22981.437960147858,0.06077981651376147,0.8932584269662921,0.7351885098743267
YER151C,-1,-1097.322910308838,-24234.795045375824,0.0607565915170042,0.8932584269662921,0.7354877318970676
YPL078C,-1,-1097.6538834571838,-23109.72462296486,0.06073338426279603,0.8932584269662921,0.7357869539198085
YDL153C,-1,-1097.6568002700806,-23343.464735984802,0.06071019473081329,0.8932584269662921,0.7360861759425493
YBL055C,-1,-1097.7395193576813,-22828.595398187637,0.06068702290076336,0.8932584269662921,0.7363853979652902
YCL020W,-1,-1097.9706616401672,-22880.53504896164,0.06066386875238459,0.8932584269662921,0.7366846199880311
YML085C,-1,-1098.0520157814026,-23366.096049308777,0.06064073226544622,0.8932584269662921,0.7369838420107719
YOR244W,-1,-1098.069001674652,-23343.399077415466,0.06061761341974838,0.8932584269662921,0.7372830640335128
YAL009W,-1,-1098.157466173172,-22608.90237569809,0.06059451219512195,0.8932584269662921,0.7375822860562538
YBL082C,-1,-1098.18879032135,-23216.559318065643,0.060571428571428575,0.8932584269662921,0.7378815080789947
YNL070W,-1,-1098.3626356124878,-23016.364608049393,0.06054836252856055,0.8932584269662921,0.7381807301017355
YLR316C,-1,-1098.3923001289368,-22853.42019343376,0.060525314046440806,0.8932584269662921,0.7384799521244764
YDR337W,-1,-1098.4039630889893,-23453.51091194153,0.06050228310502283,0.8932584269662921,0.7387791741472173
YGL111W,-1,-1098.474526166916,-24090.126291513443,0.060479269684290606,0.8932584269662921,0.7390783961699581
YPL244C,-1,-1098.4827489852905,-23561.68662261963,0.06045627376425856,0.8932584269662921,0.739377618192699
YOR346W,-1,-1098.5928456783295,-22987.180790662766,0.06043329532497149,0.8932584269662921,0.7396768402154399
YFL002C,-1,-1098.6876475811005,-23686.69643497467,0.06041033434650456,0.8932584269662921,0.7399760622381807
YOL126C,-1,-1098.7307450771332,-24060.897064447403,0.06038739080896316,0.8932584269662921,0.7402752842609216
YPR078C,0,-1098.8398795127869,-23484.001078128815,0.06038739080896316,0.8932584269662921,0.7402752842609216
YIL160C,-1,-1098.9971055984497,-23562.432196378708,0.06036446469248292,0.8932584269662921,0.7405745062836625
