Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Test_/
Testing GO Term: GO:0006414 (18 / 53)
[['YOR187W' 'YBL071W-A']
 ['YOR187W' 'YLR172C']
 ['YOR187W' 'YDR385W']
 ['YOR187W' 'YNL014W']
 ['YOR187W' 'YOR133W']]
[['YER171W' 'YIL023C']
 ['YGR264C' 'YPR079W']
 ['YIL091C' 'YDR453C']
 ['YPL258C' 'YNR028W']
 ['YOR251C' 'YLR154W-A']]
Sorted Data: [['YLR264W' 'YNL248C' 0 4.3117766]
 ['YLR172C' 'YLR340W' 1 4.2525253]
 ['YLR172C' 'YDL130W' 1 4.0300064]
 ...
 ['YPR122W' 'YDR416W' 0 -7.89253]
 ['YDR393W' 'YPL249C' 0 -8.5818205]
 ['YDR416W' 'YNL304W' 0 -8.82391]]
Are we attempting to save
Testing GO Term: GO:0006418 (19 / 53)
[['YPR081C' 'YGR264C']
 ['YPR081C' 'YIL078W']
 ['YPR081C' 'YGR171C']
 ['YPR081C' 'YHR091C']
 ['YPR081C' 'YHR011W']]
[['YLR429W' 'YEL022W']
 ['YFR045W' 'YJR075W']
 ['YLR096W' 'YGL180W']
 ['YDR052C' 'YPL281C']
 ['YGR012W' 'YBL066C']]
Sorted Data: [['YOL033W' 'YBL076C' 1 5.926976]
 ['YPL160W' 'YPL104W' 1 5.7257223]
 ['YBL076C' 'YPR047W' 1 5.3829784]
 ...
 ['YPL196W' 'YNR075W' 0 -7.523256]
 ['YIR011C' 'YGR132C' 0 -7.920671]
 ['YOR173W' 'YDL039C' 0 -9.112739]]
Are we attempting to save
Testing GO Term: GO:0006457 (20 / 53)
[['YOR349W' 'YOR232W']
 ['YNL135C' 'YNL077W']
 ['YIL142W' 'YNL153C']
 ['YCL043C' 'YNL007C']
 ['YER103W' 'YCR070W']]
[['YGR203W' 'YBR199W']
 ['YCL026C-A' 'YIL079C']
 ['YNL113W' 'YBR201W']
 ['YER008C' 'YDL045W-A']
 ['YBR058C-A' 'YMR268W-A']]
Sorted Data: [['YBR072W' 'YAL053W' 1 14.387159]
 ['YBR072W' 'YJR045C' 1 12.023386]
 ['YBR072W' 'YFL016C' 1 11.503284]
 ...
 ['YDR501W' 'YLR275W' 0 -1.0897344]
 ['YML104C' 'YKR102W' 0 -1.2705374]
 ['YJR031C' 'YDR283C' 0 -1.6533878]]
Are we attempting to save
Testing GO Term: GO:0006468 (21 / 53)
[['YNL307C' 'YGR262C']
 ['YGL083W' 'YGL208W']
 ['YGL158W' 'YBR274W']
 ['YLR113W' 'YMR199W']
 ['YAR019C' 'YMR216C']]
[['YDR376W' 'YJR098C']
 ['YOR288C' 'YKL061W']
 ['YPR096C' 'YML075C']
 ['YHL024W' 'YJL166W']
 ['YGL258W-A' 'YIL034C']]
Sorted Data: [['YBR092C' 'YOR348C' 0 11.080065]
 ['YNL283C' 'YOR173W' 0 8.325559]
 ['YMR277W' 'YBR183W' 0 7.9688625]
 ...
 ['YGL123W' 'YHR021C' 0 -1.1782248]
 ['YLR325C' 'YIL133C' 0 -1.4142628]
 ['YKR026C' 'YOL097C' 0 -1.4273484]]
Are we attempting to save
Testing GO Term: GO:0006470 (22 / 53)
[['YOR014W' 'YDR481C']
 ['YOR014W' 'YIL113W']
 ['YOR014W' 'YER075C']
 ['YOR014W' 'YBL046W']
 ['YOR014W' 'YCR079W']]
[['YCR093W' 'YHL009W-B']
 ['YPL093W' 'YML033W']
 ['YML025C' 'YNL083W']
 ['YIL155C' 'YGR027W-B']
 ['YBR018C' 'YLR307W']]
Sorted Data: [['YNL053W' 'YER054C' 1 4.0738363]
 ['YDR171W' 'YML046W' 0 3.5979333]
 ['YPL050C' 'YIL097W' 0 3.424675]
 ...
 ['YGR162W' 'YBR154C' 0 -5.3306417]
 ['YNL112W' 'YPL211W' 0 -5.44672]
 ['YDR449C' 'YER165W' 0 -6.366589]]
Are we attempting to save
Testing GO Term: GO:0006486 (23 / 53)
[['YPR183W' 'YER001W']
 ['YKL200C' 'YPL053C']
 ['YML019W' 'YER003C']
 ['YBL020W' 'YGR036C']
 ['YML115C' 'YDL095W']]
[['YER094C' 'YER126C']
 ['YDR381C-A' 'YMR257C']
 ['YGR287C' 'YLL043W']
 ['YBL092W' 'YLR310C']
 ['YHR107C' 'YAL038W']]
Sorted Data: [['YDL130W' 'YMR271C' 0 6.3358326]
 ['YOR234C' 'YMR271C' 0 5.987657]
 ['YEL002C' 'YML019W' 1 5.7105064]
 ...
 ['YPR042C' 'YPR184W' 0 -3.7776566]
 ['YKR094C' 'YGR065C' 0 -3.913854]
 ['YKL200C' 'YKL201C' 1 -10.207459]]
Are we attempting to save
Testing GO Term: GO:0006629 (24 / 53)
[['YDR331W' 'YDR062W']
 ['YOR149C' 'YDR147W']
 ['YNL106C' 'YLL012W']
 ['YMR079W' 'YBL082C']
 ['YBR002C' 'YGR036C']]
[['YBR267W' 'YER185W']
 ['YPL276W' 'YGL002W']
 ['YBR244W' 'YOR210W']
 ['YOR362C' 'YBL037W']
 ['YLR086W' 'YOR162C']]
Sorted Data: [['YGR157W' 'YBR183W' 1 11.248849]
 ['YOR003W' 'YDL083C' 0 11.089347]
 ['YFL014W' 'YEL034W' 0 10.965994]
 ...
 ['YOR076C' 'YMR227C' 0 0.114349484]
 ['YHR060W' 'YJL006C' 0 0.056030273]
 ['YNR010W' 'YGR274C' 0 -0.0065408945]]
Are we attempting to save
Testing GO Term: GO:0006811 (25 / 53)
[['YEL065W' 'YOL152W']
 ['YGR096W' 'YBR037C']
 ['YDR506C' 'YHR039C-B']
 ['YMR301C' 'YLR447C']
 ['YGR191W' 'YDR534C']]
[['YAL044C' 'YNL282W']
 ['YGL206C' 'YPL019C']
 ['YKL013C' 'YML132W']
 ['YPL147W' 'YPR111W']
 ['YBR074W' 'YIL177C']]
Sorted Data: [['YBR072W' 'YLR009W' 0 11.827211]
 ['YBR072W' 'YJL190C' 0 11.782568]
 ['YPL271W' 'YML081C-A' 1 11.208064]
 ...
 ['YDR499W' 'YMR135C' 0 -1.3477981]
 ['YBL034C' 'YNL298W' 0 -1.5589321]
 ['YOR056C' 'YJL122W' 0 -1.7956576]]
Are we attempting to save
Testing GO Term: GO:0006865 (26 / 53)
[['YLL061W' 'YEL063C']
 ['YLL061W' 'YJR001W']
 ['YLL061W' 'YCL038C']
 ['YLL061W' 'YKR039W']
 ['YLL061W' 'YCL025C']]
[['YOR256C' 'YLR289W']
 ['YKL015W' 'YDL170W']
 ['YCR069W' 'YOR208W']
 ['YGR096W' 'YER016W']
 ['YPL047W' 'YAL033W']]
Sorted Data: [['YOR348C' 'YDR046C' 1 14.4029]
 ['YCL025C' 'YOR348C' 1 13.016046]
 ['YDR508C' 'YOR348C' 1 10.985216]
 ...
 ['YJL124C' 'YOR036W' 0 -4.44919]
 ['YOR340C' 'YIL079C' 0 -4.6900644]
 ['YDR052C' 'YBR001C' 0 -5.0373254]]
Are we attempting to save
Testing GO Term: GO:0006869 (27 / 53)
[['YBR041W' 'YMR162C']
 ['YBR041W' 'YLR242C']
 ['YBR041W' 'YNL264C']
 ['YBR041W' 'YGL162W']
 ['YBR041W' 'YOR237W']]
[['YHR082C' 'YLR383W']
 ['YCL038C' 'YKL034W']
 ['YHR070W' 'YOL010W']
 ['YDR115W' 'YDR261W-A']
 ['YDR379W' 'YGR279C']]
Sorted Data: [['YGL162W' 'YOR317W' 1 4.5758753]
 ['YKL091C' 'YMR246W' 1 4.1291485]
 ['YNL096C' 'YOR003W' 0 3.9160519]
 ...
 ['YKL009W' 'YJL109C' 0 -3.979074]
 ['YNL075W' 'YOR310C' 0 -4.144159]
 ['YOL080C' 'YNL119W' 0 -4.4622455]]
Are we attempting to save
Testing GO Term: GO:0006873 (28 / 53)
[['YJR059W' 'YOR332W']
 ['YBR036C' 'YJL129C']
 ['YCR008W' 'YGL019W']
 ['YEL031W' 'YOL101C']
 ['YBR127C' 'YGL155W']]
[['YBR031W' 'YBR217W']
 ['YDR018C' 'YDR420W']
 ['YAL054C' 'YJR022W']
 ['YDL079C' 'YPL068C']
 ['YML056C' 'YMR123W']]
Sorted Data: [['YMR116C' 'YOR348C' 0 8.6364975]
 ['YLR214W' 'YOR317W' 0 7.4109983]
 ['YML056C' 'YHR029C' 0 6.9480095]
 ...
 ['YOL125W' 'YER006W' 0 -3.1337876]
 ['YLR003C' 'YML080W' 0 -3.1401806]
 ['YBL024W' 'YNL075W' 0 -3.5010335]]
Are we attempting to save
Testing GO Term: GO:0006887 (29 / 53)
[['YNL293W' 'YMR109W']
 ['YNL293W' 'YNR049C']
 ['YNL293W' 'YFL039C']
 ['YNL293W' 'YNL272C']
 ['YNL293W' 'YOR237W']]
[['YPL002C' 'YOR298C-A']
 ['YBR080C' 'YIL129C']
 ['YER095W' 'YMR298W']
 ['YDL133C-A' 'YPL227C']
 ['YNL003C' 'YFL052W']]
Sorted Data: [['YDR164C' 'YPL249C' 1 3.1052966]
 ['YHR001W' 'YPR032W' 1 3.0740726]
 ['YHR001W' 'YGL095C' 1 2.9991212]
 ...
 ['YLL022C' 'YKL181W' 0 -6.3993363]
 ['YKL172W' 'YER126C' 0 -6.849728]
 ['YBL054W' 'YHR094C' 0 -7.143514]]
Are we attempting to save
Testing GO Term: GO:0006897 (30 / 53)
[['YLR342W' 'YHR001W']
 ['YJR125C' 'YNL093W']
 ['YLR337W' 'YDR264C']
 ['YLR371W' 'YPR171W']
 ['YDR177W' 'YOR322C']]
[['YJL071W' 'YBL103C']
 ['YBR095C' 'YGR218W']
 ['YHR039C' 'YAL053W']
 ['YJL206C' 'YJL157C']
 ['YOL155C' 'YDR508C']]
Sorted Data: [['YBR214W' 'YDR388W' 1 6.8916287]
 ['YBR214W' 'YNL154C' 1 6.829648]
 ['YBR214W' 'YOR089C' 1 6.3181386]
 ...
 ['YPL157W' 'YHR069C' 0 -3.7556179]
 ['YGL255W' 'YGL120C' 0 -4.0881257]
 ['YLR222C' 'YKR056W' 0 -4.8135886]]
Are we attempting to save
Testing GO Term: GO:0006970 (31 / 53)
[['YPL180W' 'YLR336C']
 ['YLR337W' 'YLR362W']
 ['YBR132C' 'YOR008C']
 ['YOL089C' 'YGR014W']
 ['YCL032W' 'YLR337W']]
[['YOR187W' 'YDL019C']
 ['YPR070W' 'YLR343W']
 ['YDL204W' 'YLR205C']
 ['YJL102W' 'YOR326W']
 ['YKL038W' 'YNL067W']]
Sorted Data: [['YOL080C' 'YLR178C' 0 10.175224]
 ['YFL014W' 'YGR014W' 1 10.068187]
 ['YBR122C' 'YLR178C' 0 9.465447]
 ...
 ['YJL125C' 'YGR271C-A' 0 -1.8310895]
 ['YHR064C' 'YML024W' 0 -1.9387408]
 ['YPR163C' 'YHR089C' 0 -2.3201478]]
Are we attempting to save
Testing GO Term: GO:0006979 (32 / 53)
[['YOR120W' 'YOR297C']
 ['YDL047W' 'YNL099C']
 ['YDL010W' 'YBR014C']
 ['YDL010W' 'YDR453C']
 ['YHR178W' 'YKL056C']]
[['YHR082C' 'YMR060C']
 ['YBR253W' 'YGL095C']
 ['YLR408C' 'YLR401C']
 ['YMR213W' 'YGL046W']
 ['YML056C' 'YDR349C']]
Sorted Data: [['YGR189C' 'YOR348C' 0 10.258436]
 ['YBR072W' 'YNL131W' 0 9.458604]
 ['YFL014W' 'YGR209C' 1 9.3449545]
 ...
 ['YDR013W' 'YBL074C' 0 -2.1405447]
 ['YIR005W' 'YKR030W' 0 -2.1509712]
 ['YJR057W' 'YOL102C' 0 -2.3860378]]
Are we attempting to save
Testing GO Term: GO:0007005 (33 / 53)
[['YLR393W' 'YGR033C']
 ['YLR368W' 'YDR079W']
 ['YLR038C' 'YKR036C']
 ['YHR005C-A' 'YIL051C']
 ['YDL006W' 'YDL217C']]
[['YML088W' 'YJR056C']
 ['YER048C' 'YBL039C']
 ['YMR190C' 'YBR198C']
 ['YDL122W' 'YAR007C']
 ['YHL002W' 'YDR387C']]
Sorted Data: [['YJR045C' 'YDR529C' 1 11.695471]
 ['YBR185C' 'YDR529C' 1 11.606809]
 ['YBR185C' 'YNL315C' 1 10.615449]
 ...
 ['YJL111W' 'YKL154W' 0 -1.3833339]
 ['YOR294W' 'YAR008W' 0 -1.4591503]
 ['YNL188W' 'YKL125W' 0 -1.662296]]
Are we attempting to save
Testing GO Term: GO:0007010 (34 / 53)
[['YBL034C' 'YIL041W']
 ['YOL105C' 'YOR181W']
 ['YOR257W' 'YHR166C']
 ['YDR507C' 'YJR083C']
 ['YNL116W' 'YDL008W']]
[['YER151C' 'YBR006W']
 ['YMR099C' 'YER184C']
 ['YBR244W' 'YAR018C']
 ['YBL076C' 'YLR285W']
 ['YIL111W' 'YBR245C']]
Sorted Data: [['YPL255W' 'YPL269W' 1 7.854145]
 ['YLR206W' 'YNL126W' 1 7.067694]
 ['YMR139W' 'YKL112W' 0 7.029925]
 ...
 ['YKR026C' 'YHR089C' 0 -1.262343]
 ['YNL162W' 'YNL175C' 0 -1.3435146]
 ['YKL216W' 'YDR083W' 0 -1.5826474]]
Are we attempting to save
Testing GO Term: GO:0007031 (35 / 53)
[['YDR479C' 'YDR216W']
 ['YDR479C' 'YGR133W']
 ['YDR479C' 'YMR163C']
 ['YDR479C' 'YGR239C']
 ['YDR479C' 'YNL329C']]
[['YGR159C' 'YGR105W']
 ['YNL073W' 'YDR400W']
 ['YCR047C' 'YKL067W']
 ['YMR231W' 'YGL216W']
 ['YMR296C' 'YGL166W']]
Sorted Data: [['YPL186C' 'YGL187C' 0 3.746681]
 ['YIL017C' 'YER065C' 0 3.0144408]
 ['YGR171C' 'YJL048C' 0 2.8132334]
 ...
 ['YJL148W' 'YER069W' 0 -9.797382]
 ['YAL023C' 'YOR348C' 0 -10.539883]
 ['YCR034W' 'YOR348C' 0 -10.92674]]
Are we attempting to save
Testing GO Term: GO:0007033 (36 / 53)
[['YBR217W' 'YNL079C']
 ['YHR039C-A' 'YNL223W']
 ['YDR126W' 'YNL326C']
 ['YLR148W' 'YNL326C']
 ['YJL012C-A' 'YNR007C']]
[['YLR157C-B' 'YLR160C']
 ['YPL096C-A' 'YNL096C']
 ['YDL155W' 'YEL069C']
 ['YOR381W' 'YOR244W']
 ['YBR081C' 'YKL171W']]
Sorted Data: [['YML126C' 'YER150W' 0 5.840082]
 ['YGR264C' 'YOR173W' 0 5.537486]
 ['YBR072W' 'YER025W' 0 5.5331025]
 ...
 ['YIL103W' 'YKL144C' 0 -4.8397403]
 ['YJL014W' 'YDR083W' 0 -4.877149]
 ['YLL034C' 'YDR211W' 0 -5.320463]]
Are we attempting to save
Testing GO Term: GO:0007059 (37 / 53)
[['YGL249W' 'YKL193C']
 ['YDL064W' 'YOR058C']
 ['YEL061C' 'YLR394W']
 ['YJL019W' 'YAL047C']
 ['YCL060C' 'YLR272C']]
[['YOR298W' 'YLR005W']
 ['YLR430W' 'YIL105C']
 ['YKR039W' 'YAR019C']
 ['YJL012C-A' 'YLL041C']
 ['YKR067W' 'YIL109C']]
Sorted Data: [['YGL170C' 'YHR124W' 0 10.662098]
 ['YEL061C' 'YMR078C' 1 8.305854]
 ['YPR009W' 'YNL210W' 0 7.3600264]
 ...
 ['YDL198C' 'YMR189W' 0 -4.319761]
 ['YMR142C' 'YOL077C' 0 -4.5121436]
 ['YNL067W' 'YLL041C' 0 -4.7900357]]
Are we attempting to save
Testing GO Term: GO:0007124 (38 / 53)
[['YHR011W' 'YOR371C']
 ['YDR379W' 'YHR084W']
 ['YOR315W' 'YDR043C']
 ['YER020W' 'YMR316W']
 ['YOR315W' 'YNL197C']]
[['YMR058W' 'YGL178W']
 ['YGR264C' 'YNR010W']
 ['YDR084C' 'YLR394W']
 ['YDR315C' 'YJR107W']
 ['YOR138C' 'YGR282C']]
Sorted Data: [['YPL211W' 'YKL103C' 0 5.9428926]
 ['YBR072W' 'YCL014W' 0 4.9902253]
 ['YCL040W' 'YLR003C' 0 4.836229]
 ...
 ['YMR269W' 'YLR002C' 0 -2.5290918]
 ['YFL023W' 'YOL041C' 0 -2.5470004]
 ['YGR158C' 'YOL021C' 0 -2.607504]]
Are we attempting to save
Testing GO Term: GO:0008033 (39 / 53)
[['YPL083C' 'YNR015W']
 ['YLR401C' 'YBL024W']
 ['YER125W' 'YMR023C']
 ['YLR430W' 'YDL112W']
 ['YMR312W' 'YML091C']]
[['YGL013C' 'YBR129C']
 ['YBR036C' 'YER170W']
 ['YMR109W' 'YKL027W']
 ['YLL004W' 'YAR002C-A']
 ['YGL021W' 'YHR067W']]
Sorted Data: [['YCR072C' 'YIL079C' 0 10.028138]
 ['YDL051W' 'YNR046W' 1 9.411766]
 ['YML014W' 'YHR062C' 1 9.203646]
 ...
 ['YER150W' 'YHR186C' 0 -6.082916]
 ['YLR309C' 'YER150W' 0 -6.329237]
 ['YHR104W' 'YDR373W' 0 -7.2646894]]
Are we attempting to save
Testing GO Term: GO:0008380 (40 / 53)
[['YDR240C' 'YDL043C']
 ['YJL087C' 'YKR022C']
 ['YDR163W' 'YKL095W']
 ['YJL087C' 'YLL036C']
 ['YJL124C' 'YML029W']]
[['YMR281W' 'YLR192C']
 ['YGR049W' 'YPL092W']
 ['YGR183C' 'YAR007C']
 ['YOL066C' 'YJL129C']
 ['YOR374W' 'YHR143W']]
Sorted Data: [['YDR416W' 'YPL151C' 1 7.7378063]
 ['YDR416W' 'YLR275W' 1 7.4538937]
 ['YJR089W' 'YJR055W' 0 7.2958307]
 ...
 ['YLR178C' 'YER048W-A' 0 -6.6820555]
 ['YGR189C' 'YML054C' 0 -7.09477]
 ['YGR284C' 'YLR178C' 0 -7.6498632]]
Are we attempting to save
Testing GO Term: GO:0008643 (41 / 53)
[['YKL038W' 'YCL040W']
 ['YKL038W' 'YNR072W']
 ['YKL038W' 'YBR020W']
 ['YKL038W' 'YJL214W']
 ['YKL038W' 'YGR289C']]
[['YDR064W' 'YPL211W']
 ['YFR004W' 'YNR003C']
 ['YLR343W' 'YKL001C']
 ['YKL015W' 'YMR184W']
 ['YMR058W' 'YML032C']]
Sorted Data: [['YOL120C' 'YMR189W' 0 6.817673]
 ['YJL214W' 'YHR094C' 1 6.738527]
 ['YMR011W' 'YHR094C' 1 6.683307]
 ...
 ['YKL172W' 'YER002W' 0 -5.411045]
 ['YPL093W' 'YNL182C' 0 -5.4472175]
 ['YOR340C' 'YNL110C' 0 -7.2124615]]
Are we attempting to save
Testing GO Term: GO:0009408 (42 / 53)
[['YFL014W' 'YOR007C']
 ['YFL014W' 'YML007W']
 ['YFL014W' 'YPL087W']
 ['YFL014W' 'YNL283C']
 ['YFL014W' 'YOL105C']]
[['YDL120W' 'YBR275C']
 ['YKR048C' 'YCR097WB']
 ['YMR172W' 'YBR198C']
 ['YNL149C' 'YKL188C']
 ['YEL064C' 'YJL145W']]
Sorted Data: [['YIL155C' 'YLR163C' 0 5.567121]
 ['YFL014W' 'YOR007C' 1 4.3961287]
 ['YFL014W' 'YMR037C' 1 4.085045]
 ...
 ['YDR017C' 'YMR218C' 0 -6.887334]
 ['YDL166C' 'YNL151C' 0 -7.956972]
 ['YGR123C' 'YHR036W' 0 -8.350986]]
Are we attempting to save
Testing GO Term: GO:0009451 (43 / 53)
[['YER075C' 'YEL036C']
 ['YHR089C' 'YEL036C']
 ['YDL217C' 'YBR261C']
 ['YOR201C' 'YGL232W']
 ['YLR226W' 'YMR288W']]
[['YJL111W' 'YDR341C']
 ['YJL019W' 'YPL060W']
 ['YBR073W' 'YJR063W']
 ['YLR142W' 'YKL195W']
 ['YDR261W-B' 'YJL187C']]
Sorted Data: [['YPL212C' 'YDR492W' 1 11.395339]
 ['YPL266W' 'YNR015W' 1 10.777217]
 ['YLR401C' 'YFL001W' 1 10.19078]
 ...
 ['YHR065C' 'YOL082W' 0 -9.480112]
 ['YBR214W' 'YBL034C' 0 -11.242915]
 ['YNL110C' 'YLR327C' 0 -12.141299]]
Are we attempting to save
Testing GO Term: GO:0016197 (44 / 53)
[['YJR125C' 'YPL084W']
 ['YJR125C' 'YLR262C']
 ['YJR125C' 'YDR358W']
 ['YJR125C' 'YNL265C']
 ['YJR125C' 'YJL036W']]
[['YEL041W' 'YOR393W']
 ['YML025C' 'YBR031W']
 ['YPL042C' 'YBR037C']
 ['YLR429W' 'YPL258C']
 ['YDL107W' 'YPR035W']]
Sorted Data: [['YDR358W' 'YJL154C' 1 4.644833]
 ['YDR484W' 'YJL053W' 1 4.212852]
 ['YJL036W' 'YJL154C' 1 4.1271486]
 ...
 ['YER117W' 'YLR343W' 0 -12.005698]
 ['YBR072W' 'YER089C' 0 -13.074277]
 ['YER091C' 'YDR380W' 0 -13.84122]]
Are we attempting to save
Testing GO Term: GO:0032196 (45 / 53)
[['YML010W' 'YFL050C']
 ['YOL004W' 'YOR192C-A']
 ['YMR116C' 'YDR261C-D']
 ['YCL019W' 'YLR320W']
 ['YOR343W-B' 'YIL143C']]
[['YLR057W' 'YHR209W']
 ['YCR024C-A' 'YER035W']
 ['YBR021W' 'YLR404W']
 ['YER074W' 'YLR221C']
 ['YBR186W' 'YKR006C']]
Sorted Data: [['YML040W' 'YJR028W' 1 8.603213]
 ['YBR012W-B' 'YMR045C' 1 8.343137]
 ['YHR214C-B' 'YER138C' 1 8.236598]
 ...
 ['YNL112W' 'YKR056W' 0 -20.274448]
 ['YML014W' 'YDL014W' 0 -22.403957]
 ['YHR039C-B' 'YHR039C-A' 0 -36.19341]]
Are we attempting to save
Testing GO Term: GO:0032543 (46 / 53)
[['YPR166C' 'YCR046C']
 ['YBR251W' 'YGR084C']
 ['YLR139C' 'YHR147C']
 ['YML009C' 'YJR113C']
 ['YGR076C' 'YDR237W']]
[['YBR222C' 'YPR121W']
 ['YJL072C' 'YHR025W']
 ['YGR026W' 'YOR348C']
 ['YBR129C' 'YOR243C']
 ['YOL139C' 'YHR003C']]
Sorted Data: [['YMR024W' 'YNL185C' 1 13.936399]
 ['YER050C' 'YNL284C' 1 13.46183]
 ['YDR337W' 'YOR150W' 1 13.085659]
 ...
 ['YHR016C' 'YNL072W' 0 -17.938576]
 ['YBR072W' 'YNR017W' 0 -18.862677]
 ['YER126C' 'YPL123C' 0 -20.329094]]
Are we attempting to save
Testing GO Term: GO:0042273 (47 / 53)
[['YLR276C' 'YLR022C']
 ['YKR081C' 'YKR024C']
 ['YAL025C' 'YLR221C']
 ['YDR418W' 'YNL227C']
 ['YLR340W' 'YLR022C']]
[['YGL130W' 'YKL089W']
 ['YNL169C' 'YJL116C']
 ['YDR307W' 'YJR010W']
 ['YIR011C' 'YPL057C']
 ['YDR379W' 'YDL083C']]
Sorted Data: [['YLR009W' 'YHR052W' 1 17.261175]
 ['YNL110C' 'YHR066W' 1 16.968859]
 ['YKL009W' 'YNL110C' 1 16.753712]
 ...
 ['YMR301C' 'YKL163W' 0 -12.630482]
 ['YBR214W' 'YLR154C' 0 -13.17919]
 ['YLL061W' 'YDL110C' 0 -13.461892]]
Are we attempting to save
Testing GO Term: GO:0042274 (48 / 53)
[['YDL166C' 'YDR064W']
 ['YKR060W' 'YKL156W']
 ['YLL011W' 'YCL059C']
 ['YPL204W' 'YER082C']
 ['YPL090C' 'YPR132W']]
[['YLR138W' 'YBR040W']
 ['YDR476C' 'YGR112W']
 ['YLR251W' 'YER019C-A']
 ['YDL024C' 'YER075C']
 ['YHR004C' 'YKL067W']]
Sorted Data: [['YCR057C' 'YCR055C' 1 19.224396]
 ['YDR449C' 'YMR093W' 1 18.030119]
 ['YDR449C' 'YOR310C' 1 17.004591]
 ...
 ['YIL039W' 'YFR003C' 0 -14.342146]
 ['YJL153C' 'YCR010C' 0 -14.5795355]
 ['YGR239C' 'YJL102W' 0 -16.560059]]
Are we attempting to save
Testing GO Term: GO:0045333 (49 / 53)
[['YMR165C' 'YNL037C']
 ['YDR116C' 'YNR040W']
 ['YNL177C' 'YOR355W']
 ['YHL004W' 'YMR056C']
 ['YML110C' 'YKL055C']]
[['YKL152C' 'YHR021C']
 ['YOR340C' 'YER154W']
 ['YDL121C' 'YGL031C']
 ['YGR123C' 'YOL112W']
 ['YNL014W' 'YBL005W-A']]
Sorted Data: [['YGR183C' 'YDL067C' 1 18.469717]
 ['YNR001C' 'YDL067C' 1 17.446781]
 ['YGL187C' 'YLL041C' 1 17.240768]
 ...
 ['YLR285W' 'YKL144C' 0 -3.4059656]
 ['YML080W' 'YJL148W' 0 -3.4947894]
 ['YEL055C' 'YDR121W' 0 -3.6108634]]
Are we attempting to save
Testing GO Term: GO:0051321 (50 / 53)
[['YML124C' 'YGL250W']
 ['YGR059W' 'YMR224C']
 ['YPL232W' 'YIR025W']
 ['YMR017W' 'YBR103W']
 ['YDR126W' 'YOR338W']]
[['YOL019W' 'YEL059C-A']
 ['YGL227W' 'YOR140W']
 ['YBL090W' 'YDR079C-A']
 ['YBR083W' 'YGR261C']
 ['YGR171C' 'YIL091C']]
Sorted Data: [['YBR072W' 'YER169W' 0 11.600712]
 ['YGL170C' 'YPL027W' 1 11.350792]
 ['YPR151C' 'YPL111W' 0 10.941597]
 ...
 ['YIL103W' 'YNL256W' 0 -1.4297354]
 ['YKL009W' 'YDR101C' 0 -1.4966698]
 ['YJL125C' 'YDR083W' 0 -1.5569396]]
Are we attempting to save
Testing GO Term: GO:0051603 (51 / 53)
[['YFL044C' 'YBR203W']
 ['YMR223W' 'YBR105C']
 ['YAL058W' 'YML097C']
 ['YNL212W' 'YDL190C']
 ['YOR362C' 'YGL004C']]
[['YHR005C-A' 'YLR035C']
 ['YGR295C' 'YHR023W']
 ['YJL101C' 'YOR355W']
 ['YMR217W' 'YPL188W']
 ['YNL305C' 'YPR102C']]
Sorted Data: [['YDR394W' 'YOR261C' 1 11.449798]
 ['YDR394W' 'YOR362C' 1 10.976564]
 ['YFR004W' 'YGL141W' 1 9.906102]
 ...
 ['YDR449C' 'YPR060C' 0 -3.9514992]
 ['YJL148W' 'YKL144C' 0 -4.027135]
 ['YDR449C' 'YKL172W' 0 -4.526623]]
Are we attempting to save
Testing GO Term: GO:0051726 (52 / 53)
[['YJL047C' 'YNL172W']
 ['YDL132W' 'YPL139C']
 ['YGR238C' 'YOL001W']
 ['YPR075C' 'YDL188C']
 ['YOL113W' 'YLR079W']]
[['YDR507C' 'YNL245C']
 ['YBL066C' 'YER070W']
 ['YDR011W' 'YOR094W']
 ['YCR048W' 'YER070W']
 ['YNL284C' 'YGR032W']]
Sorted Data: [['YPL269W' 'YBL009W' 0 8.821598]
 ['YCL060C' 'YCL061C' 1 8.4313965]
 ['YLR183C' 'YNL210W' 0 7.691854]
 ...
 ['YML024W' 'YLL045C' 0 -2.3999887]
 ['YLR325C' 'YOL040C' 0 -3.2417161]
 ['YNL162W' 'YLR441C' 0 -3.6392875]]
Are we attempting to save
Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Test_/
100 Batch Cumulative Loss: 465.9026622772217
Time for 100 Batches: 0.040375836690266925
100 Batch Cumulative Loss: 399.5655641555786
Time for 100 Batches: 0.40467734734217325
100 Batch Cumulative Loss: 359.7604637145996
Time for 100 Batches: 0.4075349926948547
100 Batch Cumulative Loss: 350.61136388778687
