Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YCR082W,-1,9.228672136946468,150,3211,3216,6,0.5113170287103145,0.044629574531389465,0.9615384615384616,0.4996110160261397,0.5003889839738602
YHR006W,-1,9.215433807508141,150,3212,3215,6,0.5111651222846726,0.044616299821534804,0.9615384615384616,0.4997666096156838,0.5002333903843161
YDR035W,0,9.210863020420128,150,3212,3215,6,0.5111651222846726,0.044616299821534804,0.9615384615384616,0.4997666096156838,0.5002333903843161
YJR106W,-1,9.207110722303076,150,3213,3214,6,0.5110132158590308,0.04460303300624442,0.9615384615384616,0.49992220320522796,0.500077796794772
YOL040C,-1,9.202899576586907,150,3214,3213,6,0.510861309433389,0.044589774078478,0.9615384615384616,0.500077796794772,0.49992220320522796
YDR294C,-1,9.200580295052662,150,3215,3212,6,0.5107094030077473,0.04457652303120357,0.9615384615384616,0.5002333903843161,0.4997666096156838
YLR075W,-1,9.188945883293638,150,3216,3211,6,0.5105574965821055,0.044563279857397504,0.9615384615384616,0.5003889839738602,0.4996110160261397
YMR140W,-1,9.184704474945951,150,3217,3210,6,0.5104055901564636,0.04455004455004455,0.9615384615384616,0.5005445775634044,0.49945542243659563
YCR068W,-1,9.177258259820661,150,3218,3209,6,0.5102536837308218,0.04453681710213777,0.9615384615384616,0.5007001711529485,0.4992998288470515
YNR060W,-1,9.171887282163631,150,3219,3208,6,0.51010177730518,0.04452359750667854,0.9615384615384616,0.5008557647424926,0.4991442352575074
YLL001W,-1,9.16459705376072,150,3220,3207,6,0.5099498708795382,0.04451038575667656,0.9615384615384616,0.5010113583320367,0.4989886416679633
YJR073C,-1,9.15216164507635,150,3221,3206,6,0.5097979644538964,0.04449718184514981,0.9615384615384616,0.5011669519215808,0.49883304807841916
YDR456W,-1,9.14489804925172,150,3222,3205,6,0.5096460580282546,0.04448398576512456,0.9615384615384616,0.501322545511125,0.49867745448887507
YMR210W,-1,9.142204922513457,150,3223,3204,6,0.5094941516026128,0.04447079750963534,0.9615384615384616,0.5014781391006691,0.4985218608993309
YJR013W,-1,9.137728587628956,150,3224,3203,6,0.509342245176971,0.04445761707172496,0.9615384615384616,0.5016337326902132,0.49836626730978684
YBR273C,-1,9.135014183582678,150,3225,3202,6,0.5091903387513291,0.044444444444444446,0.9615384615384616,0.5017893262797573,0.49821067372024275
YOL072W,-1,9.129123657921479,150,3226,3201,6,0.5090384323256874,0.04443127962085308,0.9615384615384616,0.5019449198693013,0.4980550801306986
YER096W,-1,9.12848769912141,150,3227,3200,6,0.5088865259000456,0.04441812259401836,0.9615384615384616,0.5021005134588455,0.4978994865411545
YMR281W,-1,9.12756890836176,150,3228,3199,6,0.5087346194744038,0.04440497335701599,0.9615384615384616,0.5022561070483896,0.49774389295161037
YML008C,-1,9.126855705228998,150,3229,3198,6,0.508582713048762,0.04439183190292986,0.9615384615384616,0.5024117006379337,0.4975882993620663
YKL140W,-1,9.103142389125807,150,3230,3197,6,0.5084308066231201,0.04437869822485207,0.9615384615384616,0.5025672942274778,0.4974327057725222
YOL081W,-1,9.099778600676586,150,3231,3196,6,0.5082789001974783,0.044365572315882874,0.9615384615384616,0.5027228878170219,0.49727711218297804
YOL091W,-1,9.091209948867975,150,3232,3195,6,0.5081269937718366,0.044352454169130695,0.9615384615384616,0.5028784814065661,0.49712151859343395
YGL154C,0,9.085499405675108,150,3232,3195,6,0.5081269937718366,0.044352454169130695,0.9615384615384616,0.5028784814065661,0.49712151859343395
YNL301C,-1,9.085363016199613,150,3233,3194,6,0.5079750873461948,0.04433934377771209,0.9615384615384616,0.5030340749961102,0.49696592500388986
YNR067C,-1,9.077697553241766,150,3234,3193,6,0.5078231809205529,0.044326241134751775,0.9615384615384616,0.5031896685856543,0.4968103314143457
YGR257C,-1,9.073181329969712,150,3235,3192,6,0.5076712744949111,0.04431314623338257,0.9615384615384616,0.5033452621751984,0.49665473782480163
snR11,-1,9.062292830127767,150,3236,3191,6,0.5075193680692693,0.044300059066745424,0.9615384615384616,0.5035008557647425,0.4964991442352575
YIL074C,-1,9.05495053488592,150,3237,3190,6,0.5073674616436276,0.04428697962798937,0.9615384615384616,0.5036564493542866,0.4963435506457134
YPR158W-A,-1,9.051429486277469,150,3238,3189,6,0.5072155552179857,0.04427390791027155,0.9615384615384616,0.5038120429438308,0.4961879570561693
YDR158W,-1,9.035124881667487,150,3239,3188,6,0.5070636487923439,0.04426084390675716,0.9615384615384616,0.5039676365333748,0.49603236346662516
YDL208W,-1,9.023004176858674,150,3240,3187,6,0.5069117423667021,0.04424778761061947,0.9615384615384616,0.5041232301229189,0.49587676987708107
YDR511W,-1,9.016354756042125,150,3241,3186,6,0.5067598359410603,0.04423473901503981,0.9615384615384616,0.504278823712463,0.495721176287537
YNL220W,-1,9.013741146203532,150,3242,3185,6,0.5066079295154186,0.044221698113207544,0.9615384615384616,0.5044344173020071,0.49556558269799283
YCR017C,-1,9.009606544881038,150,3243,3184,6,0.5064560230897767,0.04420866489832007,0.9615384615384616,0.5045900108915513,0.49540998910844875
YAL034W-A,-1,8.999819962184516,150,3244,3183,6,0.5063041166641349,0.04419563936358279,0.9615384615384616,0.5047456044810954,0.4952543955189046
YFL029C,-1,8.9595396542077,150,3245,3182,6,0.5061522102384931,0.044182621502209134,0.9615384615384616,0.5049011980706395,0.4950988019293605
YNL148C,-1,8.953364900771385,150,3246,3181,6,0.5060003038128513,0.044169611307420496,0.9615384615384616,0.5050567916601836,0.4949432083398164
YGL254W,-1,8.947876076588564,150,3247,3180,6,0.5058483973872094,0.044156608772446274,0.9615384615384616,0.5052123852497277,0.4947876147502723
YOR182C,-1,8.943643170537767,150,3248,3179,6,0.5056964909615677,0.04414361389052384,0.9615384615384616,0.5053679788392719,0.4946320211607282
YMR271C,-1,8.929327168215417,150,3249,3178,6,0.5055445845359259,0.0441306266548985,0.9615384615384616,0.505523572428816,0.49447642757118404
YMR264W,-1,8.927745621178833,150,3250,3177,6,0.5053926781102841,0.04411764705882353,0.9615384615384616,0.50567916601836,0.49432083398163995
YOR058C,-1,8.922529825459296,150,3251,3176,6,0.5052407716846422,0.04410467509556013,0.9615384615384616,0.5058347596079041,0.49416524039209586
YOR028C,-1,8.909345833138314,150,3252,3175,6,0.5050888652590004,0.04409171075837742,0.9615384615384616,0.5059903531974482,0.4940096468025517
YKL180W,-1,8.906536061434862,150,3253,3174,6,0.5049369588333587,0.044078754040552455,0.9615384615384616,0.5061459467869924,0.4938540532130076
YGL089C,-1,8.892981695645405,150,3254,3173,6,0.5047850524077169,0.04406580493537015,0.9615384615384616,0.5063015403765365,0.49369845962346354
YHL043W,-1,8.889044906376679,150,3255,3172,6,0.5046331459820751,0.04405286343612335,0.9615384615384616,0.5064571339660806,0.4935428660339194
YIL045W,-1,8.873460167179466,150,3256,3171,6,0.5044812395564332,0.04403992953611274,0.9615384615384616,0.5066127275556247,0.4933872724443753
YGR163W,-1,8.873019112435827,150,3257,3170,6,0.5043293331307914,0.0440270032286469,0.9615384615384616,0.5067683211451688,0.49323167885483116
YDR126W,-1,8.865361556755994,150,3258,3169,6,0.5041774267051496,0.04401408450704225,0.9615384615384616,0.5069239147347129,0.49307608526528707
YDR314C,-1,8.853608956706335,150,3259,3168,6,0.5040255202795079,0.04400117336462306,0.9615384615384616,0.5070795083242571,0.492920491675743
YGL206C,-1,8.850325315479923,150,3260,3167,6,0.503873613853866,0.04398826979472141,0.9615384615384616,0.5072351019138012,0.49276489808619883
YJL219W,-1,8.84518398647991,150,3261,3166,6,0.5037217074282242,0.04397537379067722,0.9615384615384616,0.5073906955033453,0.49260930449665474
YER178W,-1,8.842196194212779,150,3262,3165,6,0.5035698010025824,0.043962485345838215,0.9615384615384616,0.5075462890928893,0.49245371090711065
YBR161W,-1,8.841987065151265,150,3263,3164,6,0.5034178945769406,0.043949604453559915,0.9615384615384616,0.5077018826824334,0.4922981173175665
YJL005W,-1,8.839832869785019,150,3264,3163,6,0.5032659881512987,0.043936731107205626,0.9615384615384616,0.5078574762719776,0.4921425237280224
YJR145C,-1,8.83542563801004,150,3265,3162,6,0.503114081725657,0.043923865300146414,0.9615384615384616,0.5080130698615217,0.4919869301384783
YKL185W,-1,8.825390493412714,150,3266,3161,6,0.5029621753000152,0.043911007025761124,0.9615384615384616,0.5081686634510658,0.4918313365489342
YKL193C,-1,8.820039500208653,150,3267,3160,6,0.5028102688743734,0.043898156277436345,0.9615384615384616,0.5083242570406099,0.4916757429593901
YAR002C-A,-1,8.80775596808366,150,3268,3159,6,0.5026583624487316,0.04388531304856641,0.9615384615384616,0.508479850630154,0.49152014936984595
YBR117C,0,8.803998440299988,150,3268,3159,6,0.5026583624487316,0.04388531304856641,0.9615384615384616,0.508479850630154,0.49152014936984595
YDL077C,-1,8.800438732852955,150,3269,3158,6,0.5025064560230897,0.04387247733255338,0.9615384615384616,0.5086354442196982,0.49136455578030186
YBR008C,-1,8.798038177239883,150,3270,3157,6,0.502354549597448,0.043859649122807015,0.9615384615384616,0.5087910378092423,0.4912089621907577
YGL208W,-1,8.795671744076722,150,3271,3156,6,0.5022026431718062,0.043846828412744815,0.9615384615384616,0.5089466313987864,0.4910533686012136
YMR152W,-1,8.793628746579754,150,3272,3155,6,0.5020507367461644,0.043834015195791935,0.9615384615384616,0.5091022249883305,0.49089777501166953
YLR006C,-1,8.78072971535319,150,3273,3154,6,0.5018988303205225,0.04382120946538125,0.9615384615384616,0.5092578185778746,0.4907421814221254
YBR186W,-1,8.77815534147627,150,3274,3153,6,0.5017469238948807,0.04380841121495327,0.9615384615384616,0.5094134121674188,0.4905865878325813
YLR359W,-1,8.768242742903201,150,3275,3152,6,0.501595017469239,0.043795620437956206,0.9615384615384616,0.5095690057569628,0.4904309942430372
YJL210W,-1,8.763939737536697,150,3276,3151,6,0.5014431110435972,0.043782837127845885,0.9615384615384616,0.5097245993465069,0.49027540065349307
YOR063W,-1,8.759112168846135,150,3277,3150,6,0.5012912046179553,0.04377006127808579,0.9615384615384616,0.509880192936051,0.490119807063949
YIR033W,-1,8.75087141438274,150,3278,3149,6,0.5011392981923135,0.043757292882147025,0.9615384615384616,0.5100357865255951,0.48996421347440483
YLR130C,-1,8.731138121688291,150,3279,3148,6,0.5009873917666717,0.04374453193350831,0.9615384615384616,0.5101913801151392,0.48980861988486074
YOR126C,-1,8.721194088310943,150,3280,3147,6,0.50083548534103,0.043731778425655975,0.9615384615384616,0.5103469737046834,0.48965302629531665
YNL280C,-1,8.71761026132995,150,3281,3146,6,0.5006835789153882,0.04371903235208394,0.9615384615384616,0.5105025672942275,0.4894974327057725
YNR041C,-1,8.713008551908349,150,3282,3145,6,0.5005316724897463,0.043706293706293704,0.9615384615384616,0.5106581608837716,0.4893418391162284
YCR102C,-1,8.706058238946298,150,3283,3144,6,0.5003797660641045,0.043693562481794346,0.9615384615384616,0.5108137544733157,0.4891862455266843
YPR030W,-1,8.705032231003429,150,3284,3143,6,0.5002278596384627,0.043680838672102505,0.9615384615384616,0.5109693480628598,0.4890306519371402
YNL052W,-1,8.702889914024391,150,3285,3142,6,0.500075953212821,0.043668122270742356,0.9615384615384616,0.511124941652404,0.4888750583475961
YHL024W,-1,8.678644117847975,150,3286,3141,6,0.4999240467871791,0.043655413271245634,0.9615384615384616,0.511280535241948,0.48871946475805195
YMR119W,-1,8.666778414729967,150,3287,3140,6,0.4997721403615373,0.043642711667151585,0.9615384615384616,0.5114361288314921,0.48856387116850786
YJL102W,-1,8.653168777479596,150,3288,3139,6,0.4996202339358955,0.04363001745200698,0.9615384615384616,0.5115917224210362,0.48840827757896377
YLR286C,-1,8.651158280023413,150,3289,3138,6,0.49946832751025366,0.043617330619366096,0.9615384615384616,0.5117473160105803,0.4882526839894196
YMR304W,-1,8.64690729770825,150,3290,3137,6,0.4993164210846119,0.0436046511627907,0.9615384615384616,0.5119029096001245,0.48809709039987553
YDR079C-A,-1,8.636466680443846,150,3291,3136,6,0.49916451465897005,0.043591979075850044,0.9615384615384616,0.5120585031896686,0.4879414968103314
YDR342C,-1,8.623447193712922,150,3292,3135,6,0.49901260823332827,0.04357931435212086,0.9615384615384616,0.5122140967792127,0.4877859032207873
YER124C,-1,8.60585583020668,150,3293,3134,6,0.4988607018076865,0.04356665698518734,0.9615384615384616,0.5123696903687568,0.4876303096312432
YBR193C,-1,8.597186677543895,150,3294,3133,6,0.49870879538204466,0.04355400696864112,0.9615384615384616,0.5125252839583009,0.48747471604169906
YEL064C,-1,8.596849239748803,150,3295,3132,6,0.4985568889564029,0.04354136429608128,0.9615384615384616,0.5126808775478451,0.487319122452155
YMR164C,-1,8.593354507172442,150,3296,3131,6,0.49840498253076104,0.04352872896111434,0.9615384615384616,0.5128364711373892,0.4871635288626109
YPL093W,-1,8.592695046734653,150,3297,3130,6,0.49825307610511926,0.04351610095735422,0.9615384615384616,0.5129920647269333,0.48700793527306674
YLR220W,-1,8.587465794978682,150,3298,3129,6,0.49810116967947743,0.043503480278422275,0.9615384615384616,0.5131476583164774,0.48685234168352265
YGR232W,0,8.578758031767721,150,3298,3129,6,0.49810116967947743,0.043503480278422275,0.9615384615384616,0.5131476583164774,0.48685234168352265
YJL139C,-1,8.57333818623639,150,3299,3128,6,0.49794926325383565,0.04349086691794723,0.9615384615384616,0.5133032519060214,0.4866967480939785
YGL039W,-1,8.550730829871693,150,3300,3127,6,0.4977973568281938,0.043478260869565216,0.9615384615384616,0.5134588454955655,0.4865411545044344
YML078W,-1,8.548874629792147,150,3301,3126,6,0.49764545040255204,0.043465662126919734,0.9615384615384616,0.5136144390851097,0.4863855609148903
YBL042C,-1,8.534947991847428,150,3302,3125,6,0.4974935439769102,0.043453070683661645,0.9615384615384616,0.5137700326746538,0.4862299673253462
YNL042W,-1,8.532990483043534,150,3303,3124,6,0.4973416375512684,0.043440486533449174,0.9615384615384616,0.5139256262641979,0.4860743737358021
YBR249C,0,8.528296775543946,150,3303,3124,6,0.4973416375512684,0.043440486533449174,0.9615384615384616,0.5139256262641979,0.4860743737358021
YER030W,1,8.512849869323926,151,3303,3124,5,0.4974935439769102,0.04371742906774754,0.967948717948718,0.5139256262641979,0.4860743737358021
SUC4,-1,8.503477507504613,151,3304,3123,5,0.4973416375512684,0.043704775687409554,0.967948717948718,0.514081219853742,0.485918780146258
YDR014W,-1,8.500964727172693,151,3305,3122,5,0.4971897311256266,0.04369212962962963,0.967948717948718,0.5142368134432861,0.48576318655671386
YDR252W,-1,8.49932002742755,151,3306,3121,5,0.4970378246999848,0.04367949088805322,0.967948717948718,0.5143924070328303,0.48560759296716977
YMR104C,-1,8.487667224688149,151,3307,3120,5,0.49688591827434303,0.04366685945633314,0.967948717948718,0.5145480006223744,0.4854519993776256
YLR266C,-1,8.486116950685735,151,3308,3119,5,0.4967340118487012,0.043654235328129516,0.967948717948718,0.5147035942119185,0.48529640578808153
YJL106W,-1,8.48474084689633,151,3309,3118,5,0.4965821054230594,0.043641618497109826,0.967948717948718,0.5148591878014626,0.48514081219853744
