Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YKL211C,0,0/0,-809.7956937327981,-22966.399719115347,976,0.11135531135531136,0.6229508196721312,0.3570797762731822
YCR044C,-1,-/-,-809.8676537275314,-13984.142817497253,244,0.11127379209370425,0.6229508196721312,0.35737415366499853
YNL118C,-1,-/-,-809.9289662837982,-13415.759376883507,244,0.11119239209948793,0.6229508196721312,0.35766853105681484
YDL072C,0,0/-,-809.929745733738,-24287.61582997814,976,0.11119239209948793,0.6229508196721312,0.35766853105681484
YBR140C,0,0/-,-809.9830261468887,-23630.745922721922,976,0.11119239209948793,0.6229508196721312,0.35766853105681484
YDR205W,-1,-/-,-809.9932790994644,-13746.47385585308,244,0.1111111111111111,0.6229508196721312,0.35796290844863116
YPL031C,-1,-/-,-810.0704169273376,-13448.602232813835,244,0.1110299488677867,0.6229508196721312,0.35825728584044747
YDR312W,-1,-/-,-810.0846336781979,-14891.746500879526,244,0.11094890510948906,0.6229508196721312,0.3585516632322638
YOR056C,-1,-/-,-810.100838303566,-14529.621056199074,244,0.11086797957695113,0.6229508196721312,0.3588460406240801
YJR034W,0,0/-,-810.16302973032,-23810.580275572836,976,0.11086797957695113,0.6229508196721312,0.3588460406240801
YER179W,-1,-/-,-810.174783706665,-14292.800220578909,244,0.11078717201166181,0.6229508196721312,0.35914041801589636
YPL230W,0,0/-,-810.2250275164843,-25288.32958899811,976,0.11078717201166181,0.6229508196721312,0.35914041801589636
YJR066W,-1,-/-,-810.3760159015656,-13561.462698101997,244,0.11070648215586307,0.6229508196721312,0.35943479540771267
YGL181W,-1,-/-,-810.5025898218155,-14180.523095220327,244,0.11062590975254731,0.6229508196721312,0.359729172799529
YPL015C,-1,-/-,-810.5746340751648,-13663.946478754282,244,0.11054545454545454,0.6229508196721312,0.3600235501913453
YJL137C,0,0/0,-810.5824359878898,-23737.717178273946,976,0.11054545454545454,0.6229508196721312,0.3600235501913453
YBR039W,-1,-/-,-810.6368668079376,-13474.716625124216,244,0.11046511627906977,0.6229508196721312,0.3603179275831616
YDR443C,-1,-/-,-810.833987057209,-13806.15594536066,244,0.11038489469862019,0.6229508196721312,0.3606123049749779
YDL066W,0,0/-,-810.8425641283393,-23449.255470007658,976,0.11038489469862019,0.6229508196721312,0.3606123049749779
YOR059C,0,0/-,-811.0449207648635,-25436.107083305717,976,0.11038489469862019,0.6229508196721312,0.3606123049749779
YOR327C,-1,-/-,-811.0872111916542,-13639.823640704155,244,0.11030478955007257,0.6229508196721312,0.36090668236679424
YDL204W,0,0/-,-811.1138488128781,-25833.223359964788,976,0.11030478955007257,0.6229508196721312,0.36090668236679424
YOL129W,1,+/+,-811.1187323331833,-13932.489654183388,243,0.11094996374184192,0.6270491803278688,0.36090668236679424
YLR435W,-1,-/-,-811.1246253550053,-15286.732514113188,244,0.1108695652173913,0.6270491803278688,0.36120105975861055
YOR113W,-1,-/-,-811.2025535106659,-14386.386167287827,244,0.11078928312816799,0.6270491803278688,0.36149543715042687
YNL108C,0,0/0,-811.2415901347995,-23519.596192874014,976,0.11078928312816799,0.6270491803278688,0.36149543715042687
YOL063C,-1,-/-,-811.2555539608002,-14170.72733438015,244,0.11070911722141824,0.6270491803278688,0.3617898145422432
YKL006C-A,-1,-/-,-811.3529568910599,-14227.757629781961,244,0.11062906724511931,0.6270491803278688,0.36208419193405944
YGL164C,0,0/0,-811.364112585783,-23708.28836647421,976,0.11062906724511931,0.6270491803278688,0.36208419193405944
YDL047W,-1,-/-,-811.4056500196457,-14009.719754874706,244,0.11054913294797687,0.6270491803278688,0.36237856932587575
YMR020W,0,0/-,-811.4330357685685,-24405.105006836355,976,0.11054913294797687,0.6270491803278688,0.36237856932587575
YNR043W,-1,-/-,-811.5294033288956,-13798.591225266457,244,0.11046931407942238,0.6270491803278688,0.36267294671769207
YGL002W,0,0/-,-811.5345755070448,-24469.048327192664,976,0.11046931407942238,0.6270491803278688,0.36267294671769207
YDL232W,-1,-/-,-811.5450122356415,-13638.159764170647,244,0.11038961038961038,0.6270491803278688,0.3629673241095084
YHR163W,-1,-/0,-811.5864961743355,-14403.15309536457,244,0.110310021629416,0.6270491803278688,0.3632617015013247
YGR169C,-1,-/-,-811.648480206728,-14683.56627677381,244,0.11023054755043228,0.6270491803278688,0.363556078893141
YPR008W,-1,-/-,-811.734392285347,-14491.420186519623,244,0.1101511879049676,0.6270491803278688,0.3638504562849573
YNL308C,0,0/-,-811.8713087625802,-25290.251607447863,976,0.1101511879049676,0.6270491803278688,0.3638504562849573
YJR075W,0,0/-,-811.8912261091173,-24596.323892142624,976,0.1101511879049676,0.6270491803278688,0.3638504562849573
YDR144C,0,0/-,-812.0057762786746,-24749.61585064605,976,0.1101511879049676,0.6270491803278688,0.3638504562849573
YOL111C,-1,-/+,-812.1119341850281,-13277.693178772926,244,0.11007194244604317,0.6270491803278688,0.36414483367677364
YPL220W,0,0/-,-812.195290774107,-24491.03214128688,976,0.11007194244604317,0.6270491803278688,0.36414483367677364
YOR189W,0,0/-,-812.26467654109,-23717.8549522236,976,0.11007194244604317,0.6270491803278688,0.36414483367677364
YDR512C,-1,-/-,-812.270453453064,-14403.359514594078,244,0.10999281092739037,0.6270491803278688,0.36443921106858995
