Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YJL042W,-1,-237.52091455459595,-28801.757727384567,0.0053734551316496505,0.20408163265306123,0.5357452966714906
YJL062W,-1,-237.53131818771362,-27951.30038279295,0.0053705692803437165,0.20408163265306123,0.5360347322720694
YGR211W,-1,-237.5397171974182,-26029.666441619396,0.005367686527106817,0.20408163265306123,0.5363241678726484
YDR519W,-1,-237.5432105064392,-27415.59165453911,0.00536480686695279,0.20408163265306123,0.5366136034732272
YLR138W,-1,-237.54689931869507,-27672.963809013367,0.005361930294906166,0.20408163265306123,0.5369030390738061
YCR106W,0,-237.5658097267151,-28478.800864338875,0.005361930294906166,0.20408163265306123,0.5369030390738061
YML060W,-1,-237.56733226776123,-27083.398477613926,0.0053590568060021436,0.20408163265306123,0.5371924746743849
YNL224C,-1,-237.57532930374146,-28055.353887319565,0.005356186395286556,0.20408163265306123,0.5374819102749638
YLL031C,-1,-237.57639980316162,-27921.30789464712,0.0053533190578158455,0.20408163265306123,0.5377713458755427
YBR120C,-1,-237.59261465072632,-27770.188487827778,0.005350454788657036,0.20408163265306123,0.5380607814761216
YML055W,0,-237.59454917907715,-27389.29845136404,0.005350454788657036,0.20408163265306123,0.5380607814761216
YFR050C,-1,-237.6061544418335,-27588.104181289673,0.0053475935828877,0.20408163265306123,0.5383502170767004
YOR110W,-1,-237.66605043411255,-27997.841593027115,0.005344735435595938,0.20408163265306123,0.5386396526772793
YER133W,-1,-237.6964671611786,-26071.62052631378,0.005341880341880342,0.20408163265306123,0.5389290882778581
YJL004C,0,-237.70469856262207,-27658.76126587391,0.005341880341880342,0.20408163265306123,0.5389290882778581
YAR015W,-1,-237.71389865875244,-26944.87006151676,0.005339028296849973,0.20408163265306123,0.539218523878437
YHL006C,-1,-237.7164659500122,-27930.527201890945,0.005336179295624333,0.20408163265306123,0.5395079594790159
YBR298C,-1,-237.71956491470337,-28570.705236554146,0.005333333333333333,0.20408163265306123,0.5397973950795948
YBR207W,-1,-237.7446265220642,-28042.53968566656,0.005330490405117271,0.20408163265306123,0.5400868306801737
YLR363C,-1,-237.7488956451416,-28398.80355578661,0.005327650506126798,0.20408163265306123,0.5403762662807525
YDR014W,-1,-237.765775680542,-27933.32718384266,0.005324813631522897,0.20408163265306123,0.5406657018813315
YNL221C,-1,-237.76888751983643,-27182.73615473509,0.005321979776476849,0.20408163265306123,0.5409551374819103
YBR098W,-1,-237.7695517539978,-28414.55969429016,0.005319148936170213,0.20408163265306123,0.5412445730824892
YNR054C,-1,-237.7728991508484,-26071.66259354353,0.00531632110579479,0.20408163265306123,0.541534008683068
YKR099W,-1,-237.78023195266724,-27406.548222601414,0.005313496280552604,0.20408163265306123,0.5418234442836469
YPR073C,-1,-237.8006467819214,-28045.99788725376,0.0053106744556558685,0.20408163265306123,0.5421128798842257
YCR066W,-1,-237.80998516082764,-27921.961394667625,0.005307855626326964,0.20408163265306123,0.5424023154848047
YKL094W,0,-237.81447410583496,-28075.60490065813,0.005307855626326964,0.20408163265306123,0.5424023154848047
YDR041W,-1,-237.8163480758667,-27290.631899416447,0.005305039787798408,0.20408163265306123,0.5426917510853835
YHL004W,-1,-237.8189811706543,-26542.184521734715,0.005302226935312832,0.20408163265306123,0.5429811866859624
YKL132C,0,-237.82024097442627,-28096.90065598488,0.005302226935312832,0.20408163265306123,0.5429811866859624
YLR110C,-1,-237.82060432434082,-27095.575604736805,0.005299417064122946,0.20408163265306123,0.5432706222865412
YDR293C,0,-237.8214316368103,-27983.834851026535,0.005299417064122946,0.20408163265306123,0.5432706222865412
YPL119C,1,-237.8259620666504,-28851.15073376894,0.005826271186440678,0.22448979591836735,0.5432706222865412
YMR113W,0,-237.83714723587036,-28507.487255215645,0.005826271186440678,0.22448979591836735,0.5432706222865412
YJR019C,-1,-237.84116744995117,-28822.9029302001,0.005823186871360508,0.22448979591836735,0.5435600578871201
YLR277C,-1,-237.84450721740723,-28404.33659553528,0.00582010582010582,0.22448979591836735,0.543849493487699
YOR272W,-1,-237.84676504135132,-25438.263389229774,0.005817028027498678,0.22448979591836735,0.5441389290882779
YMR154C,0,-237.8528060913086,-28867.30622434616,0.005817028027498678,0.22448979591836735,0.5441389290882779
YJR101W,-1,-237.85624885559082,-26632.707887649536,0.005813953488372093,0.22448979591836735,0.5444283646888567
YGL187C,-1,-237.86597681045532,-27197.014428913593,0.005810882197569995,0.22448979591836735,0.5447178002894356
YIL144W,-1,-237.8721833229065,-28024.987085402012,0.005807814149947202,0.22448979591836735,0.5450072358900144
YOR176W,0,-237.87992191314697,-26945.450821757317,0.005807814149947202,0.22448979591836735,0.5450072358900144
YIL139C,-1,-237.8808069229126,-28099.755078315735,0.005804749340369393,0.22448979591836735,0.5452966714905934
YCL052C,-1,-237.90179634094238,-29029.850358486176,0.0058016877637130804,0.22448979591836735,0.5455861070911722
YDL078C,-1,-237.90466451644897,-28397.55677461624,0.005798629414865577,0.22448979591836735,0.5458755426917511
YMR275C,-1,-237.9148941040039,-28965.68483042717,0.005795574288724974,0.22448979591836735,0.5461649782923299
YEL016C,-1,-237.9196653366089,-28255.92816156149,0.005792522380200105,0.22448979591836735,0.5464544138929088
YNL167C,-1,-237.92006063461304,-28486.85429751873,0.005789473684210527,0.22448979591836735,0.5467438494934876
YBR222C,0,-237.9233856201172,-28655.320574462414,0.005789473684210527,0.22448979591836735,0.5467438494934876
YOL089C,-1,-237.94476413726807,-28662.364125728607,0.005786428195686481,0.22448979591836735,0.5470332850940666
YOR004W,-1,-237.95741438865662,-25980.014935195446,0.0057833859095688745,0.22448979591836735,0.5473227206946455
YER046W,-1,-237.9794216156006,-29172.314943432808,0.005780346820809248,0.22448979591836735,0.5476121562952243
YBL019W,-1,-237.98452472686768,-27982.219003796577,0.005777310924369748,0.22448979591836735,0.5479015918958032
YNR026C,-1,-237.9887719154358,-27363.273907005787,0.005774278215223097,0.22448979591836735,0.548191027496382
YLR209C,0,-237.99783897399902,-28599.008923709393,0.005774278215223097,0.22448979591836735,0.548191027496382
YDR513W,-1,-238.0014877319336,-28874.494072794914,0.005771248688352571,0.22448979591836735,0.548480463096961
YNR041C,-1,-238.0051245689392,-27900.61523127556,0.0057682223387519665,0.22448979591836735,0.5487698986975398
YDR021W,-1,-238.01180696487427,-26715.675331771374,0.005765199161425576,0.22448979591836735,0.5490593342981187
YMR109W,-1,-238.01638793945312,-28373.743285357952,0.005762179151388162,0.22448979591836735,0.5493487698986975
YFR055W,-1,-238.01689910888672,-28091.63393110037,0.005759162303664921,0.22448979591836735,0.5496382054992764
YOR341W,-1,-238.01963806152344,-25850.60985636711,0.0057561486132914706,0.22448979591836735,0.5499276410998553
YDR104C,-1,-238.03890705108643,-28402.289380848408,0.005753138075313808,0.22448979591836735,0.5502170767004342
YMR229C,-1,-238.0409290790558,-25598.774330615997,0.00575013068478829,0.22448979591836735,0.550506512301013
YLR246W,0,-238.04817962646484,-28638.846518695354,0.00575013068478829,0.22448979591836735,0.550506512301013
YJR050W,-1,-238.05709552764893,-28119.661086678505,0.005747126436781609,0.22448979591836735,0.5507959479015919
YJL203W,-1,-238.07416343688965,-28211.110688745975,0.005744125326370757,0.22448979591836735,0.5510853835021707
YMR200W,-1,-238.08043003082275,-28076.421958625317,0.005741127348643006,0.22448979591836735,0.5513748191027497
YJL190C,0,-238.09811186790466,-24832.373537361622,0.005741127348643006,0.22448979591836735,0.5513748191027497
YDR140W,0,-238.09874153137207,-28003.92448323965,0.005741127348643006,0.22448979591836735,0.5513748191027497
YGR098C,-1,-238.10336446762085,-27672.97657907009,0.005738132498695879,0.22448979591836735,0.5516642547033285
YFR025C,0,-238.1090989112854,-29084.085968911648,0.005738132498695879,0.22448979591836735,0.5516642547033285
YKL003C,-1,-238.1173539161682,-27909.604118466377,0.005735140771637122,0.22448979591836735,0.5519536903039074
YCR093W,-1,-238.12985610961914,-27312.22125083208,0.005732152162584679,0.22448979591836735,0.5522431259044862
YHR058C,-1,-238.13911962509155,-27866.78943347931,0.005729166666666666,0.22448979591836735,0.5525325615050651
YLR183C,0,-238.14132642745972,-27267.767161130905,0.005729166666666666,0.22448979591836735,0.5525325615050651
YBR186W,-1,-238.14139938354492,-28232.339221596718,0.005726184279021343,0.22448979591836735,0.552821997105644
YLL035W,-1,-238.15025806427002,-27429.66546779871,0.005723204994797087,0.22448979591836735,0.5531114327062229
YKL168C,-1,-238.15115404129028,-28654.7292830348,0.005720228809152366,0.22448979591836735,0.5534008683068017
YOR322C,-1,-238.15762758255005,-27546.391187787056,0.005717255717255718,0.22448979591836735,0.5536903039073806
YNL192W,0,-238.15838146209717,-28582.787426888943,0.005717255717255718,0.22448979591836735,0.5536903039073806
YIL115C,-1,-238.1599235534668,-27485.708852410316,0.005714285714285714,0.22448979591836735,0.5539797395079595
YNR010W,-1,-238.171160697937,-28835.978976726532,0.005711318795430945,0.22448979591836735,0.5542691751085383
YOR310C,-1,-238.17331862449646,-24475.91747111082,0.005708354955889984,0.22448979591836735,0.5545586107091173
YNL275W,-1,-238.18703317642212,-27764.036593794823,0.005705394190871369,0.22448979591836735,0.5548480463096961
YDR072C,-1,-238.19059085845947,-27486.283124804497,0.005702436495593572,0.22448979591836735,0.555137481910275
YPR029C,0,-238.197979927063,-27417.240530371666,0.005702436495593572,0.22448979591836735,0.555137481910275
YPR021C,-1,-238.22102403640747,-28539.1353495121,0.005699481865284974,0.22448979591836735,0.5554269175108538
YJL003W,-1,-238.22910737991333,-29095.79102742672,0.005696530295183843,0.22448979591836735,0.5557163531114327
YOR377W,-1,-238.23828601837158,-27577.37042325735,0.005693581780538302,0.22448979591836735,0.5560057887120116
YIL009C-A,0,-238.26187992095947,-28734.084686756134,0.005693581780538302,0.22448979591836735,0.5560057887120116
YPL174C,-1,-238.2660140991211,-27969.95187753439,0.005690636316606311,0.22448979591836735,0.5562952243125905
YLR127C,-1,-238.2727279663086,-28295.304713904858,0.005687693898655636,0.22448979591836735,0.5565846599131693
YIR025W,-1,-238.2787766456604,-28636.39464145899,0.005684754521963824,0.22448979591836735,0.5568740955137482
YIR011C,-1,-238.28845930099487,-27745.667852699757,0.005681818181818182,0.22448979591836735,0.557163531114327
YHR116W,-1,-238.2996220588684,-28596.917479872704,0.005678884873515746,0.22448979591836735,0.557452966714906
YNL133C,-1,-238.29967212677002,-28956.991327703,0.005675954592363261,0.22448979591836735,0.5577424023154848
YDR376W,-1,-238.31126403808594,-28137.960736751556,0.005673027333677153,0.22448979591836735,0.5580318379160637
YPR105C,0,-238.32347011566162,-27696.135828971863,0.005673027333677153,0.22448979591836735,0.5580318379160637
YHR039C-A,-1,-238.32982635498047,-27020.44560778141,0.005670103092783505,0.22448979591836735,0.5583212735166425
YDR351W,0,-238.33026123046875,-28154.966783821583,0.005670103092783505,0.22448979591836735,0.5583212735166425
YBL103C,-1,-238.33941316604614,-28437.182073116302,0.005667181865018032,0.22448979591836735,0.5586107091172214
YIL016W,-1,-238.34274864196777,-27349.654289722443,0.005664263645726055,0.22448979591836735,0.5589001447178003
YGL208W,-1,-238.3471817970276,-29034.575793981552,0.005661348430262481,0.22448979591836735,0.5591895803183792
