Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
Time for 100 Batches: 0.37013747294743854
100 Batch Cumulative Loss: 8.82096067504608
Time for 100 Batches: 0.378189484278361
100 Batch Cumulative Loss: 9.447618493279151
Time for 100 Batches: 0.37467410167058307
100 Batch Cumulative Loss: 7.6600395544446656
Time for 100 Batches: 0.37082231839497887
100 Batch Cumulative Loss: 7.7180473392397175
Time for 100 Batches: 0.37238458792368573
100 Batch Cumulative Loss: 8.302970270141032
Time for 100 Batches: 0.3716448187828064
100 Batch Cumulative Loss: 7.22138526985691
Time for 100 Batches: 0.3794466058413188
100 Batch Cumulative Loss: 8.642731216386892
Time for 100 Batches: 0.3739500919977824
100 Batch Cumulative Loss: 6.663853006867839
Time for 100 Batches: 0.37260274092356366
100 Batch Cumulative Loss: 6.057146876840534
Time for 100 Batches: 0.3794893582661947
100 Batch Cumulative Loss: 8.169006310203258
Time for 100 Batches: 0.37564953565597536
100 Batch Cumulative Loss: 8.35248766906443
Time for 100 Batches: 0.37125532229741415
100 Batch Cumulative Loss: 8.46698860169272
Time for 100 Batches: 0.3704314112663269
100 Batch Cumulative Loss: 6.220715327923301
Time for 100 Batches: 0.37242385546366374
100 Batch Cumulative Loss: 7.077526336899609
Time for 100 Batches: 0.37483511368433636
100 Batch Cumulative Loss: 9.390250089047186
Time for 100 Batches: 0.37248298327128093
100 Batch Cumulative Loss: 6.423746706064549
Time for 100 Batches: 0.3785221815109253
100 Batch Cumulative Loss: 7.521514619667414
Time for 100 Batches: 0.3707866470019023
100 Batch Cumulative Loss: 7.2367709903628565
Time for 100 Batches: 0.3741333683331807
100 Batch Cumulative Loss: 5.651510669173149
Time for 100 Batches: 0.3710300405820211
100 Batch Cumulative Loss: 8.312017652659932
Time for 100 Batches: 0.36749351819356285
100 Batch Cumulative Loss: 6.581344643816919
Time for 100 Batches: 0.37601102590560914
100 Batch Cumulative Loss: 7.668057447226602
Time for 100 Batches: 0.3721022049585978
100 Batch Cumulative Loss: 6.807171531429276
Time for 100 Batches: 0.3698370297749837
100 Batch Cumulative Loss: 7.142641856058617
Time for 100 Batches: 0.36876254081726073
100 Batch Cumulative Loss: 8.1775341344362
Time for 100 Batches: 0.37470804452896117
100 Batch Cumulative Loss: 7.440583337396674
Time for 100 Batches: 0.37184163729349773
100 Batch Cumulative Loss: 6.5942869365371735
Time for 100 Batches: 0.37463740110397337
100 Batch Cumulative Loss: 6.996163730815169
Time for 100 Batches: 0.3740519722302755
100 Batch Cumulative Loss: 6.373534909034788
Time for 100 Batches: 0.3676150719324748
100 Batch Cumulative Loss: 8.194181144604045
Time for 100 Batches: 0.37738051017125446
100 Batch Cumulative Loss: 7.267567824548678
Time for 100 Batches: 0.3696979204813639
100 Batch Cumulative Loss: 7.3607432677266615
Time for 100 Batches: 0.3775911132494609
100 Batch Cumulative Loss: 7.345178503192983
Time for 100 Batches: 0.3751420219739278
100 Batch Cumulative Loss: 6.053036553450966
Time for 100 Batches: 0.37768547534942626
100 Batch Cumulative Loss: 8.268652564234799
Time for 100 Batches: 0.3765506068865458
100 Batch Cumulative Loss: 7.168749007618317
Time for 100 Batches: 0.3738648215929667
100 Batch Cumulative Loss: 6.71422223701893
Time for 100 Batches: 0.37160362005233766
100 Batch Cumulative Loss: 7.6893078090561175
Time for 100 Batches: 0.37059544722239174
100 Batch Cumulative Loss: 6.340780521142733
Time for 100 Batches: 0.3748835325241089
100 Batch Cumulative Loss: 6.982488275441938
Time for 100 Batches: 0.37137461503346764
100 Batch Cumulative Loss: 6.355813644021964
Time for 100 Batches: 0.3715499003728231
100 Batch Cumulative Loss: 6.645443963823709
Time for 100 Batches: 0.37177308400472003
100 Batch Cumulative Loss: 6.65259192634818
Time for 100 Batches: 0.3697561105092367
100 Batch Cumulative Loss: 5.350739411718678
Time for 100 Batches: 0.3735446572303772
100 Batch Cumulative Loss: 6.027133689461152
Time for 100 Batches: 0.37553765376408893
100 Batch Cumulative Loss: 5.78379434186877
Time for 100 Batches: 0.36962169806162515
100 Batch Cumulative Loss: 5.920664366465644
Time for 100 Batches: 0.37143311897913617
100 Batch Cumulative Loss: 8.66127669090838
Time for 100 Batches: 0.37157860199610393
100 Batch Cumulative Loss: 5.660486678258167
Time for 100 Batches: 0.3748830517133077
100 Batch Cumulative Loss: 6.567404554230961
Time for 100 Batches: 0.3705643971761068
100 Batch Cumulative Loss: 5.82517165767087
Time for 100 Batches: 0.37337281703948977
100 Batch Cumulative Loss: 6.715448522663792
Time for 100 Batches: 0.37079380750656127
100 Batch Cumulative Loss: 7.741505658716051
Time for 100 Batches: 0.3731369137763977
100 Batch Cumulative Loss: 6.928424444466515
Time for 100 Batches: 0.3763482689857483
100 Batch Cumulative Loss: 6.68902665624546
Time for 100 Batches: 0.37060873905817665
100 Batch Cumulative Loss: 6.682770993218583
Time for 100 Batches: 0.3740468462308248
100 Batch Cumulative Loss: 7.793556651158724
Time for 100 Batches: 0.3753973603248596
100 Batch Cumulative Loss: 6.285802208232894
Time for 100 Batches: 0.36943918069203696
100 Batch Cumulative Loss: 6.730637640029045
Time for 100 Batches: 0.3739152431488037
100 Batch Cumulative Loss: 6.6646093369554364
Time for 100 Batches: 0.3684070309003194
100 Batch Cumulative Loss: 6.74762236612878
Time for 100 Batches: 0.3742210666338603
100 Batch Cumulative Loss: 5.781454193105674
Time for 100 Batches: 0.37191223303476967
100 Batch Cumulative Loss: 5.614776152103332
Time for 100 Batches: 0.374377445379893
100 Batch Cumulative Loss: 5.842888529270567
Time for 100 Batches: 0.37087445656458534
100 Batch Cumulative Loss: 7.759569453928634
Time for 100 Batches: 0.37366796334584557
100 Batch Cumulative Loss: 6.722608942873649
Time for 100 Batches: 0.36864038308461505
100 Batch Cumulative Loss: 4.939118164016691
Time for 100 Batches: 0.372713843981425
100 Batch Cumulative Loss: 5.808381269238907
Time for 100 Batches: 0.372116490205129
100 Batch Cumulative Loss: 6.769710227598807
Time for 100 Batches: 0.36821712255477906
100 Batch Cumulative Loss: 7.723901262993877
Time for 100 Batches: 0.3709647973378499
100 Batch Cumulative Loss: 4.883360310615899
Time for 100 Batches: 0.36883768637975056
100 Batch Cumulative Loss: 5.670722278696303
Time for 100 Batches: 0.3712820808092753
100 Batch Cumulative Loss: 5.086645677912202
Time for 100 Batches: 0.3661355177561442
100 Batch Cumulative Loss: 6.7074800555055845
Time for 100 Batches: 0.37078240315119426
100 Batch Cumulative Loss: 7.514485114640593
Time for 100 Batches: 0.36954664389292396
100 Batch Cumulative Loss: 6.644832604248222
Time for 100 Batches: 0.3732047200202942
100 Batch Cumulative Loss: 6.223513582335727
Time for 100 Batches: 0.3710482676823934
100 Batch Cumulative Loss: 4.238014287488113
Time for 100 Batches: 0.3757220188776652
100 Batch Cumulative Loss: 5.910810848205983
Time for 100 Batches: 0.3629496137301127
100 Batch Cumulative Loss: 5.684351087375944
Time for 100 Batches: 0.3749056816101074
100 Batch Cumulative Loss: 4.7892311311716185
Time for 100 Batches: 0.37188319365183514
100 Batch Cumulative Loss: 6.507131415277399
Time for 100 Batches: 0.3773256142934163
100 Batch Cumulative Loss: 5.699865000278805
Time for 100 Batches: 0.3729509790738424
100 Batch Cumulative Loss: 6.254421209201382
Time for 100 Batches: 0.3702319939931234
100 Batch Cumulative Loss: 5.281299901075727
Time for 100 Batches: 0.3789024829864502
100 Batch Cumulative Loss: 5.279406076168243
Time for 100 Batches: 0.3789394577344259
100 Batch Cumulative Loss: 5.641158870639501
Time for 100 Batches: 0.3717653274536133
100 Batch Cumulative Loss: 6.393878895500649
Time for 100 Batches: 0.3766664624214172
100 Batch Cumulative Loss: 5.771350393267767
Time for 100 Batches: 0.3706369996070862
100 Batch Cumulative Loss: 6.510346258331992
Time for 100 Batches: 0.37266263564427693
100 Batch Cumulative Loss: 6.5488739893776255
Time for 100 Batches: 0.3710425535837809
100 Batch Cumulative Loss: 6.623883895225163
Time for 100 Batches: 0.3729260047276815
100 Batch Cumulative Loss: 4.621539442283392
Time for 100 Batches: 0.37148557901382445
100 Batch Cumulative Loss: 5.156693295917194
Time for 100 Batches: 0.373685089747111
100 Batch Cumulative Loss: 4.446005800367402
Time for 100 Batches: 0.3722541133562724
100 Batch Cumulative Loss: 5.345401363895235
Time for 100 Batches: 0.37083117961883544
100 Batch Cumulative Loss: 4.667226426264278
Time for 100 Batches: 0.37291929721832273
100 Batch Cumulative Loss: 6.290483737774139
Time for 100 Batches: 0.3723938385645548
100 Batch Cumulative Loss: 4.831207525919126
Time for 100 Batches: 0.37102771600087486
100 Batch Cumulative Loss: 2.9970950124279625
Time for 100 Batches: 0.3739570577939351
100 Batch Cumulative Loss: 7.223950825004636
Time for 100 Batches: 0.37556784550348915
100 Batch Cumulative Loss: 4.351940439835744
Time for 100 Batches: 0.375119952360789
100 Batch Cumulative Loss: 4.046924263806886
Time for 100 Batches: 0.376438307762146
100 Batch Cumulative Loss: 5.230115772317731
Time for 100 Batches: 0.37300926049550376
100 Batch Cumulative Loss: 4.7400668114796645
Time for 100 Batches: 0.36731748978296913
100 Batch Cumulative Loss: 4.8077631193123125
Time for 100 Batches: 0.37322821219762164
100 Batch Cumulative Loss: 4.196091336271024
Time for 100 Batches: 0.36951908667882283
100 Batch Cumulative Loss: 4.6209463586703805
Time for 100 Batches: 0.37298311789830524
100 Batch Cumulative Loss: 4.640216932589055
