Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/RandomInputs_original/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/RandomInputs_original/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
Time for 100 Batches: 0.3651301900545756
100 Batch Cumulative Loss: 301.95973014831543
Time for 100 Batches: 0.36871269941329954
100 Batch Cumulative Loss: 300.1738221645355
Time for 100 Batches: 0.3721194545427958
100 Batch Cumulative Loss: 298.8315532207489
Time for 100 Batches: 0.36764369408289593
100 Batch Cumulative Loss: 297.8665430545807
Time for 100 Batches: 0.36881263256073
100 Batch Cumulative Loss: 289.66608214378357
Time for 100 Batches: 0.3702115813891093
100 Batch Cumulative Loss: 294.5151162147522
Time for 100 Batches: 0.3664703090985616
100 Batch Cumulative Loss: 295.716468334198
Time for 100 Batches: 0.37468193769454955
100 Batch Cumulative Loss: 292.3889479637146
Time for 100 Batches: 0.3651622454325358
100 Batch Cumulative Loss: 295.54399609565735
Time for 100 Batches: 0.3724054455757141
100 Batch Cumulative Loss: 291.20214653015137
Time for 100 Batches: 0.3667788028717041
100 Batch Cumulative Loss: 294.7237002849579
Time for 100 Batches: 0.36696672439575195
100 Batch Cumulative Loss: 292.10891604423523
Time for 100 Batches: 0.37708651622136435
100 Batch Cumulative Loss: 295.67297625541687
Time for 100 Batches: 0.37108850479125977
100 Batch Cumulative Loss: 298.1414396762848
Time for 100 Batches: 0.36546265284220375
100 Batch Cumulative Loss: 295.304057598114
Time for 100 Batches: 0.3718242247899373
100 Batch Cumulative Loss: 292.44731044769287
Time for 100 Batches: 0.37081663608551024
100 Batch Cumulative Loss: 288.7623600959778
Time for 100 Batches: 0.37153445879618324
100 Batch Cumulative Loss: 296.70050954818726
Time for 100 Batches: 0.3741911768913269
100 Batch Cumulative Loss: 290.21848034858704
Time for 100 Batches: 0.3697649002075195
100 Batch Cumulative Loss: 290.5413808822632
Time for 100 Batches: 0.3739137649536133
100 Batch Cumulative Loss: 293.4390697479248
Time for 100 Batches: 0.369915767510732
100 Batch Cumulative Loss: 291.0417718887329
Time for 100 Batches: 0.3693437933921814
100 Batch Cumulative Loss: 296.5639696121216
Time for 100 Batches: 0.3655745506286621
100 Batch Cumulative Loss: 289.61330223083496
Time for 100 Batches: 0.37107583284378054
100 Batch Cumulative Loss: 293.86342000961304
Time for 100 Batches: 0.370156455039978
100 Batch Cumulative Loss: 293.3493239879608
Time for 100 Batches: 0.36980377038319906
100 Batch Cumulative Loss: 290.6064660549164
Time for 100 Batches: 0.3747277816136678
100 Batch Cumulative Loss: 287.57723927497864
Time for 100 Batches: 0.3760621110598246
100 Batch Cumulative Loss: 294.2673134803772
Time for 100 Batches: 0.3728005290031433
100 Batch Cumulative Loss: 290.0442395210266
Time for 100 Batches: 0.3680862824122111
100 Batch Cumulative Loss: 286.93200159072876
Time for 100 Batches: 0.3701009551684062
100 Batch Cumulative Loss: 285.5198495388031
Time for 100 Batches: 0.373020859559377
100 Batch Cumulative Loss: 286.91389775276184
Time for 100 Batches: 0.3707965095837911
100 Batch Cumulative Loss: 286.7944931983948
Time for 100 Batches: 0.37132383982340494
100 Batch Cumulative Loss: 286.63500714302063
Time for 100 Batches: 0.368494979540507
100 Batch Cumulative Loss: 285.644811630249
Time for 100 Batches: 0.36871164639790854
100 Batch Cumulative Loss: 284.2356810569763
Time for 100 Batches: 0.3707472364107768
100 Batch Cumulative Loss: 287.97198009490967
Time for 100 Batches: 0.3708962599436442
100 Batch Cumulative Loss: 285.25204396247864
Time for 100 Batches: 0.3737627863883972
100 Batch Cumulative Loss: 287.49075174331665
Time for 100 Batches: 0.36858769655227663
100 Batch Cumulative Loss: 285.4290008544922
Time for 100 Batches: 0.3748706301053365
100 Batch Cumulative Loss: 283.25115442276
Time for 100 Batches: 0.3705167849858602
100 Batch Cumulative Loss: 286.16224455833435
Time for 100 Batches: 0.37076287269592284
100 Batch Cumulative Loss: 283.7132086753845
Time for 100 Batches: 0.3626041094462077
100 Batch Cumulative Loss: 284.10302782058716
Time for 100 Batches: 0.36922714312871296
100 Batch Cumulative Loss: 286.9917073249817
Time for 100 Batches: 0.363555371761322
100 Batch Cumulative Loss: 282.4687614440918
Time for 100 Batches: 0.36972691615422565
100 Batch Cumulative Loss: 278.5945830345154
Time for 100 Batches: 0.37111605803171793
100 Batch Cumulative Loss: 287.72686862945557
Time for 100 Batches: 0.3675704757372538
100 Batch Cumulative Loss: 282.4009940624237
Time for 100 Batches: 0.3709015727043152
100 Batch Cumulative Loss: 281.5362923145294
Time for 100 Batches: 0.36932485898335776
100 Batch Cumulative Loss: 278.7371106147766
Time for 100 Batches: 0.37050612370173136
100 Batch Cumulative Loss: 283.6491162776947
Time for 100 Batches: 0.3690295974413554
100 Batch Cumulative Loss: 281.41483783721924
Time for 100 Batches: 0.3659569501876831
100 Batch Cumulative Loss: 281.84157156944275
Time for 100 Batches: 0.36706472635269166
100 Batch Cumulative Loss: 278.48153614997864
Time for 100 Batches: 0.3676398555437724
100 Batch Cumulative Loss: 277.7746343612671
Time for 100 Batches: 0.37374122937520343
100 Batch Cumulative Loss: 276.3050893545151
Time for 100 Batches: 0.36448214848836263
100 Batch Cumulative Loss: 277.8930218219757
Time for 100 Batches: 0.3719324866930644
100 Batch Cumulative Loss: 282.9347312450409
Time for 100 Batches: 0.36891417105992635
100 Batch Cumulative Loss: 279.8614978790283
Time for 100 Batches: 0.3725507140159607
100 Batch Cumulative Loss: 273.50077962875366
Time for 100 Batches: 0.37032049894332886
100 Batch Cumulative Loss: 281.55704391002655
Time for 100 Batches: 0.3705129424730937
100 Batch Cumulative Loss: 280.29570269584656
Time for 100 Batches: 0.36992156902949014
100 Batch Cumulative Loss: 275.0358109474182
Time for 100 Batches: 0.3677780985832214
100 Batch Cumulative Loss: 278.1771893501282
Time for 100 Batches: 0.3709132194519043
100 Batch Cumulative Loss: 281.3299639225006
Time for 100 Batches: 0.36984410683314006
100 Batch Cumulative Loss: 277.1971161365509
Time for 100 Batches: 0.3703740874926249
100 Batch Cumulative Loss: 276.2159230709076
Time for 100 Batches: 0.36776367425918577
100 Batch Cumulative Loss: 275.76669216156006
Time for 100 Batches: 0.3712796807289124
100 Batch Cumulative Loss: 271.0761535167694
Time for 100 Batches: 0.36814674933751423
100 Batch Cumulative Loss: 277.6111240386963
Time for 100 Batches: 0.37245331207911175
100 Batch Cumulative Loss: 274.53010404109955
Time for 100 Batches: 0.37017201582590736
100 Batch Cumulative Loss: 273.42906522750854
Time for 100 Batches: 0.3703357259432475
100 Batch Cumulative Loss: 276.36652088165283
Time for 100 Batches: 0.37245384057362874
100 Batch Cumulative Loss: 269.4942717552185
Time for 100 Batches: 0.36825955708821617
100 Batch Cumulative Loss: 270.19451689720154
Time for 100 Batches: 0.37077143987019856
100 Batch Cumulative Loss: 272.9399428367615
Time for 100 Batches: 0.370389719804128
100 Batch Cumulative Loss: 275.0590310096741
Time for 100 Batches: 0.36558879216512047
100 Batch Cumulative Loss: 270.54242384433746
Time for 100 Batches: 0.37085856596628824
100 Batch Cumulative Loss: 277.5133957862854
Time for 100 Batches: 0.3715954780578613
100 Batch Cumulative Loss: 274.07659554481506
Time for 100 Batches: 0.3685644467671712
100 Batch Cumulative Loss: 271.71406745910645
Time for 100 Batches: 0.3708344658215841
100 Batch Cumulative Loss: 268.81605410575867
Time for 100 Batches: 0.37086645762125653
100 Batch Cumulative Loss: 272.48063230514526
Time for 100 Batches: 0.3670684854189555
100 Batch Cumulative Loss: 264.4260857105255
Time for 100 Batches: 0.3676851749420166
100 Batch Cumulative Loss: 268.8767988681793
Time for 100 Batches: 0.37154797712961835
100 Batch Cumulative Loss: 268.3507367372513
Time for 100 Batches: 0.37056102355321247
100 Batch Cumulative Loss: 272.4618239402771
Time for 100 Batches: 0.37056256930033366
100 Batch Cumulative Loss: 274.1870827674866
Time for 100 Batches: 0.36832711696624754
100 Batch Cumulative Loss: 268.8360298871994
Time for 100 Batches: 0.3638746976852417
100 Batch Cumulative Loss: 270.4958996772766
Time for 100 Batches: 0.37173345883687336
100 Batch Cumulative Loss: 272.0249581336975
Time for 100 Batches: 0.3692711313565572
100 Batch Cumulative Loss: 267.09114623069763
Time for 100 Batches: 0.37157400051752726
100 Batch Cumulative Loss: 267.9373172521591
Time for 100 Batches: 0.3744746724764506
100 Batch Cumulative Loss: 269.6408418416977
Time for 100 Batches: 0.3645130236943563
100 Batch Cumulative Loss: 269.90983033180237
Time for 100 Batches: 0.3718123435974121
100 Batch Cumulative Loss: 266.9901399612427
Time for 100 Batches: 0.3653180718421936
100 Batch Cumulative Loss: 273.92297887802124
Time for 100 Batches: 0.3696339726448059
100 Batch Cumulative Loss: 264.71983671188354
Time for 100 Batches: 0.3703935146331787
100 Batch Cumulative Loss: 267.3766076564789
Time for 100 Batches: 0.370453929901123
100 Batch Cumulative Loss: 268.3065071105957
Time for 100 Batches: 0.36698041756947836
100 Batch Cumulative Loss: 268.86269664764404
Time for 100 Batches: 0.36902815898259483
100 Batch Cumulative Loss: 266.2172164916992
Time for 100 Batches: 0.37046678066253663
100 Batch Cumulative Loss: 262.01779103279114
Time for 100 Batches: 0.37574446201324463
100 Batch Cumulative Loss: 268.8177561759949
Time for 100 Batches: 0.3706001440684001
100 Batch Cumulative Loss: 264.20977652072906
Time for 100 Batches: 0.37276528278986615
100 Batch Cumulative Loss: 267.9391453266144
Time for 100 Batches: 0.36986300547917683
100 Batch Cumulative Loss: 266.57301688194275
Time for 100 Batches: 0.3737415949503581
100 Batch Cumulative Loss: 267.67836451530457
Time for 100 Batches: 0.3689029455184937
100 Batch Cumulative Loss: 261.49139761924744
Time for 100 Batches: 0.36990604003270466
100 Batch Cumulative Loss: 265.51529943943024
Time for 100 Batches: 0.3700595299402873
100 Batch Cumulative Loss: 262.10168528556824
Time for 100 Batches: 0.3692354321479797
100 Batch Cumulative Loss: 257.7312208414078
Time for 100 Batches: 0.3673816680908203
100 Batch Cumulative Loss: 263.48781991004944
Time for 100 Batches: 0.36784804264704385
100 Batch Cumulative Loss: 261.96857619285583
Time for 100 Batches: 0.37618141969045005
100 Batch Cumulative Loss: 259.82145595550537
Time for 100 Batches: 0.3685380498568217
100 Batch Cumulative Loss: 256.31876516342163
Time for 100 Batches: 0.3691317876180013
100 Batch Cumulative Loss: 261.1262309551239
Time for 100 Batches: 0.3684193174044291
100 Batch Cumulative Loss: 266.92808294296265
Time for 100 Batches: 0.37347931464513145
100 Batch Cumulative Loss: 261.7083811759949
Time for 100 Batches: 0.37207157611846925
100 Batch Cumulative Loss: 257.2021152973175
Time for 100 Batches: 0.365697451432546
100 Batch Cumulative Loss: 253.20802235603333
Time for 100 Batches: 0.3683459083239237
100 Batch Cumulative Loss: 260.947247505188
Time for 100 Batches: 0.37197304169336953
100 Batch Cumulative Loss: 260.1096810102463
Time for 100 Batches: 0.3719423850377401
100 Batch Cumulative Loss: 252.82113468647003
Time for 100 Batches: 0.37396195729573567
100 Batch Cumulative Loss: 258.16120195388794
Time for 100 Batches: 0.3708656787872314
100 Batch Cumulative Loss: 256.6549438238144
Time for 100 Batches: 0.3664233406384786
100 Batch Cumulative Loss: 261.25547337532043
Time for 100 Batches: 0.3723439375559489
100 Batch Cumulative Loss: 262.5343441963196
Time for 100 Batches: 0.36811077197392783
100 Batch Cumulative Loss: 259.0135633945465
Time for 100 Batches: 0.36959797541300454
100 Batch Cumulative Loss: 259.31900572776794
Time for 100 Batches: 0.3701419115066528
100 Batch Cumulative Loss: 259.84025835990906
Time for 100 Batches: 0.3741642872492472
100 Batch Cumulative Loss: 259.67148184776306
Time for 100 Batches: 0.3755428433418274
100 Batch Cumulative Loss: 254.59691762924194
Time for 100 Batches: 0.3663398822148641
100 Batch Cumulative Loss: 257.7933349609375
Time for 100 Batches: 0.36910831133524574
100 Batch Cumulative Loss: 252.1775940656662
Time for 100 Batches: 0.37077558835347496
100 Batch Cumulative Loss: 252.82962834835052
Time for 100 Batches: 0.37189319531122844
100 Batch Cumulative Loss: 254.13445031642914
Time for 100 Batches: 0.3716677824656169
100 Batch Cumulative Loss: 256.9191517829895
Time for 100 Batches: 0.3670858224232992
100 Batch Cumulative Loss: 255.58121263980865
Time for 100 Batches: 0.37015817562739056
100 Batch Cumulative Loss: 252.408101439476
Time for 100 Batches: 0.3692394455273946
100 Batch Cumulative Loss: 253.900217294693
Time for 100 Batches: 0.36828696727752686
100 Batch Cumulative Loss: 254.6542730331421
Time for 100 Batches: 0.3682998061180115
100 Batch Cumulative Loss: 249.87154829502106
Time for 100 Batches: 0.3734244505564372
100 Batch Cumulative Loss: 246.13802695274353
Time for 100 Batches: 0.37191439867019654
100 Batch Cumulative Loss: 251.2444087266922
Time for 100 Batches: 0.3676268537839254
100 Batch Cumulative Loss: 253.62574243545532
Time for 100 Batches: 0.37590946356455485
100 Batch Cumulative Loss: 249.29262220859528
Time for 100 Batches: 0.3665465275446574
100 Batch Cumulative Loss: 253.3983575105667
Time for 100 Batches: 0.37609233856201174
100 Batch Cumulative Loss: 248.78394210338593
Time for 100 Batches: 0.3686819076538086
100 Batch Cumulative Loss: 249.89671647548676
Time for 100 Batches: 0.36996346712112427
100 Batch Cumulative Loss: 251.73671567440033
Time for 100 Batches: 0.36781096855799356
100 Batch Cumulative Loss: 247.73574209213257
Time for 100 Batches: 0.3726584871610006
100 Batch Cumulative Loss: 248.74117422103882
Time for 100 Batches: 0.3701656142870585
100 Batch Cumulative Loss: 258.3094799518585
Time for 100 Batches: 0.3769284963607788
100 Batch Cumulative Loss: 246.11141884326935
Time for 100 Batches: 0.3659650405248006
100 Batch Cumulative Loss: 248.96743190288544
Time for 100 Batches: 0.3702608903249105
100 Batch Cumulative Loss: 250.86158180236816
Time for 100 Batches: 0.37012627919514973
100 Batch Cumulative Loss: 246.73044085502625
Time for 100 Batches: 0.374724805355072
100 Batch Cumulative Loss: 245.75178408622742
Time for 100 Batches: 0.3664654771486918
100 Batch Cumulative Loss: 245.49247074127197
Time for 100 Batches: 0.3708139499028524
100 Batch Cumulative Loss: 250.83434987068176
Time for 100 Batches: 0.37319998343785604
100 Batch Cumulative Loss: 249.43368589878082
Time for 100 Batches: 0.36803332964579266
100 Batch Cumulative Loss: 247.71189939975739
Time for 100 Batches: 0.36848318179448447
100 Batch Cumulative Loss: 249.55823969841003
Time for 100 Batches: 0.3744125008583069
100 Batch Cumulative Loss: 249.4621615409851
Time for 100 Batches: 0.3738889813423157
100 Batch Cumulative Loss: 248.80055344104767
Time for 100 Batches: 0.3712562839190165
100 Batch Cumulative Loss: 244.57045948505402
Time for 100 Batches: 0.371632464726766
100 Batch Cumulative Loss: 247.3167221546173
Time for 100 Batches: 0.37030545870463055
100 Batch Cumulative Loss: 248.47101628780365
Time for 100 Batches: 0.37332262595494586
100 Batch Cumulative Loss: 242.57921755313873
Time for 100 Batches: 0.37249015967051186
100 Batch Cumulative Loss: 244.83499610424042
Time for 100 Batches: 0.3708974560101827
100 Batch Cumulative Loss: 244.05828475952148
Time for 100 Batches: 0.37258442242940265
100 Batch Cumulative Loss: 244.20481705665588
Time for 100 Batches: 0.3714836041132609
100 Batch Cumulative Loss: 244.29011607170105
Time for 100 Batches: 0.3640385866165161
100 Batch Cumulative Loss: 245.9634119272232
Time for 100 Batches: 0.3678605079650879
100 Batch Cumulative Loss: 245.14736676216125
Time for 100 Batches: 0.3719670057296753
100 Batch Cumulative Loss: 243.5110559463501
Time for 100 Batches: 0.37107876539230344
100 Batch Cumulative Loss: 239.63964450359344
Time for 100 Batches: 0.3662980914115906
100 Batch Cumulative Loss: 242.7505898475647
Time for 100 Batches: 0.3717126607894897
100 Batch Cumulative Loss: 239.401420712471
Time for 100 Batches: 0.37372852166493736
100 Batch Cumulative Loss: 244.89433240890503
Time for 100 Batches: 0.3684489051500956
100 Batch Cumulative Loss: 240.5591642856598
Time for 100 Batches: 0.36689745585123695
100 Batch Cumulative Loss: 236.86153423786163
Time for 100 Batches: 0.36888557275136313
100 Batch Cumulative Loss: 243.42069375514984
Time for 100 Batches: 0.3665267507235209
100 Batch Cumulative Loss: 242.7876958847046
Time for 100 Batches: 0.3709896008173625
100 Batch Cumulative Loss: 235.94833517074585
Time for 100 Batches: 0.37281999588012693
100 Batch Cumulative Loss: 238.47490799427032
Time for 100 Batches: 0.3720124284426371
100 Batch Cumulative Loss: 244.38018035888672
Time for 100 Batches: 0.3710080544153849
100 Batch Cumulative Loss: 243.46099400520325
Time for 100 Batches: 0.37135793368021647
100 Batch Cumulative Loss: 240.04255032539368
Time for 100 Batches: 0.36975462436676027
100 Batch Cumulative Loss: 242.80787587165833
Time for 100 Batches: 0.3685759345690409
100 Batch Cumulative Loss: 238.17216002941132
Time for 100 Batches: 0.3645061810811361
100 Batch Cumulative Loss: 239.54553139209747
Time for 100 Batches: 0.36664682229359946
100 Batch Cumulative Loss: 233.46011996269226
Time for 100 Batches: 0.3738593498865763
100 Batch Cumulative Loss: 237.46353471279144
Time for 100 Batches: 0.3687897483507792
100 Batch Cumulative Loss: 237.24853086471558
Time for 100 Batches: 0.3694327632586161
100 Batch Cumulative Loss: 240.87126219272614
Time for 100 Batches: 0.3695873936017354
100 Batch Cumulative Loss: 241.7263491153717
Time for 100 Batches: 0.3702669858932495
100 Batch Cumulative Loss: 238.55742645263672
Time for 100 Batches: 0.37103559176127116
100 Batch Cumulative Loss: 232.93686091899872
Time for 100 Batches: 0.37141584952672324
100 Batch Cumulative Loss: 237.08851158618927
Time for 100 Batches: 0.3724127610524495
100 Batch Cumulative Loss: 237.58033573627472
Time for 100 Batches: 0.3726322531700134
100 Batch Cumulative Loss: 230.51120400428772
Time for 100 Batches: 0.3690099040667216
100 Batch Cumulative Loss: 232.32711458206177
Time for 100 Batches: 0.3688745856285095
100 Batch Cumulative Loss: 229.08427107334137
Time for 100 Batches: 0.3679045478502909
100 Batch Cumulative Loss: 231.82514810562134
Time for 100 Batches: 0.36632001399993896
100 Batch Cumulative Loss: 232.39230179786682
Time for 100 Batches: 0.37023664712905885
100 Batch Cumulative Loss: 234.03386914730072
Time for 100 Batches: 0.37119524081548055
100 Batch Cumulative Loss: 229.9335960149765
Time for 100 Batches: 0.3674359122912089
100 Batch Cumulative Loss: 229.12322962284088
Time for 100 Batches: 0.37122379144032797
100 Batch Cumulative Loss: 233.04457008838654
Time for 100 Batches: 0.3677649736404419
100 Batch Cumulative Loss: 233.5573809146881
Time for 100 Batches: 0.3679555336634318
100 Batch Cumulative Loss: 231.0410145521164
Time for 100 Batches: 0.36729744672775266
100 Batch Cumulative Loss: 228.06184029579163
Time for 100 Batches: 0.3721420407295227
100 Batch Cumulative Loss: 230.7860550880432
Time for 100 Batches: 0.3695873578389486
100 Batch Cumulative Loss: 233.9179883003235
Time for 100 Batches: 0.36758055686950686
100 Batch Cumulative Loss: 232.65380668640137
Time for 100 Batches: 0.36889919837315877
100 Batch Cumulative Loss: 234.77993214130402
Time for 100 Batches: 0.3736562172571818
100 Batch Cumulative Loss: 234.78835344314575
Time for 100 Batches: 0.37290350198745725
100 Batch Cumulative Loss: 230.42827689647675
Time for 100 Batches: 0.3726751287778219
100 Batch Cumulative Loss: 229.75071096420288
Time for 100 Batches: 0.37399081389109295
100 Batch Cumulative Loss: 235.66269898414612
Time for 100 Batches: 0.37081803878148395
100 Batch Cumulative Loss: 221.35997545719147
Time for 100 Batches: 0.3692901293436686
100 Batch Cumulative Loss: 230.9373288154602
Time for 100 Batches: 0.3690689126650492
100 Batch Cumulative Loss: 233.97371661663055
Time for 100 Batches: 0.3717108964920044
100 Batch Cumulative Loss: 229.2375967502594
Time for 100 Batches: 0.37087788581848147
100 Batch Cumulative Loss: 224.75780034065247
Time for 100 Batches: 0.3709758679072062
100 Batch Cumulative Loss: 225.69539952278137
Time for 100 Batches: 0.36879896322886146
100 Batch Cumulative Loss: 231.46472322940826
Time for 100 Batches: 0.3723156174023946
100 Batch Cumulative Loss: 222.19242334365845
Time for 100 Batches: 0.3685791333516439
100 Batch Cumulative Loss: 226.1001374721527
Time for 100 Batches: 0.3668513854344686
100 Batch Cumulative Loss: 236.6229203939438
Time for 100 Batches: 0.36784148613611856
100 Batch Cumulative Loss: 232.36197471618652
Time for 100 Batches: 0.3701342980066935
100 Batch Cumulative Loss: 221.13313794136047
Time for 100 Batches: 0.37571880022684734
100 Batch Cumulative Loss: 229.5231647491455
Time for 100 Batches: 0.36839402516682945
100 Batch Cumulative Loss: 221.3284524679184
Time for 100 Batches: 0.3717683792114258
100 Batch Cumulative Loss: 221.29212975502014
Time for 100 Batches: 0.3704153617223104
100 Batch Cumulative Loss: 218.36432540416718
Time for 100 Batches: 0.3719449202219645
100 Batch Cumulative Loss: 228.44801592826843
Time for 100 Batches: 0.37146641810735065
100 Batch Cumulative Loss: 219.5728476047516
Time for 100 Batches: 0.37219789425532024
100 Batch Cumulative Loss: 224.3158724308014
Time for 100 Batches: 0.369723645846049
100 Batch Cumulative Loss: 223.45971190929413
Time for 100 Batches: 0.37101980845133464
100 Batch Cumulative Loss: 226.60978305339813
Time for 100 Batches: 0.37344902753829956
100 Batch Cumulative Loss: 222.29558837413788
Time for 100 Batches: 0.36829615831375123
100 Batch Cumulative Loss: 225.97663486003876
Time for 100 Batches: 0.37000669638315836
100 Batch Cumulative Loss: 222.04928576946259
Time for 100 Batches: 0.36847743988037107
100 Batch Cumulative Loss: 225.23521518707275
Time for 100 Batches: 0.37006783882776895
100 Batch Cumulative Loss: 213.65479493141174
Time for 100 Batches: 0.37315642833709717
100 Batch Cumulative Loss: 220.75797188282013
Time for 100 Batches: 0.3686506668726603
100 Batch Cumulative Loss: 227.13140881061554
Time for 100 Batches: 0.37009886105855305
100 Batch Cumulative Loss: 220.26227450370789
Time for 100 Batches: 0.37199872732162476
100 Batch Cumulative Loss: 221.68519127368927
Time for 100 Batches: 0.37831934690475466
100 Batch Cumulative Loss: 220.10505294799805
Time for 100 Batches: 0.36952168146769204
100 Batch Cumulative Loss: 222.898251414299
Time for 100 Batches: 0.3697951038678487
100 Batch Cumulative Loss: 219.8977301120758
Time for 100 Batches: 0.37448357741038
100 Batch Cumulative Loss: 219.72124588489532
Time for 100 Batches: 0.3691238681475321
100 Batch Cumulative Loss: 220.70288360118866
Time for 100 Batches: 0.3710299491882324
100 Batch Cumulative Loss: 220.32274782657623
Time for 100 Batches: 0.37024621963500975
100 Batch Cumulative Loss: 214.8174375295639
Time for 100 Batches: 0.36600311994552615
100 Batch Cumulative Loss: 215.49307715892792
Time for 100 Batches: 0.37111629247665406
100 Batch Cumulative Loss: 215.17842972278595
Time for 100 Batches: 0.37244219779968263
100 Batch Cumulative Loss: 220.4203575849533
Time for 100 Batches: 0.3650540073712667
100 Batch Cumulative Loss: 218.5726146697998
Time for 100 Batches: 0.3689715385437012
100 Batch Cumulative Loss: 215.6114673614502
Time for 100 Batches: 0.3705100496610006
100 Batch Cumulative Loss: 218.4837462902069
Time for 100 Batches: 0.3713573495546977
100 Batch Cumulative Loss: 215.9794820547104
Time for 100 Batches: 0.3702896277109782
100 Batch Cumulative Loss: 218.3960303068161
Time for 100 Batches: 0.36657872994740803
100 Batch Cumulative Loss: 217.15344882011414
Time for 100 Batches: 0.37364950974782307
100 Batch Cumulative Loss: 214.08944976329803
Time for 100 Batches: 0.3731409509976705
100 Batch Cumulative Loss: 214.96606934070587
Time for 100 Batches: 0.36930070718129476
100 Batch Cumulative Loss: 214.84589803218842
Time for 100 Batches: 0.371995468934377
100 Batch Cumulative Loss: 213.22389948368073
Time for 100 Batches: 0.36818936665852864
100 Batch Cumulative Loss: 219.0644577741623
Time for 100 Batches: 0.3707661191622416
100 Batch Cumulative Loss: 213.94792664051056
Time for 100 Batches: 0.3732714017232259
100 Batch Cumulative Loss: 214.7308806180954
Time for 100 Batches: 0.3647737661997477
100 Batch Cumulative Loss: 214.46965777873993
Time for 100 Batches: 0.3760154684384664
100 Batch Cumulative Loss: 210.7725806236267
Time for 100 Batches: 0.37109878063201907
100 Batch Cumulative Loss: 208.94121634960175
Time for 100 Batches: 0.3691286484400431
100 Batch Cumulative Loss: 212.21323943138123
Time for 100 Batches: 0.36931949853897095
100 Batch Cumulative Loss: 215.2644486427307
Time for 100 Batches: 0.3665364503860474
100 Batch Cumulative Loss: 213.79621005058289
Time for 100 Batches: 0.3671101093292236
100 Batch Cumulative Loss: 214.4920825958252
Time for 100 Batches: 0.36683675050735476
100 Batch Cumulative Loss: 213.91187465190887
Time for 100 Batches: 0.3723707755406698
100 Batch Cumulative Loss: 214.42437887191772
Time for 100 Batches: 0.36874646743138634
100 Batch Cumulative Loss: 212.15238106250763
Time for 100 Batches: 0.37242337862650554
100 Batch Cumulative Loss: 211.6305409669876
Time for 100 Batches: 0.3663609464963277
100 Batch Cumulative Loss: 214.09533202648163
Time for 100 Batches: 0.3667768120765686
100 Batch Cumulative Loss: 208.18406987190247
Time for 100 Batches: 0.37253008286158246
100 Batch Cumulative Loss: 211.18977046012878
Time for 100 Batches: 0.37351599931716917
100 Batch Cumulative Loss: 210.9134520292282
Time for 100 Batches: 0.37504961093266803
100 Batch Cumulative Loss: 205.93332493305206
Time for 100 Batches: 0.36756749550501505
100 Batch Cumulative Loss: 210.03588545322418
Time for 100 Batches: 0.3699391523996989
100 Batch Cumulative Loss: 208.56064796447754
Time for 100 Batches: 0.374990181128184
100 Batch Cumulative Loss: 208.93974328041077
Time for 100 Batches: 0.36712504625320436
100 Batch Cumulative Loss: 208.91247820854187
Time for 100 Batches: 0.3666067401568095
100 Batch Cumulative Loss: 205.8577127456665
Time for 100 Batches: 0.3703945835431417
100 Batch Cumulative Loss: 207.37550675868988
Time for 100 Batches: 0.3721168637275696
100 Batch Cumulative Loss: 210.7536736726761
Time for 100 Batches: 0.36636743942896527
100 Batch Cumulative Loss: 207.28685462474823
Time for 100 Batches: 0.3718023618062337
100 Batch Cumulative Loss: 209.2820760011673
Time for 100 Batches: 0.36644138892491657
100 Batch Cumulative Loss: 209.86471235752106
Time for 100 Batches: 0.3673301458358765
100 Batch Cumulative Loss: 206.06711900234222
Time for 100 Batches: 0.36730125347773235
100 Batch Cumulative Loss: 207.97066509723663
Time for 100 Batches: 0.370702064037323
100 Batch Cumulative Loss: 205.8036230802536
Time for 100 Batches: 0.37245837847391766
100 Batch Cumulative Loss: 207.45273613929749
Time for 100 Batches: 0.36469321250915526
100 Batch Cumulative Loss: 207.98521852493286
Time for 100 Batches: 0.3684437115987142
100 Batch Cumulative Loss: 208.01118278503418
Time for 100 Batches: 0.3719932834307353
100 Batch Cumulative Loss: 205.94453191757202
Time for 100 Batches: 0.3674853165944417
100 Batch Cumulative Loss: 205.51563346385956
Time for 100 Batches: 0.3690322279930115
100 Batch Cumulative Loss: 201.85330379009247
Time for 100 Batches: 0.37352049350738525
100 Batch Cumulative Loss: 205.35759842395782
Time for 100 Batches: 0.36469576358795164
100 Batch Cumulative Loss: 206.22343277931213
Time for 100 Batches: 0.3692903399467468
100 Batch Cumulative Loss: 206.41893208026886
Time for 100 Batches: 0.372370191415151
100 Batch Cumulative Loss: 203.47900581359863
Time for 100 Batches: 0.36876343488693236
100 Batch Cumulative Loss: 199.82104814052582
Time for 100 Batches: 0.36872910261154174
100 Batch Cumulative Loss: 201.6189683675766
Time for 100 Batches: 0.37081758975982665
100 Batch Cumulative Loss: 206.01903450489044
Time for 100 Batches: 0.367058253288269
100 Batch Cumulative Loss: 207.23934304714203
Time for 100 Batches: 0.37212658325831094
100 Batch Cumulative Loss: 207.93678283691406
Time for 100 Batches: 0.36819342374801634
100 Batch Cumulative Loss: 202.11843752861023
